date,time,datetime,symbol,exchange,lastPrice,lastVolume,volume,openInterest,openPrice,highPrice,lowPrice,preClosePrice,preSettlementPrice,upperLimit,lowerLimit,turnover,bidPrice1,bidPrice2,bidPrice3,bidPrice4,bidPrice5,askPrice1,askPrice2,askPrice3,askPrice4,askPrice5,bidVolume1,bidVolume2,bidVolume3,bidVolume4,bidVolume5,askVolume1,askVolume2,askVolume3,askVolume4,askVolume5
20191122,18:12:27.0,2019-11-22 18:12:27,ZS3M,LME,2289.0,0,2658,0.0,2306.5,2312.0,2283.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,2287.5,2287.0,2285.0,2284.5,2284.0,2288.5,2289.0,2289.5,2290.0,2290.5,4,1,3,3,4,3,2,4,5,5
20191122,18:12:40.0,2019-11-22 18:12:40,CA3M,LME,5853.0,0,4841,0.0,5826.5,5863.5,5812.5,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,5852.5,5852.0,5851.5,5851.0,5850.5,5854.0,5854.5,5855.0,5855.5,5856.0,2,4,5,7,2,1,1,3,3,2
20191122,18:11:34.0,2019-11-22 18:11:34,NI3M,LME,14260.0,0,2494,0.0,14505.0,14540.0,14220.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,14260.0,14250.0,14245.0,14240.0,14235.0,14265.0,14270.0,14275.0,14280.0,14285.0,1,3,1,3,2,2,6,8,11,3
20191122,18:12:17.0,2019-11-22 18:12:17,PB3M,LME,1966.5,0,1341,0.0,1961.5,1987.0,1960.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1965.5,1965.0,1964.5,1964.0,1963.0,1968.0,1968.0,1968.5,1970.0,1970.5,5,1,1,1,3,1,1,1,3,5
20191122,17:50:11.0,2019-11-22 17:50:11,SN3M,LME,16430.0,0,60,0.0,16425.0,16485.0,16425.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,16390.0,16380.0,16375.0,16355.0,16350.0,16440.0,16450.0,16485.0,16490.0,16495.0,2,1,6,1,5,2,1,1,4,3
20191122,18:12:27.0,2019-11-22 18:12:27,ZS3M,LME,2289.0,0,2658,0.0,2306.5,2312.0,2283.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,2287.5,2287.0,2285.0,2284.5,2284.0,2288.5,2289.0,2289.5,2290.0,2290.5,4,1,3,3,4,3,2,4,5,5
20191122,18:12:42.0,2019-11-22 18:12:42,ZS3M,LME,2289.0,0,2658,0.0,2306.5,2312.0,2283.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,2287.5,2287.0,2285.0,2284.5,2284.0,2288.5,2289.0,2289.5,2290.0,2290.5,4,1,3,3,4,4,2,4,5,5
20191122,18:12:44.0,2019-11-22 18:12:44,CA3M,LME,5853.0,0,4841,0.0,5826.5,5863.5,5812.5,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,5852.5,5852.0,5851.5,5851.0,5850.5,5854.5,5854.5,5855.0,5855.5,5856.0,2,4,5,3,6,1,1,3,3,2
20191122,18:12:52.0,2019-11-22 18:12:52,CA3M,LME,5853.0,0,4841,0.0,5826.5,5863.5,5812.5,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,5852.5,5852.0,5851.5,5851.0,5850.5,5854.0,5854.5,5855.0,5855.5,5856.0,2,4,5,3,6,1,1,3,3,2
20191122,18:12:59.0,2019-11-22 18:12:59,CA3M,LME,5853.0,0,4841,0.0,5826.5,5863.5,5812.5,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,5852.5,5852.0,5851.5,5851.0,5850.5,5854.5,5854.5,5855.0,5855.5,5856.0,2,4,5,7,2,1,1,3,3,2
20191122,18:13:01.0,2019-11-22 18:13:01,CA3M,LME,5853.0,0,4841,0.0,5826.5,5863.5,5812.5,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,5852.5,5852.0,5851.5,5851.0,5850.5,5853.0,5855.0,5855.5,5856.0,5856.5,2,4,5,7,2,1,3,3,2,2
20191122,18:13:02.0,2019-11-22 18:13:02,CA3M,LME,5853.0,0,4842,0.0,5826.5,5863.5,5812.5,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,5852.5,5852.0,5851.5,5851.0,5850.5,5854.5,5855.0,5855.5,5856.0,5856.5,2,4,5,7,2,1,3,3,2,2
20191122,18:13:06.0,2019-11-22 18:13:06,CA3M,LME,5853.0,0,4842,0.0,5826.5,5863.5,5812.5,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,5852.5,5852.0,5851.5,5851.0,5850.5,5854.5,5855.0,5855.5,5856.0,5856.5,2,4,5,7,2,2,3,3,2,2
20191122,18:13:07.0,2019-11-22 18:13:07,CA3M,LME,5853.0,0,4842,0.0,5826.5,5863.5,5812.5,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,5852.5,5852.0,5851.5,5851.0,5850.5,5854.0,5854.5,5855.0,5855.5,5856.0,2,4,5,7,2,1,2,3,3,2
20191122,18:13:07.0,2019-11-22 18:13:07,ZS3M,LME,2287.5,0,2659,0.0,2306.5,2312.0,2283.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,2287.5,2287.0,2285.0,2284.5,2284.0,2288.5,2289.0,2289.5,2290.0,2290.5,4,1,3,3,4,4,2,4,5,5
