date_time,open,high,low,close,volume,amount,position,date,time
2019-06-18 14:21:00,13700.0,13700.0,13700.0,13700.0,2.0,137000.0,2.0,2019-06-18,14:21:00
2019-06-18 14:26:00,13700.0,13700.0,13700.0,13700.0,2.0,137000.0,4.0,2019-06-18,14:26:00
2019-06-18 14:28:00,13700.0,13700.0,13700.0,13700.0,2.0,137000.0,6.0,2019-06-18,14:28:00
2019-06-18 15:00:00,13700.0,13700.0,13700.0,13700.0,0.0,0.0,6.0,2019-06-18,15:00:00
2019-06-19 15:00:00,13700.0,13700.0,13700.0,13700.0,0.0,0.0,6.0,2019-06-19,15:00:00
2019-06-20 15:00:00,13700.0,13700.0,13700.0,13700.0,0.0,0.0,6.0,2019-06-20,15:00:00
2019-06-21 14:13:00,13770.0,13770.0,13770.0,13770.0,2.0,137700.0,6.0,2019-06-21,14:13:00
2019-06-21 15:00:00,13770.0,13770.0,13770.0,13770.0,0.0,0.0,6.0,2019-06-21,15:00:00
2019-06-24 10:50:00,13840.0,13905.0,13840.0,13905.0,8.0,555300.0,12.0,2019-06-24,10:50:00
2019-06-24 10:58:00,13825.0,13825.0,13825.0,13825.0,2.0,138250.0,10.0,2019-06-24,10:58:00
2019-06-24 15:00:00,13825.0,13825.0,13825.0,13825.0,0.0,0.0,10.0,2019-06-24,15:00:00
2019-06-25 00:20:00,13885.0,13885.0,13885.0,13885.0,2.0,138850.0,8.0,2019-06-25,00:20:00
2019-06-25 15:00:00,13885.0,13885.0,13885.0,13885.0,0.0,0.0,8.0,2019-06-25,15:00:00
2019-06-26 15:00:00,13885.0,13885.0,13885.0,13885.0,0.0,0.0,8.0,2019-06-26,15:00:00
2019-06-27 14:09:00,14000.0,14000.0,14000.0,14000.0,10.0,700000.0,18.0,2019-06-27,14:09:00
2019-06-27 14:10:00,14000.0,14000.0,14000.0,14000.0,2.0,140000.0,20.0,2019-06-27,14:10:00
2019-06-27 15:00:00,14000.0,14000.0,14000.0,14000.0,0.0,0.0,20.0,2019-06-27,15:00:00
2019-06-28 13:58:00,13870.0,13870.0,13865.0,13870.0,14.0,970650.0,22.0,2019-06-28,13:58:00
2019-06-28 13:59:00,13880.0,13880.0,13880.0,13880.0,2.0,138800.0,24.0,2019-06-28,13:59:00
2019-06-28 14:00:00,13885.0,13885.0,13880.0,13880.0,12.0,832850.0,36.0,2019-06-28,14:00:00
2019-06-28 14:04:00,13880.0,13880.0,13880.0,13880.0,10.0,694000.0,46.0,2019-06-28,14:04:00
2019-06-28 14:07:00,13890.0,13890.0,13890.0,13890.0,2.0,138900.0,48.0,2019-06-28,14:07:00
2019-06-28 14:29:00,13910.0,13910.0,13910.0,13910.0,2.0,139100.0,48.0,2019-06-28,14:29:00
