日期,MEG国内开工率
2015-04-12,0.6910758965804837
2015-04-13,0.6910758965804837
2015-04-14,0.6910758965804837
2015-04-15,0.6910758965804837
2015-04-16,0.6243536280233527
2015-04-17,0.6043369474562135
2015-04-18,0.6043369474562135
2015-04-19,0.6043369474562135
2015-04-20,0.6043369474562135
2015-04-21,0.5793160967472893
2015-04-22,0.5793160967472893
2015-04-23,0.6293577981651376
2015-04-24,0.6293577981651376
2015-04-25,0.6293577981651376
2015-04-26,0.6293577981651376
2015-04-27,0.6293577981651376
2015-04-28,0.6323603002502085
2015-04-29,0.6323603002502085
2015-04-30,0.6323603002502085
2015-05-01,0.6034401876465989
2015-05-02,0.6034401876465989
2015-05-03,0.6034401876465989
2015-05-04,0.6034401876465989
2015-05-05,0.6268960125097732
2015-05-06,0.6370602032838154
2015-05-07,0.6370602032838154
2015-05-08,0.6222048475371383
2015-05-09,0.6222048475371383
2015-05-10,0.6594214229867084
2015-05-11,0.6594214229867084
2015-05-12,0.6711493354182956
2015-05-13,0.6711493354182956
2015-05-14,0.6711493354182956
2015-05-15,0.6711493354182956
2015-05-16,0.6711493354182956
2015-05-17,0.6711493354182956
2015-05-18,0.6711493354182956
2015-05-19,0.6711493354182956
2015-05-20,0.6711493354182956
2015-05-21,0.7039874902267397
2015-05-22,0.7039874902267397
2015-05-23,0.7039874902267397
2015-05-24,0.7039874902267397
2015-05-25,0.7196247068021892
2015-05-26,0.727443315089914
2015-05-27,0.727443315089914
2015-05-28,0.727443315089914
2015-05-29,0.727443315089914
2015-05-30,0.727443315089914
2015-05-31,0.727443315089914
2015-06-01,0.7269741985926504
2015-06-02,0.7269741985926504
2015-06-03,0.7293197810789679
2015-06-04,0.7293197810789679
2015-06-05,0.7293197810789679
2015-06-06,0.7293197810789679
2015-06-07,0.6394057857701329
2015-06-08,0.6394057857701329
2015-06-09,0.6394057857701329
2015-06-10,0.6394057857701329
2015-06-11,0.6394057857701329
2015-06-12,0.6644253322908522
2015-06-13,0.7074276778733385
2015-06-14,0.7074276778733385
2015-06-15,0.7074276778733385
2015-06-16,0.723377638780297
2015-06-17,0.723377638780297
2015-06-18,0.723377638780297
2015-06-19,0.723377638780297
2015-06-20,0.723377638780297
2015-06-21,0.723377638780297
2015-06-22,0.723377638780297
2015-06-23,0.657701329163409
2015-06-24,0.657701329163409
2015-06-25,0.6451915559030493
2015-06-26,0.6451915559030493
2015-06-27,0.6827208756841283
2015-06-28,0.6827208756841283
2015-06-29,0.6827208756841283
2015-06-30,0.6827208756841283
2015-07-01,0.6605003790750569
2015-07-02,0.6605003790750569
2015-07-03,0.6605003790750569
2015-07-04,0.6605003790750569
2015-07-05,0.6589840788476119
2015-07-06,0.6589840788476119
2015-07-07,0.6589840788476119
2015-07-08,0.6589840788476119
2015-07-09,0.6589840788476119
2015-07-10,0.6589840788476119
2015-07-11,0.6589840788476119
2015-07-12,0.6589840788476119
2015-07-13,0.6589840788476119
2015-07-14,0.7226686884003032
2015-07-15,0.7226686884003032
2015-07-16,0.7378316906747535
2015-07-17,0.7378316906747535
2015-07-18,0.7378316906747535
2015-07-19,0.7378316906747535
2015-07-20,0.7378316906747535
2015-07-21,0.7378316906747535
2015-07-22,0.7279757391963608
2015-07-23,0.7279757391963608
2015-07-24,0.7848369977255495
2015-07-25,0.7848369977255495
2015-07-26,0.7848369977255495
2015-07-27,0.7848369977255495
2015-07-28,0.7848369977255495
2015-07-29,0.7848369977255495
2015-07-30,0.7848369977255495
2015-07-31,0.7848369977255495
2015-08-01,0.7262939958592133
2015-08-02,0.7262939958592133
2015-08-03,0.7262939958592133
2015-08-04,0.7262939958592133
2015-08-05,0.7262939958592133
2015-08-06,0.7262939958592133
2015-08-07,0.7262939958592133
2015-08-08,0.7262939958592133
2015-08-09,0.7262939958592133
2015-08-10,0.7262939958592133
2015-08-11,0.7262939958592133
2015-08-12,0.7262939958592133
2015-08-13,0.7262939958592133
2015-08-14,0.7262939958592133
2015-08-15,0.7262939958592133
2015-08-16,0.7483781918564528
2015-08-17,0.7483781918564528
2015-08-18,0.7483781918564528
2015-08-19,0.7483781918564528
2015-08-20,0.7483781918564528
2015-08-21,0.7483781918564528
2015-08-22,0.7290545203588682
2015-08-23,0.7290545203588682
2015-08-24,0.7290545203588682
2015-08-25,0.6772946859903382
2015-08-26,0.6427881297446515
2015-08-27,0.6427881297446515
2015-08-28,0.6427881297446515
2015-08-29,0.6427881297446515
2015-08-30,0.6427881297446515
2015-08-31,0.6427881297446515
2015-09-01,0.6469289164941339
2015-09-02,0.6469289164941339
2015-09-03,0.6469289164941339
2015-09-04,0.6986887508626639
2015-09-05,0.6986887508626639
2015-09-06,0.6986887508626639
2015-09-07,0.6986887508626639
2015-09-08,0.6986887508626639
2015-09-09,0.6986887508626639
2015-09-10,0.6986887508626639
2015-09-11,0.6986887508626639
2015-09-12,0.6986887508626639
2015-09-13,0.6986887508626639
2015-09-14,0.6986887508626639
2015-09-15,0.6732919254658385
2015-09-16,0.6732919254658385
2015-09-17,0.6732919254658385
2015-09-18,0.6732919254658385
2015-09-19,0.6732919254658385
2015-09-20,0.6732919254658385
2015-09-21,0.6732919254658385
2015-09-22,0.6732919254658385
2015-09-23,0.6732919254658385
2015-09-24,0.695376121463078
2015-09-25,0.7207729468599035
2015-09-26,0.7304347826086958
2015-09-27,0.7304347826086958
2015-09-28,0.7304347826086958
2015-09-29,0.7304347826086958
2015-09-30,0.7304347826086958
2015-10-01,0.7318150448585232
2015-10-02,0.7318150448585232
2015-10-03,0.7318150448585232
2015-10-04,0.7318150448585232
2015-10-05,0.7318150448585232
2015-10-06,0.7318150448585232
2015-10-07,0.7318150448585232
2015-10-08,0.7318150448585232
2015-10-09,0.7318150448585232
2015-10-10,0.8008281573498965
2015-10-11,0.7490683229813665
2015-10-12,0.7242236024844722
2015-10-13,0.7380262249827468
2015-10-14,0.7380262249827468
2015-10-15,0.7380262249827468
2015-10-16,0.7380262249827468
2015-10-17,0.7380262249827468
2015-10-18,0.7380262249827468
2015-10-19,0.7380262249827468
2015-10-20,0.682815734989648
2015-10-21,0.682815734989648
2015-10-22,0.682815734989648
2015-10-23,0.6772946859903382
2015-10-24,0.6772946859903382
2015-10-25,0.6772946859903382
2015-10-26,0.6772946859903382
2015-10-27,0.6676328502415458
2015-10-28,0.7159420289855073
2015-10-29,0.7159420289855073
2015-10-30,0.7159420289855073
2015-10-31,0.7159420289855073
2015-11-01,0.688708586883029
2015-11-02,0.640027045300879
2015-11-03,0.640027045300879
2015-11-04,0.640027045300879
2015-11-05,0.6508451656524679
2015-11-06,0.675185936443543
2015-11-07,0.675185936443543
2015-11-08,0.709263015551048
2015-11-09,0.709263015551048
2015-11-10,0.709263015551048
2015-11-11,0.6551724137931034
2015-11-12,0.6551724137931034
2015-11-13,0.6551724137931034
2015-11-14,0.6551724137931034
2015-11-15,0.6551724137931034
2015-11-16,0.6551724137931034
2015-11-17,0.6551724137931034
2015-11-18,0.6430020283975659
2015-11-19,0.6430020283975659
2015-11-20,0.6430020283975659
2015-11-21,0.6430020283975659
2015-11-22,0.6430020283975659
2015-11-23,0.6781609195402298
2015-11-24,0.6781609195402298
2015-11-25,0.6889790398918187
2015-11-26,0.6673427991886409
2015-11-27,0.6673427991886409
2015-11-28,0.6673427991886409
2015-11-29,0.6673427991886409
2015-11-30,0.6673427991886409
2015-12-01,0.6745830553702469
2015-12-02,0.6745830553702469
2015-12-03,0.6745830553702469
2015-12-04,0.6745830553702469
2015-12-05,0.6745830553702469
2015-12-06,0.6745830553702469
2015-12-07,0.6745830553702469
2015-12-08,0.6639092728485657
2015-12-09,0.6639092728485657
2015-12-10,0.6639092728485657
2015-12-11,0.6639092728485657
2015-12-12,0.6639092728485657
2015-12-13,0.6639092728485657
2015-12-14,0.6639092728485657
2015-12-15,0.6639092728485657
2015-12-16,0.7172781854569713
2015-12-17,0.7172781854569713
2015-12-18,0.7172781854569713
2015-12-19,0.7172781854569713
2015-12-20,0.7172781854569713
2015-12-21,0.7172781854569713
2015-12-22,0.694596397598399
2015-12-23,0.7159439626417612
2015-12-24,0.7159439626417612
2015-12-25,0.7159439626417612
2015-12-26,0.7159439626417612
2015-12-27,0.7159439626417612
2015-12-28,0.7159439626417612
2015-12-29,0.7159439626417612
2015-12-30,0.6913942628418946
2015-12-31,0.6913942628418946
2016-01-01,0.6913942628418946
2016-01-02,0.6913942628418946
2016-01-03,0.6913942628418946
2016-01-04,0.6913942628418946
2016-01-05,0.6913942628418946
2016-01-06,0.6913942628418946
2016-01-07,0.6913942628418946
2016-01-08,0.6913942628418946
2016-01-09,0.6913942628418946
2016-01-10,0.6913942628418946
2016-01-11,0.6913942628418946
2016-01-12,0.6913942628418946
2016-01-13,0.6913942628418946
2016-01-14,0.6913942628418946
2016-01-15,0.6913942628418946
2016-01-16,0.6913942628418946
2016-01-17,0.6913942628418946
2016-01-18,0.6913942628418946
2016-01-19,0.6913942628418946
2016-01-20,0.6913942628418946
2016-01-21,0.6913942628418946
2016-01-22,0.6913942628418946
2016-01-23,0.6446964643095396
2016-01-24,0.5822548365577052
2016-01-25,0.5822548365577052
2016-01-26,0.5822548365577052
2016-01-27,0.5822548365577052
2016-01-28,0.62895263509006
2016-01-29,0.6823215476984656
2016-01-30,0.6823215476984656
2016-01-31,0.6823215476984656
2016-02-01,0.6804536357571714
2016-02-02,0.6804536357571714
2016-02-03,0.6804536357571714
2016-02-04,0.6804536357571714
2016-02-05,0.6891260840560374
2016-02-06,0.6891260840560374
2016-02-07,0.7104736490993996
2016-02-08,0.7104736490993996
2016-02-09,0.7104736490993996
2016-02-10,0.7104736490993996
2016-02-11,0.7104736490993996
2016-02-12,0.7104736490993996
2016-02-13,0.7104736490993996
2016-02-14,0.7104736490993996
2016-02-15,0.7104736490993996
2016-02-16,0.6891260840560374
2016-02-17,0.6891260840560374
2016-02-18,0.6891260840560374
2016-02-19,0.7350233488992661
2016-02-20,0.7350233488992661
2016-02-21,0.7350233488992661
2016-02-22,0.7350233488992661
2016-02-23,0.7350233488992661
2016-02-24,0.7350233488992661
2016-02-25,0.7350233488992661
2016-02-26,0.7350233488992661
2016-02-27,0.7350233488992661
2016-02-28,0.7350233488992661
2016-02-29,0.7350233488992661
2016-03-01,0.733689126084056
2016-03-02,0.733689126084056
2016-03-03,0.733689126084056
2016-03-04,0.733689126084056
2016-03-05,0.733689126084056
2016-03-06,0.733689126084056
2016-03-07,0.733689126084056
2016-03-08,0.733689126084056
2016-03-09,0.6888592394929953
2016-03-10,0.6206804536357572
2016-03-11,0.6206804536357572
2016-03-12,0.6206804536357572
2016-03-13,0.6206804536357572
2016-03-14,0.6206804536357572
2016-03-15,0.6188125416944629
2016-03-16,0.6028018679119412
2016-03-17,0.6028018679119412
2016-03-18,0.6028018679119412
2016-03-19,0.6028018679119412
2016-03-20,0.6509673115410273
2016-03-21,0.6683122081387591
2016-03-22,0.6469646430953969
2016-03-23,0.6469646430953969
2016-03-24,0.6469646430953969
2016-03-25,0.6229486324216144
2016-03-26,0.6442961974649766
2016-03-27,0.6442961974649766
2016-03-28,0.6442961974649766
2016-03-29,0.6442961974649766
2016-03-30,0.6442961974649766
2016-03-31,0.6442961974649766
2016-04-01,0.6592394929953301
2016-04-02,0.6592394929953301
2016-04-03,0.6592394929953301
2016-04-04,0.6592394929953301
2016-04-05,0.6709806537691794
2016-04-06,0.6709806537691794
2016-04-07,0.6709806537691794
2016-04-08,0.6336224149432955
2016-04-09,0.6336224149432955
2016-04-10,0.6336224149432955
2016-04-11,0.6336224149432955
2016-04-12,0.6336224149432955
2016-04-13,0.6336224149432955
2016-04-14,0.6336224149432955
2016-04-15,0.6336224149432955
2016-04-16,0.6336224149432955
2016-04-17,0.6336224149432955
2016-04-18,0.6593729152768513
2016-04-19,0.6593729152768513
2016-04-20,0.6593729152768513
2016-04-21,0.6593729152768513
2016-04-22,0.6593729152768513
2016-04-23,0.6593729152768513
2016-04-24,0.6593729152768513
2016-04-25,0.6593729152768513
2016-04-26,0.6593729152768513
2016-04-27,0.6593729152768513
2016-04-28,0.6593729152768513
2016-04-29,0.6593729152768513
2016-04-30,0.6593729152768513
2016-05-01,0.6572440437862201
2016-05-02,0.6572440437862201
2016-05-03,0.6572440437862201
2016-05-04,0.6572440437862201
2016-05-05,0.6572440437862201
2016-05-06,0.6520927237604636
2016-05-07,0.6520927237604636
2016-05-08,0.6520927237604636
2016-05-09,0.6520927237604636
2016-05-10,0.6520927237604636
2016-05-11,0.6520927237604636
2016-05-12,0.6520927237604636
2016-05-13,0.6520927237604636
2016-05-14,0.6520927237604636
2016-05-15,0.6520927237604636
2016-05-16,0.6520927237604636
2016-05-17,0.6520927237604636
2016-05-18,0.6520927237604636
2016-05-19,0.6520927237604636
2016-05-20,0.6479716677398583
2016-05-21,0.6479716677398583
2016-05-22,0.6479716677398583
2016-05-23,0.6479716677398583
2016-05-24,0.6479716677398583
2016-05-25,0.6479716677398583
2016-05-26,0.6479716677398583
2016-05-27,0.6479716677398583
2016-05-28,0.6479716677398583
2016-05-29,0.6479716677398583
2016-05-30,0.6479716677398583
2016-05-31,0.6479716677398583
2016-06-01,0.6830006439150033
2016-06-02,0.7000000000000001
2016-06-03,0.7360592401802961
2016-06-04,0.7360592401802961
2016-06-05,0.7360592401802961
2016-06-06,0.7360592401802961
2016-06-07,0.7360592401802961
2016-06-08,0.7360592401802961
2016-06-09,0.7360592401802961
2016-06-10,0.7360592401802961
2016-06-11,0.7360592401802961
2016-06-12,0.7360592401802961
2016-06-13,0.7360592401802961
2016-06-14,0.7360592401802961
2016-06-15,0.7360592401802961
2016-06-16,0.7360592401802961
2016-06-17,0.7360592401802961
2016-06-18,0.7360592401802961
2016-06-19,0.7360592401802961
2016-06-20,0.7190598840952993
2016-06-21,0.7190598840952993
2016-06-22,0.7190598840952993
2016-06-23,0.7190598840952993
2016-06-24,0.7190598840952993
2016-06-25,0.7190598840952993
2016-06-26,0.7100450740502252
2016-06-27,0.7319381841596908
2016-06-28,0.7319381841596908
2016-06-29,0.7319381841596908
2016-06-30,0.7319381841596908
2016-07-01,0.699742433998712
2016-07-02,0.699742433998712
2016-07-03,0.699742433998712
2016-07-04,0.699742433998712
2016-07-05,0.699742433998712
2016-07-06,0.699742433998712
2016-07-07,0.699742433998712
2016-07-08,0.699742433998712
2016-07-09,0.699742433998712
2016-07-10,0.699742433998712
2016-07-11,0.6933032839665163
2016-07-12,0.6933032839665163
2016-07-13,0.6933032839665163
2016-07-14,0.595428203477141
2016-07-15,0.595428203477141
2016-07-16,0.6356728911783645
2016-07-17,0.6356728911783645
2016-07-18,0.6356728911783645
2016-07-19,0.668126207340631
2016-07-20,0.6701867353509336
2016-07-21,0.6804893754024468
2016-07-22,0.6804893754024468
2016-07-23,0.6804893754024468
2016-07-24,0.6804893754024468
2016-07-25,0.6804893754024468
2016-07-26,0.6804893754024468
2016-07-27,0.6851255634256278
2016-07-28,0.6851255634256278
2016-07-29,0.6851255634256278
2016-07-30,0.6851255634256278
2016-07-31,0.6851255634256278
2016-08-01,0.7021249195106246
2016-08-02,0.7021249195106246
2016-08-03,0.7021249195106246
2016-08-04,0.6892466194462331
2016-08-05,0.6892466194462331
2016-08-06,0.7111397295556987
2016-08-07,0.7111397295556987
2016-08-08,0.7111397295556987
2016-08-09,0.7111397295556987
2016-08-10,0.7111397295556987
2016-08-11,0.7111397295556987
2016-08-12,0.6874436574372182
2016-08-13,0.6555054732775274
2016-08-14,0.6555054732775274
2016-08-15,0.6555054732775274
2016-08-16,0.6555054732775274
2016-08-17,0.6555054732775274
2016-08-18,0.6555054732775274
2016-08-19,0.6555054732775274
2016-08-20,0.6439150032195751
2016-08-21,0.6374758531873793
2016-08-22,0.6284610431423052
2016-08-23,0.6284610431423052
2016-08-24,0.6284610431423052
2016-08-25,0.5717965228589826
2016-08-26,0.5717965228589826
2016-08-27,0.5717965228589826
2016-08-28,0.5808113329040566
2016-08-29,0.5808113329040566
2016-08-30,0.601416613007083
2016-08-31,0.6323245331616226
2016-09-01,0.615067611075338
2016-09-02,0.615067611075338
2016-09-03,0.6037347070186735
2016-09-04,0.6037347070186735
2016-09-05,0.6037347070186735
2016-09-06,0.6101738570508692
2016-09-07,0.6101738570508692
2016-09-08,0.6179008370895042
2016-09-09,0.6179008370895042
2016-09-10,0.6266580811332905
2016-09-11,0.6266580811332905
2016-09-12,0.6266580811332905
2016-09-13,0.6266580811332905
2016-09-14,0.6503541532517708
2016-09-15,0.6503541532517708
2016-09-16,0.6503541532517708
2016-09-17,0.6503541532517708
2016-09-18,0.6503541532517708
2016-09-19,0.6503541532517708
2016-09-20,0.6503541532517708
2016-09-21,0.6426271732131359
2016-09-22,0.6117192530585963
2016-09-23,0.6027044430135222
2016-09-24,0.6027044430135222
2016-09-25,0.6027044430135222
2016-09-26,0.6027044430135222
2016-09-27,0.6027044430135222
2016-09-28,0.6027044430135222
2016-09-29,0.6027044430135222
2016-09-30,0.6413393432066967
2016-10-01,0.6351577591757888
2016-10-02,0.6351577591757888
2016-10-03,0.6351577591757888
2016-10-04,0.6757244043786221
2016-10-05,0.6757244043786221
2016-10-06,0.6757244043786221
2016-10-07,0.6757244043786221
2016-10-08,0.6757244043786221
2016-10-09,0.6757244043786221
2016-10-10,0.6757244043786221
2016-10-11,0.683451384417257
2016-10-12,0.683451384417257
2016-10-13,0.683451384417257
2016-10-14,0.683451384417257
2016-10-15,0.683451384417257
2016-10-16,0.683451384417257
2016-10-17,0.683451384417257
2016-10-18,0.683451384417257
2016-10-19,0.683451384417257
2016-10-20,0.683451384417257
2016-10-21,0.683451384417257
2016-10-22,0.683451384417257
2016-10-23,0.683451384417257
2016-10-24,0.6628461043142306
2016-10-25,0.6628461043142306
2016-10-26,0.6628461043142306
2016-10-27,0.6628461043142306
2016-10-28,0.6628461043142306
2016-10-29,0.6628461043142306
2016-10-30,0.6628461043142306
2016-10-31,0.6628461043142306
2016-11-01,0.7079201545396008
2016-11-02,0.692466194462331
2016-11-03,0.692466194462331
2016-11-04,0.692466194462331
2016-11-05,0.692466194462331
2016-11-06,0.692466194462331
2016-11-07,0.692466194462331
2016-11-08,0.692466194462331
2016-11-09,0.7117836445589183
2016-11-10,0.7117836445589183
2016-11-11,0.7117836445589183
2016-11-12,0.7053444945267225
2016-11-13,0.7237604636188023
2016-11-14,0.7237604636188023
2016-11-15,0.6913071474565357
2016-11-16,0.6913071474565357
2016-11-17,0.6913071474565357
2016-11-18,0.6913071474565357
2016-11-19,0.6913071474565357
2016-11-20,0.6913071474565357
2016-11-21,0.7119124275595621
2016-11-22,0.7119124275595621
2016-11-23,0.7119124275595621
2016-11-24,0.7490019317450097
2016-11-25,0.6974887314874435
2016-11-26,0.6974887314874435
2016-11-27,0.6974887314874435
2016-11-28,0.6974887314874435
2016-11-29,0.6974887314874435
2016-11-30,0.6974887314874435
2016-12-01,0.6001214329083181
2016-12-02,0.6001214329083181
2016-12-03,0.6001214329083181
2016-12-04,0.6486945962355799
2016-12-05,0.6486945962355799
2016-12-06,0.6700667880995751
2016-12-07,0.6700667880995751
2016-12-08,0.6700667880995751
2016-12-09,0.6700667880995751
2016-12-10,0.6700667880995751
2016-12-11,0.6700667880995751
2016-12-12,0.6639951426836673
2016-12-13,0.6639951426836673
2016-12-14,0.6469945355191258
2016-12-15,0.6469945355191258
2016-12-16,0.6469945355191258
2016-12-17,0.6469945355191258
2016-12-18,0.6469945355191258
2016-12-19,0.6530661809350334
2016-12-20,0.6530661809350334
2016-12-21,0.6749241044323012
2016-12-22,0.6749241044323012
2016-12-23,0.6749241044323012
2016-12-24,0.6909532483302977
2016-12-25,0.6909532483302977
2016-12-26,0.6909532483302977
2016-12-27,0.6909532483302977
2016-12-28,0.6909532483302977
2016-12-29,0.6909532483302977
2016-12-30,0.6909532483302977
2016-12-31,0.6909532483302977
2017-01-01,0.7029751062537948
2017-01-02,0.7029751062537948
2017-01-03,0.7248330297510626
2017-01-04,0.7248330297510626
2017-01-05,0.7418336369156041
2017-01-06,0.7418336369156041
2017-01-07,0.7418336369156041
2017-01-08,0.7418336369156041
2017-01-09,0.6908318154219794
2017-01-10,0.6689738919247116
2017-01-11,0.6689738919247116
2017-01-12,0.6689738919247116
2017-01-13,0.6689738919247116
2017-01-14,0.7284760170006072
2017-01-15,0.7284760170006072
2017-01-16,0.7284760170006072
2017-01-17,0.7284760170006072
2017-01-18,0.7284760170006072
2017-01-19,0.7284760170006072
2017-01-20,0.7284760170006072
2017-01-21,0.7479052823315118
2017-01-22,0.7479052823315118
2017-01-23,0.7479052823315118
2017-01-24,0.7479052823315118
2017-01-25,0.7697632058287796
2017-01-26,0.7697632058287796
2017-01-27,0.7697632058287796
2017-01-28,0.7697632058287796
2017-01-29,0.7697632058287796
2017-01-30,0.7697632058287796
2017-01-31,0.7697632058287796
2017-02-01,0.7962355798421371
2017-02-02,0.7962355798421371
2017-02-03,0.7962355798421371
2017-02-04,0.7962355798421371
2017-02-05,0.7962355798421371
2017-02-06,0.7865209471766847
2017-02-07,0.7865209471766847
2017-02-08,0.7865209471766847
2017-02-09,0.7865209471766847
2017-02-10,0.7865209471766847
2017-02-11,0.7865209471766847
2017-02-12,0.8047358834244079
2017-02-13,0.8047358834244079
2017-02-14,0.8047358834244079
2017-02-15,0.8047358834244079
2017-02-16,0.8047358834244079
2017-02-17,0.8047358834244079
2017-02-18,0.8047358834244079
2017-02-19,0.8047358834244079
2017-02-20,0.8047358834244079
2017-02-21,0.8047358834244079
2017-02-22,0.8047358834244079
2017-02-23,0.8047358834244079
2017-02-24,0.8047358834244079
2017-02-25,0.8047358834244079
2017-02-26,0.8047358834244079
2017-02-27,0.8047358834244079
2017-02-28,0.8047358834244079
2017-03-01,0.7846994535519125
2017-03-02,0.7846994535519125
2017-03-03,0.7640558591378263
2017-03-04,0.7124468731026107
2017-03-05,0.7124468731026107
2017-03-06,0.7124468731026107
2017-03-07,0.7124468731026107
2017-03-08,0.7124468731026107
2017-03-09,0.6930176077717061
2017-03-10,0.7446265938069216
2017-03-11,0.7539769277474195
2017-03-12,0.7539769277474195
2017-03-13,0.7539769277474195
2017-03-14,0.7607771706132364
2017-03-15,0.7607771706132364
2017-03-16,0.7607771706132364
2017-03-17,0.7607771706132364
2017-03-18,0.7607771706132364
2017-03-19,0.7607771706132364
2017-03-20,0.7607771706132364
2017-03-21,0.7607771706132364
2017-03-22,0.7607771706132364
2017-03-23,0.780206435944141
2017-03-24,0.780206435944141
2017-03-25,0.780206435944141
2017-03-26,0.780206435944141
2017-03-27,0.780206435944141
2017-03-28,0.780206435944141
2017-03-29,0.780206435944141
2017-03-30,0.7692774741955071
2017-03-31,0.7692774741955071
2017-04-01,0.7636915604128719
2017-04-02,0.7636915604128719
2017-04-03,0.7636915604128719
2017-04-04,0.7636915604128719
2017-04-05,0.7120825743776563
2017-04-06,0.7120825743776563
2017-04-07,0.7424408014571948
2017-04-08,0.7424408014571948
2017-04-09,0.7940497874924104
2017-04-10,0.7940497874924104
2017-04-11,0.7940497874924104
2017-04-12,0.7940497874924104
2017-04-13,0.7940497874924104
2017-04-14,0.7940497874924104
2017-04-15,0.7940497874924104
2017-04-16,0.7940497874924104
2017-04-17,0.7746205221615058
2017-04-18,0.7746205221615058
2017-04-19,0.7746205221615058
2017-04-20,0.7746205221615058
2017-04-21,0.7746205221615058
2017-04-22,0.7746205221615058
2017-04-23,0.7746205221615058
2017-04-24,0.7746205221615058
2017-04-25,0.7503339404978749
2017-04-26,0.7321190042501518
2017-04-27,0.7321190042501518
2017-04-28,0.7321190042501518
2017-04-29,0.7321190042501518
2017-04-30,0.7321190042501518
2017-05-01,0.737826350941105
2017-05-02,0.698482088646023
2017-05-03,0.698482088646023
2017-05-04,0.698482088646023
2017-05-05,0.698482088646023
2017-05-06,0.698482088646023
2017-05-07,0.698482088646023
2017-05-08,0.730054644808743
2017-05-09,0.730054644808743
2017-05-10,0.6320582877959927
2017-05-11,0.6514875531268974
2017-05-12,0.6514875531268974
2017-05-13,0.6514875531268974
2017-05-14,0.6514875531268974
2017-05-15,0.6514875531268974
2017-05-16,0.6514875531268974
2017-05-17,0.6514875531268974
2017-05-18,0.6514875531268974
2017-05-19,0.6514875531268974
2017-05-20,0.6272009714632666
2017-05-21,0.5980570734669095
2017-05-22,0.5980570734669095
2017-05-23,0.6199149969641773
2017-05-24,0.6199149969641773
2017-05-25,0.6199149969641773
2017-05-26,0.6199149969641773
2017-05-27,0.5895567698846388
2017-05-28,0.5895567698846388
