日期,TA国内开工率
2018-11-13,0.715982940698619
2018-11-14,0.715982940698619
2018-11-15,0.6702883834281073
2018-11-16,0.7121242891957759
2018-11-17,0.7121242891957759
2018-11-18,0.7121242891957759
2018-11-19,0.7121242891957759
2018-11-20,0.7121242891957759
2018-11-21,0.6984159220146223
2018-11-22,0.6984159220146223
2018-11-23,0.6984159220146223
2018-11-24,0.7664500406173842
2018-11-25,0.7436027619821284
2018-11-26,0.7436027619821284
2018-11-27,0.7436027619821284
2018-11-28,0.7649268887083672
2018-11-29,0.7649268887083672
2018-11-30,0.7649268887083672
2018-12-01,0.7909220146222583
2018-12-02,0.7909220146222583
2018-12-03,0.7909220146222583
2018-12-04,0.7909220146222583
2018-12-05,0.7909220146222583
2018-12-06,0.7909220146222583
2018-12-07,0.7909220146222583
2018-12-08,0.7909220146222583
2018-12-09,0.7909220146222583
2018-12-10,0.8041226645004061
2018-12-11,0.8041226645004061
2018-12-12,0.8041226645004061
2018-12-13,0.8041226645004061
2018-12-14,0.8041226645004061
2018-12-15,0.8041226645004061
2018-12-16,0.8041226645004061
2018-12-17,0.8041226645004061
2018-12-18,0.8041226645004061
2018-12-19,0.8041226645004061
2018-12-20,0.8041226645004061
2018-12-21,0.8041226645004061
2018-12-22,0.8041226645004061
2018-12-23,0.8041226645004061
2018-12-24,0.8041226645004061
2018-12-25,0.7797522339561332
2018-12-26,0.7797522339561332
2018-12-27,0.7797522339561332
2018-12-28,0.7797522339561332
2018-12-29,0.7797522339561332
2018-12-30,0.7797522339561332
2018-12-31,0.7797522339561332
2019-01-01,0.7911251015434606
2019-01-02,0.7911251015434606
2019-01-03,0.7911251015434606
2019-01-04,0.7911251015434606
2019-01-05,0.7911251015434606
2019-01-06,0.7911251015434606
2019-01-07,0.7860479285134038
2019-01-08,0.7860479285134038
2019-01-09,0.7860479285134038
2019-01-10,0.8104183590576768
2019-01-11,0.8104183590576768
2019-01-12,0.8104183590576768
2019-01-13,0.8104183590576768
2019-01-14,0.8104183590576768
2019-01-15,0.7525385865150285
2019-01-16,0.8104183590576768
2019-01-17,0.8104183590576768
2019-01-18,0.8104183590576768
2019-01-19,0.8104183590576768
2019-01-20,0.8104183590576768
2019-01-21,0.8104183590576768
2019-01-22,0.8104183590576768
2019-01-23,0.8104183590576768
2019-01-24,0.8104183590576768
2019-01-25,0.8104183590576768
2019-01-26,0.8459585702680747
2019-01-27,0.8459585702680747
2019-01-28,0.8459585702680747
2019-01-29,0.8459585702680747
2019-01-30,0.8317424857839155
2019-01-31,0.8317424857839155
2019-02-01,0.8317424857839155
2019-02-02,0.8317424857839155
2019-02-03,0.8317424857839155
2019-02-04,0.8459585702680747
2019-02-05,0.8459585702680747
2019-02-06,0.8459585702680747
2019-02-07,0.8459585702680747
2019-02-08,0.8459585702680747
2019-02-09,0.8459585702680747
2019-02-10,0.8459585702680747
2019-02-11,0.8327579203899269
2019-02-12,0.8327579203899269
2019-02-13,0.8327579203899269
2019-02-14,0.8479894394800975
2019-02-15,0.8479894394800975
2019-02-16,0.8479894394800975
2019-02-17,0.8703290008123477
2019-02-18,0.8703290008123477
2019-02-19,0.8703290008123477
2019-02-20,0.8703290008123477
2019-02-21,0.8774370430544274
2019-02-22,0.8652518277822908
2019-02-23,0.8652518277822908
2019-02-24,0.8652518277822908
2019-02-25,0.8652518277822908
2019-02-26,0.8652518277822908
2019-02-27,0.8652518277822908
2019-02-28,0.8652518277822908
2019-03-01,0.8205727051177905
2019-03-02,0.8205727051177905
2019-03-03,0.8205727051177905
2019-03-04,0.8205727051177905
2019-03-05,0.8063566206336312
2019-03-06,0.8185418359057677
2019-03-07,0.8364134849715679
2019-03-08,0.854285134037368
2019-03-09,0.854285134037368
2019-03-10,0.8827173030056864
2019-03-11,0.8065597075548335
2019-03-12,0.8065597075548335
2019-03-13,0.8969333874898457
2019-03-14,0.8969333874898457
2019-03-15,0.8969333874898457
2019-03-16,0.9058692120227457
2019-03-17,0.9058692120227457
2019-03-18,0.9058692120227457
2019-03-19,0.8611900893582454
2019-03-20,0.8611900893582454
2019-03-21,0.8611900893582454
2019-03-22,0.9058692120227457
2019-03-23,0.915008123476848
2019-03-24,0.915008123476848
2019-03-25,0.8784524776604387
2019-03-26,0.8403736799350122
2019-03-27,0.8403736799350122
2019-03-28,0.8038180341186028
2019-03-29,0.8038180341186028
2019-03-30,0.7784321689683185
2019-03-31,0.8068643379366369
2019-04-01,0.8068643379366369
2019-04-02,0.8068643379366369
2019-04-03,0.8068643379366369
2019-04-04,0.8068643379366369
2019-04-05,0.8068643379366369
2019-04-06,0.8068643379366369
2019-04-07,0.8068643379366369
2019-04-08,0.8449431356620632
2019-04-09,0.8449431356620632
2019-04-10,0.8449431356620632
2019-04-11,0.8449431356620632
2019-04-12,0.8449431356620632
2019-04-13,0.8449431356620632
2019-04-14,0.8449431356620632
2019-04-15,0.8449431356620632
2019-04-16,0.8449431356620632
2019-04-17,0.8449431356620632
2019-04-18,0.838038180341186
2019-04-19,0.8248375304630381
2019-04-20,0.8248375304630381
2019-04-21,0.8248375304630381
2019-04-22,0.8182372055239643
2019-04-23,0.8030056864337937
2019-04-24,0.7887896019496344
2019-04-25,0.8172217709179529
2019-04-26,0.8241267262388303
2019-04-27,0.7977254264825344
2019-04-28,0.842404549147035
2019-04-29,0.842404549147035
2019-04-30,0.842404549147035
2019-05-01,0.842404549147035
2019-05-02,0.842404549147035
2019-05-03,0.842404549147035
2019-05-04,0.8576360682372055
2019-05-05,0.8677904142973193
2019-05-06,0.8535743298131601
2019-05-07,0.8535743298131601
2019-05-08,0.8434199837530463
2019-05-09,0.8434199837530463
2019-05-10,0.8434199837530463
2019-05-11,0.8840373679935012
2019-05-12,0.8840373679935012
2019-05-13,0.8840373679935012
2019-05-14,0.8840373679935012
2019-05-15,0.8840373679935012
2019-05-16,0.8840373679935012
2019-05-17,0.8840373679935012
2019-05-18,0.8840373679935012
2019-05-19,0.8840373679935012
2019-05-20,0.8840373679935012
2019-05-21,0.8840373679935012
2019-05-22,0.8840373679935012
2019-05-23,0.8759138911454103
2019-05-24,0.8771612384398875
2019-05-25,0.901286690792119
2019-05-26,0.8831926015279453
2019-05-27,0.876357056694813
2019-05-28,0.876357056694813
2019-05-29,0.876357056694813
2019-05-30,0.876357056694813
2019-05-31,0.876357056694813
2019-06-01,0.8775875796178344
2019-06-02,0.8775875796178344
2019-06-03,0.8775875796178344
2019-06-04,0.8039410828025477
2019-06-05,0.7840366242038217
2019-06-06,0.762937898089172
2019-06-07,0.762937898089172
2019-06-08,0.8365843949044587
2019-06-09,0.8365843949044587
2019-06-10,0.8365843949044587
2019-06-11,0.8126990445859873
2019-06-12,0.8141918789808918
2019-06-13,0.7704020700636944
2019-06-14,0.8157596959253121
2019-06-15,0.8157596959253121
2019-06-16,0.8157596959253121
2019-06-17,0.8018265749062037
2019-06-18,0.8147644729953757
2019-06-19,0.8316832628042929
2019-06-20,0.8316832628042929
2019-06-21,0.854627922956112
2019-06-22,0.854627922956112
2019-06-23,0.854627922956112
2019-06-24,0.8770204388796788
2019-06-25,0.8591064261408254
2019-06-26,0.8591064261408254
2019-06-27,0.8670682095803158
2019-06-28,0.8697403149812407
2019-06-29,0.9035778945990751
2019-06-30,0.9035778945990751
2019-07-01,0.9035778945990751
2019-07-02,0.9035778945990751
2019-07-03,0.9035778945990751
2019-07-04,0.9035778945990751
2019-07-05,0.9035778945990751
2019-07-06,0.9035778945990751
2019-07-07,0.9035778945990751
2019-07-08,0.9035778945990751
2019-07-09,0.8229648372742343
2019-07-10,0.8229648372742343
2019-07-11,0.8229648372742343
2019-07-12,0.8269457289939796
2019-07-13,0.8269457289939796
2019-07-14,0.8269457289939796
2019-07-15,0.8269457289939796
2019-07-16,0.8269457289939796
2019-07-17,0.8269457289939796
2019-07-18,0.8269457289939796
2019-07-19,0.8269457289939796
2019-07-20,0.8269457289939796
2019-07-21,0.8317974407774191
2019-07-22,0.8317974407774191
2019-07-23,0.8317974407774191
2019-07-24,0.8188595426882472
2019-07-25,0.8188595426882472
2019-07-26,0.8188595426882472
2019-07-27,0.8188595426882472
2019-07-28,0.7750697337710496
2019-07-29,0.7750697337710496
2019-07-30,0.7750697337710496
2019-07-31,0.8556827910958905
2019-08-01,0.8487162305863363
2019-08-02,0.8735968038347439
2019-08-03,0.8735968038347439
2019-08-04,0.8735968038347439
2019-08-05,0.8735968038347439
2019-08-06,0.8616541286755083
2019-08-07,0.8616541286755083
2019-08-08,0.8509657070718087
2019-08-09,0.8539513758616177
2019-08-10,0.8539513758616177
2019-08-11,0.8539513758616177
2019-08-12,0.8240946879635286
2019-08-13,0.8420087007023821
2019-08-14,0.8420087007023821
