日期,PE总开工率
2015-02-20,0.88577520560463
2015-02-21,0.88577520560463
2015-02-22,0.88577520560463
2015-02-23,0.88577520560463
2015-02-24,0.88577520560463
2015-02-25,0.88577520560463
2015-02-26,0.88577520560463
2015-02-27,0.88577520560463
2015-02-28,0.88577520560463
2015-03-01,0.88577520560463
2015-03-02,0.88577520560463
2015-03-03,0.8705452330185806
2015-03-04,0.8705452330185806
2015-03-05,0.8705452330185806
2015-03-06,0.8705452330185806
2015-03-07,0.8492232713981115
2015-03-08,0.8553152604325313
2015-03-09,0.8553152604325313
2015-03-10,0.8553152604325313
2015-03-11,0.8004873591227536
2015-03-12,0.8218093207432227
2015-03-13,0.7962229667986598
2015-03-14,0.814498933901919
2015-03-15,0.8023149558330795
2015-03-16,0.83643009442583
2015-03-17,0.83643009442583
2015-03-18,0.8480048735912276
2015-03-19,0.8480048735912276
2015-03-20,0.8212001218397806
2015-03-21,0.8212001218397806
2015-03-22,0.7788607980505635
2015-03-23,0.7828205909229363
2015-03-24,0.7828205909229363
2015-03-25,0.7876941821504722
2015-03-26,0.791349375571124
2015-03-27,0.7788607980505635
2015-03-28,0.7788607980505635
2015-03-29,0.767895217788608
2015-03-30,0.7861711848918672
2015-03-31,0.7861711848918672
2015-04-01,0.7803837953091685
2015-04-02,0.7803837953091685
2015-04-03,0.7803837953091685
2015-04-04,0.7764240024367957
2015-04-05,0.7764240024367957
2015-04-06,0.7764240024367957
2015-04-07,0.7764240024367957
2015-04-08,0.7581480353335364
2015-04-09,0.7581480353335364
2015-04-10,0.7337800791958574
2015-04-11,0.7337800791958574
2015-04-12,0.6789521778860798
2015-04-13,0.6789521778860798
2015-04-14,0.6780383795309168
2015-04-15,0.6890039597928723
2015-04-16,0.719463904964971
2015-04-17,0.719463904964971
2015-04-18,0.7377398720682303
2015-04-19,0.7560158391714895
2015-04-20,0.7560158391714895
2015-04-21,0.7493146512336277
2015-04-22,0.7353030764544624
2015-04-23,0.7353030764544624
2015-04-24,0.7353030764544624
2015-04-25,0.7353030764544624
2015-04-26,0.7353030764544624
2015-04-27,0.7633262260127932
2015-04-28,0.7633262260127932
2015-04-29,0.7925677733780079
2015-04-30,0.7925677733780079
2015-05-01,0.7925677733780079
2015-05-02,0.7925677733780079
2015-05-03,0.7764240024367957
2015-05-04,0.7611940298507462
2015-05-05,0.7611940298507462
2015-05-06,0.7337800791958574
2015-05-07,0.6807797745964057
2015-05-08,0.6807797745964057
2015-05-09,0.6807797745964057
2015-05-10,0.6807797745964057
2015-05-11,0.7264696923545537
2015-05-12,0.7264696923545537
2015-05-13,0.7264696923545537
2015-05-14,0.7264696923545537
2015-05-15,0.7264696923545537
2015-05-16,0.7264696923545537
2015-05-17,0.7264696923545537
2015-05-18,0.7264696923545537
2015-05-19,0.7416996649406031
2015-05-20,0.7416996649406031
2015-05-21,0.7416996649406031
2015-05-22,0.7416996649406031
2015-05-23,0.7599756320438623
2015-05-24,0.7599756320438623
2015-05-25,0.7599756320438623
2015-05-26,0.7599756320438623
2015-05-27,0.7599756320438623
2015-05-28,0.7599756320438623
2015-05-29,0.7599756320438623
2015-05-30,0.7599756320438623
2015-05-31,0.7599756320438623
2015-06-01,0.7599756320438623
2015-06-02,0.7599756320438623
2015-06-03,0.7599756320438623
2015-06-04,0.7599756320438623
2015-06-05,0.7599756320438623
2015-06-06,0.7599756320438623
2015-06-07,0.7599756320438623
2015-06-08,0.7599756320438623
2015-06-09,0.7599756320438623
2015-06-10,0.7599756320438623
2015-06-11,0.7599756320438623
2015-06-12,0.7599756320438623
2015-06-13,0.7946999695400548
2015-06-14,0.7946999695400548
2015-06-15,0.860493451111788
2015-06-16,0.860493451111788
2015-06-17,0.860493451111788
2015-06-18,0.860493451111788
2015-06-19,0.860493451111788
2015-06-20,0.860493451111788
2015-06-21,0.860493451111788
2015-06-22,0.8452634785257387
2015-06-23,0.8452634785257387
2015-06-24,0.8452634785257387
2015-06-25,0.8452634785257387
2015-06-26,0.8452634785257387
2015-06-27,0.8452634785257387
2015-06-28,0.8452634785257387
2015-06-29,0.8452634785257387
2015-06-30,0.8452634785257387
2015-07-01,0.8452634785257387
2015-07-02,0.8452634785257387
2015-07-03,0.8248553152604325
2015-07-04,0.8248553152604325
2015-07-05,0.8248553152604325
2015-07-06,0.8248553152604325
2015-07-07,0.8248553152604325
2015-07-08,0.8248553152604325
2015-07-09,0.8248553152604325
2015-07-10,0.8248553152604325
2015-07-11,0.8248553152604325
2015-07-12,0.8248553152604325
2015-07-13,0.8065793481571734
2015-07-14,0.8065793481571734
2015-07-15,0.8065793481571734
2015-07-16,0.8065793481571734
2015-07-17,0.8248553152604325
2015-07-18,0.8248553152604325
2015-07-19,0.8248553152604325
2015-07-20,0.8248553152604325
2015-07-21,0.8248553152604325
2015-07-22,0.8985683825769114
2015-07-23,0.8985683825769114
2015-07-24,0.8711544319220226
2015-07-25,0.8711544319220226
2015-07-26,0.8711544319220226
2015-07-27,0.8711544319220226
2015-07-28,0.8711544319220226
2015-07-29,0.8711544319220226
2015-07-30,0.8711544319220226
2015-07-31,0.8711544319220226
2015-08-01,0.8711544319220226
2015-08-02,0.8394760889430399
2015-08-03,0.8394760889430399
2015-08-04,0.8394760889430399
2015-08-05,0.8394760889430399
2015-08-06,0.8394760889430399
2015-08-07,0.8394760889430399
2015-08-08,0.8394760889430399
2015-08-09,0.8120621382881511
2015-08-10,0.8254645141638745
2015-08-11,0.8254645141638745
2015-08-12,0.8254645141638745
2015-08-13,0.8437404812671337
2015-08-14,0.8437404812671337
2015-08-15,0.8437404812671337
2015-08-16,0.8985683825769114
2015-08-17,0.8863844045080719
2015-08-18,0.8863844045080719
2015-08-19,0.8863844045080719
2015-08-20,0.8863844045080719
2015-08-21,0.8863844045080719
2015-08-22,0.8863844045080719
2015-08-23,0.8863844045080719
2015-08-24,0.8863844045080719
2015-08-25,0.8863844045080719
2015-08-26,0.8863844045080719
2015-08-27,0.8681084374048127
2015-08-28,0.8681084374048127
2015-08-29,0.8681084374048127
2015-08-30,0.8681084374048127
2015-08-31,0.883338409990862
2015-09-01,0.883338409990862
2015-09-02,0.883338409990862
2015-09-03,0.883338409990862
2015-09-04,0.883338409990862
2015-09-05,0.883338409990862
2015-09-06,0.883338409990862
2015-09-07,0.883338409990862
2015-09-08,0.883338409990862
2015-09-09,0.9016143770941212
2015-09-10,0.9016143770941212
2015-09-11,0.9016143770941212
2015-09-12,0.9016143770941212
2015-09-13,0.9016143770941212
2015-09-14,0.9016143770941212
2015-09-15,0.9016143770941212
2015-09-16,0.9016143770941212
2015-09-17,0.9016143770941212
2015-09-18,0.9016143770941212
2015-09-19,0.9016143770941212
2015-09-20,0.9016143770941212
2015-09-21,0.9016143770941212
2015-09-22,0.9016143770941212
2015-09-23,0.9016143770941212
2015-09-24,0.9016143770941212
2015-09-25,0.9016143770941212
2015-09-26,0.9016143770941212
2015-09-27,0.9016143770941212
2015-09-28,0.9137983551629607
2015-09-29,0.9137983551629607
2015-09-30,0.9137983551629607
2015-10-01,0.9137983551629607
2015-10-02,0.9137983551629607
2015-10-03,0.8955223880597015
2015-10-04,0.8955223880597015
2015-10-05,0.8955223880597015
2015-10-06,0.8955223880597015
2015-10-07,0.8955223880597015
2015-10-08,0.8955223880597015
2015-10-09,0.8955223880597015
2015-10-10,0.8955223880597015
2015-10-11,0.8955223880597015
2015-10-12,0.8742004264392325
2015-10-13,0.8583612549497411
2015-10-14,0.8522692659153214
2015-10-15,0.8473956746877855
2015-10-16,0.8291197075845264
2015-10-17,0.8218093207432227
2015-10-18,0.8035333536399635
2015-10-19,0.8297289064879684
2015-10-20,0.8297289064879684
2015-10-21,0.7998781602193116
2015-10-22,0.7998781602193116
2015-10-23,0.8272921108742004
2015-10-24,0.8272921108742004
2015-10-25,0.8090161437709412
2015-10-26,0.8090161437709412
2015-10-27,0.8090161437709412
2015-10-28,0.7334754797441365
2015-10-29,0.7334754797441365
2015-10-30,0.767590618336887
2015-10-31,0.767590618336887
2015-11-01,0.7858665854401462
2015-11-02,0.7791653975022845
2015-11-03,0.7487054523301858
