date_time,OpenPrice,HighPrice,LowPrice,CLosePrice,Volume,ChgVolume,OpenInterest,ChgOI,Turnover,ChgTurnover,AskVolume1,BidVolume1,TradingTime
20180627 11:19,467.5,467.5,467.5,467.5,2856,2856.0,19984,19984.0,133311000.0,133311000.0,666,209,2018-06-27 11:19:00
20180627 11:20,467.5,467.5,467.0,467.0,2858,2.0,19984,0.0,133404000.0,93000.0,1500,497,2018-06-27 11:20:00
20180627 11:21,467.0,467.0,467.0,467.0,2858,0.0,19984,0.0,133404000.0,0.0,285,412,2018-06-27 11:21:00
20180627 11:22,467.0,467.0,467.0,467.0,2864,6.0,19980,-4.0,133684000.0,280000.0,65,203,2018-06-27 11:22:00
20180627 11:23,467.0,467.0,467.0,467.0,2864,0.0,19980,0.0,133684000.0,0.0,25,153,2018-06-27 11:23:00
20180627 11:24,467.0,467.0,467.0,467.0,2866,2.0,19980,0.0,133778000.0,94000.0,2,79,2018-06-27 11:24:00
20180627 11:25,467.5,467.5,467.5,467.5,2868,2.0,19980,0.0,133871000.0,93000.0,1017,158,2018-06-27 11:25:00
20180627 11:26,467.5,467.5,467.5,467.5,2868,0.0,19980,0.0,133871000.0,0.0,2479,1051,2018-06-27 11:26:00
20180627 11:27,467.5,467.5,467.5,467.5,2868,0.0,19980,0.0,133871000.0,0.0,2687,617,2018-06-27 11:27:00
20180627 11:28,467.5,467.5,467.5,467.5,2868,0.0,19980,0.0,133871000.0,0.0,2916,1014,2018-06-27 11:28:00
20180627 11:29,467.5,467.5,467.5,467.5,2868,0.0,19980,0.0,133871000.0,0.0,2925,1293,2018-06-27 11:29:00
20180627 13:30,467.5,467.5,466.5,467.0,2972,104.0,20080,100.0,138728000.0,4857000.0,3517,414,2018-06-27 13:30:00
20180627 13:31,467.0,467.0,466.5,466.5,2974,2.0,20080,0.0,138821000.0,93000.0,3753,205,2018-06-27 13:31:00
20180627 13:32,466.5,467.0,466.5,467.0,2976,2.0,20082,2.0,138915000.0,94000.0,1755,96,2018-06-27 13:32:00
