date,time,datetime,symbol,exchange,lastPrice,lastVolume,volume,openInterest,openPrice,highPrice,lowPrice,preClosePrice,preSettlementPrice,upperLimit,lowerLimit,turnover,bidPrice1,bidPrice2,bidPrice3,bidPrice4,bidPrice5,askPrice1,askPrice2,askPrice3,askPrice4,askPrice5,bidVolume1,bidVolume2,bidVolume3,bidVolume4,bidVolume5,askVolume1,askVolume2,askVolume3,askVolume4,askVolume5
20191122,15:34:38.0,2019-11-22 15:34:38,GC1912,COMEX,1468.1,0,35703,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.0,1467.9,1467.8,1467.7,1467.6,1468.1,1468.2,1468.3,1468.4,1468.5,18,25,31,31,33,13,27,34,32,44
20191122,15:37:46.0,2019-11-22 15:37:46,GC1912,COMEX,1468.3,0,35937,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,21,26,32,37,35,12,29,41,29,25
20191122,15:37:47.0,2019-11-22 15:37:47,GC1912,COMEX,1468.3,0,35937,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,21,26,32,37,35,12,29,41,29,25
20191122,15:37:49.0,2019-11-22 15:37:49,GC1912,COMEX,1468.2,0,35937,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,21,26,32,37,35,10,29,41,29,25
20191122,15:37:49.0,2019-11-22 15:37:49,GC1912,COMEX,1468.2,0,35938,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,19,26,32,37,35,18,29,41,29,25
20191122,15:37:50.0,2019-11-22 15:37:50,GC1912,COMEX,1468.2,0,35938,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,20,26,32,38,34,12,29,41,29,25
20191122,15:37:51.0,2019-11-22 15:37:51,GC1912,COMEX,1468.2,0,35938,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,20,26,32,38,34,7,29,41,29,25
20191122,15:37:52.0,2019-11-22 15:37:52,GC1912,COMEX,1468.2,0,35938,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,20,26,32,38,34,8,29,41,29,25
20191122,15:37:52.0,2019-11-22 15:37:52,GC1912,COMEX,1468.2,0,35939,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,19,26,32,38,34,12,29,41,29,25
20191122,15:37:53.0,2019-11-22 15:37:53,GC1912,COMEX,1468.2,0,35940,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,18,26,32,38,34,17,29,41,29,25
20191122,15:37:54.0,2019-11-22 15:37:54,GC1912,COMEX,1468.3,0,35940,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,18,26,32,38,34,17,29,41,29,25
20191122,15:37:54.0,2019-11-22 15:37:54,GC1912,COMEX,1468.3,0,35941,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,18,26,32,38,34,16,29,41,29,25
20191122,15:37:57.0,2019-11-22 15:37:57,GC1912,COMEX,1468.3,0,35941,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,18,26,32,38,34,16,29,41,29,25
20191122,15:37:58.0,2019-11-22 15:37:58,GC1912,COMEX,1468.3,0,35941,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,12,25,32,38,34,20,29,41,29,25
20191122,15:37:58.0,2019-11-22 15:37:58,GC1912,COMEX,1468.2,0,35964,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.1,1468.0,1467.9,1467.8,1467.7,1468.3,1468.4,1468.5,1468.6,1468.7,21,29,39,34,30,27,29,42,29,25
20191122,15:38:00.0,2019-11-22 15:38:00,GC1912,COMEX,1468.2,0,35965,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,1,21,29,39,34,25,29,42,29,25
20191122,15:38:01.0,2019-11-22 15:38:01,GC1912,COMEX,1468.2,0,35966,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,1,22,31,39,34,25,28,42,29,25
20191122,15:38:03.0,2019-11-22 15:38:03,GC1912,COMEX,1468.2,0,35966,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,3,22,31,39,34,24,28,42,29,25
20191122,15:38:03.0,2019-11-22 15:38:03,GC1912,COMEX,1468.2,0,35969,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,17,26,31,39,34,16,28,42,29,25
20191122,15:38:03.0,2019-11-22 15:38:03,GC1912,COMEX,1468.2,0,35971,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,15,26,31,39,34,16,28,42,29,25
20191122,15:38:04.0,2019-11-22 15:38:04,GC1912,COMEX,1468.2,0,35971,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,16,26,31,39,34,16,28,42,29,25
20191122,15:38:05.0,2019-11-22 15:38:05,GC1912,COMEX,1468.2,0,35971,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,16,26,31,39,34,16,28,42,29,25
20191122,15:38:06.0,2019-11-22 15:38:06,GC1912,COMEX,1468.2,0,35971,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,16,26,31,39,34,16,28,42,29,25
20191122,15:38:07.0,2019-11-22 15:38:07,GC1912,COMEX,1468.2,0,35971,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,18,26,31,39,34,12,28,42,29,25
20191122,15:38:08.0,2019-11-22 15:38:08,GC1912,COMEX,1468.2,0,35971,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,17,26,31,39,34,13,28,42,30,25
20191122,15:38:08.0,2019-11-22 15:38:08,GC1912,COMEX,1468.2,0,35972,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,16,26,31,39,34,14,28,42,30,25
20191122,15:38:09.0,2019-11-22 15:38:09,GC1912,COMEX,1468.2,0,35972,0.0,1464.3,1468.4,1463.6,1463.6,1463.6,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1468.2,1468.1,1468.0,1467.9,1467.8,1468.3,1468.4,1468.5,1468.6,1468.7,17,26,31,39,34,13,28,42,30,25
