Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME
2019-03-26 16:29:00,,,,,0.0,30.0
2019-03-28 11:20:00,,,,,0.0,1.0
2019-04-09 11:29:00,,,,,-1.0,1.0
2019-04-09 18:19:00,,,,,-1.0,1.0
2019-04-09 18:22:00,57.55,57.55,57.55,57.55,1.0,2.0
2019-04-09 18:23:00,57.56,57.56,57.56,57.56,1.0,1.0
2019-04-09 18:27:00,57.58,57.57,57.57,57.58,2.0,3.0
2019-04-09 18:28:00,57.6,57.6,57.6,57.6,1.0,2.0
2019-04-09 19:44:00,57.61,57.61,57.61,57.61,1.0,5.0
2019-05-29 18:29:00,,,,,0.0,12.0
2019-06-04 15:12:00,,,,,-1.0,1.0
2019-06-04 15:17:00,,,,,-1.0,6.0
2019-06-04 19:34:00,,,,,-1.0,33.0
2019-06-04 19:46:00,,,,,-1.0,1.0
2019-06-04 19:47:00,,,,,-1.0,9.0
2019-06-04 19:55:00,,,,,-1.0,8.0
2019-06-04 19:59:00,,,,,-1.0,9.0
2019-06-04 20:00:00,,,,,-1.0,17.0
2019-06-05 19:44:00,,,,,-1.0,1.0
2019-06-06 14:31:00,50.0,50.0,50.0,50.0,2.0,4.0
2019-09-15 22:14:00,,,,,-1.0,1.0
2019-09-15 22:23:00,,,,,-1.0,65.0
2019-09-15 22:24:00,,,,,-1.0,11.0
2019-09-15 22:37:00,,,,,-1.0,7.0
2019-09-16 12:09:00,,,,,-1.0,2.0
2019-09-16 12:58:00,,,,,-1.0,2.0
2019-09-16 13:38:00,,,,,-1.0,1.0
2019-09-16 15:36:00,,,,,-1.0,2.0
2019-09-16 15:43:00,,,,,-1.0,1.0
2019-09-16 15:50:00,,,,,-1.0,3.0
2019-09-16 16:09:00,,,,,-1.0,3.0
2019-09-16 16:10:00,,,,,-1.0,5.0
2019-09-16 16:14:00,,,,,-1.0,37.0
2019-09-16 16:15:00,,,,,-1.0,2.0
2019-09-16 16:16:00,,,,,-1.0,7.0
2019-09-16 16:18:00,,,,,-1.0,1.0
2019-09-16 16:19:00,,,,,-1.0,9.0
2019-09-16 16:44:00,,,,,-1.0,4.0
2019-09-16 16:45:00,,,,,-1.0,12.0
2019-09-16 17:04:00,,,,,-1.0,7.0
2019-09-16 17:05:00,,,,,-1.0,1.0
2019-09-16 17:06:00,,,,,-1.0,7.0
2019-09-16 17:09:00,,,,,-1.0,8.0
2019-09-16 17:12:00,,,,,-1.0,25.0
2019-09-16 17:14:00,,,,,-1.0,50.0
2019-09-16 17:15:00,,,,,-1.0,25.0
2019-09-16 17:36:00,,,,,-1.0,119.0
2019-09-16 17:59:00,,,,,-1.0,53.0
2019-09-16 18:06:00,,,,,-1.0,50.0
2019-09-16 18:17:00,,,,,-1.0,1.0
2019-09-16 18:21:00,,,,,-1.0,11.0
2019-09-16 18:31:00,,,,,-1.0,9.0
2019-09-16 18:41:00,,,,,-1.0,5.0
2019-09-16 18:42:00,,,,,-1.0,2.0
2019-09-16 18:43:00,,,,,-1.0,1.0
2019-09-16 18:49:00,,,,,-1.0,1.0
2019-09-16 18:53:00,,,,,-1.0,23.0
2019-09-16 19:23:00,,,,,-1.0,26.0
2019-09-16 19:24:00,,,,,-1.0,10.0
2019-09-16 19:42:00,,,,,-1.0,5.0
2019-09-16 19:48:00,,,,,-1.0,2.0
2019-09-16 19:49:00,,,,,-1.0,2.0
2019-09-16 19:54:00,,,,,-1.0,36.0
2019-09-17 07:21:00,,,,,-1.0,49.0
2019-09-17 07:57:00,,,,,-1.0,2.0
2019-09-17 07:58:00,,,,,-1.0,1.0
2019-09-17 08:01:00,,,,,-1.0,1.0
2019-09-17 08:06:00,,,,,-1.0,2.0
2019-09-17 08:59:00,,,,,-1.0,1.0
2019-09-17 09:44:00,,,,,-1.0,1.0
2019-09-17 09:45:00,,,,,-1.0,1.0
2019-09-17 10:09:00,,,,,-1.0,23.0
2019-09-17 10:21:00,,,,,-1.0,1.0
2019-09-17 11:50:00,,,,,-1.0,2.0
2019-09-17 12:47:00,,,,,-1.0,50.0
2019-09-17 13:29:00,,,,,-1.0,2.0
2019-09-17 13:41:00,,,,,-1.0,9.0
2019-09-17 13:42:00,,,,,-1.0,5.0
2019-09-17 13:43:00,,,,,-1.0,4.0
2019-09-17 13:44:00,,,,,-1.0,5.0
2019-09-17 13:45:00,,,,,-1.0,26.0
2019-09-17 13:46:00,,,,,-1.0,27.0
2019-09-17 13:47:00,,,,,-1.0,150.0
2019-09-17 13:55:00,,,,,-1.0,6.0
2019-09-17 13:57:00,,,,,-1.0,4.0
2019-09-17 15:09:00,,,,,-1.0,3.0
2019-09-17 15:11:00,,,,,-1.0,1.0
2019-09-17 16:24:00,,,,,-1.0,1.0
2019-09-17 16:29:00,,,,,-1.0,6.0
2019-09-17 16:31:00,,,,,-1.0,4.0
2019-09-17 17:41:00,,,,,-1.0,4.0
2019-09-17 19:06:00,,,,,-1.0,2.0
2019-09-17 19:07:00,,,,,-1.0,1.0
2019-09-17 20:34:00,,,,,-1.0,4.0
2019-09-17 20:43:00,,,,,-1.0,4.0
2019-09-17 20:49:00,,,,,-1.0,5.0
2019-09-18 09:17:00,,,,,-1.0,6.0
2019-09-18 09:35:00,,,,,-1.0,29.0
2019-09-18 12:16:00,,,,,-1.0,1.0
2019-09-18 12:33:00,,,,,-1.0,1.0
2019-09-18 17:37:00,51.87,51.87,51.87,51.87,3.0,3.0
2019-09-18 17:38:00,51.93,51.87,51.87,51.92,44.0,70.0
2019-10-14 13:45:00,,,,,0.0,1.0
2019-10-15 12:25:00,,,,,0.0,4.0
2019-10-15 14:22:00,,,,,0.0,5.0
