Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME
2019-04-03 15:58:00,,,,,0.0,5.0
2019-04-03 16:35:00,,,,,0.0,5.0
2019-04-08 17:34:00,,,,,-1.0,2.0
2019-04-08 17:35:00,,,,,-1.0,11.0
2019-04-08 17:51:00,,,,,-1.0,5.0
2019-04-08 17:56:00,,,,,-1.0,2.0
2019-04-08 18:25:00,,,,,-1.0,1.0
2019-04-08 18:27:00,,,,,-1.0,6.0
2019-04-08 18:30:00,,,,,-1.0,5.0
2019-04-08 18:31:00,,,,,-1.0,4.0
2019-04-08 20:03:00,,,,,-1.0,11.0
2019-04-08 20:04:00,,,,,-1.0,1.0
2019-04-09 18:03:00,,,,,-1.0,1.0
2019-04-09 18:05:00,56.1,56.1,56.1,56.1,2.0,5.0
2019-12-26 20:11:00,,,,,0.0,8.0
2019-12-27 15:52:00,,,,,0.0,1.0
2019-12-27 15:53:00,,,,,0.0,6.0
2019-12-27 15:54:00,,,,,0.0,8.0
2019-12-27 17:46:00,,,,,0.0,50.0
2019-12-27 19:31:00,,,,,0.0,18.0
2019-12-27 20:56:00,,,,,0.0,3.0
2019-12-30 02:40:00,,,,,-1.0,3.0
2019-12-30 02:41:00,,,,,-1.0,6.0
2019-12-30 02:42:00,,,,,-1.0,3.0
2019-12-30 02:49:00,,,,,-1.0,9.0
2019-12-30 02:50:00,,,,,-1.0,3.0
2019-12-30 02:51:00,,,,,-1.0,3.0
2019-12-30 03:16:00,,,,,-1.0,3.0
2019-12-30 03:26:00,,,,,-1.0,7.0
2019-12-30 09:36:00,,,,,-1.0,15.0
2019-12-30 13:11:00,54.05,54.05,54.05,54.05,2.0,5.0
2019-12-30 13:12:00,,,,,-1.0,4.0
2019-12-30 13:15:00,,,,,-1.0,4.0
2019-12-30 13:22:00,54.07,54.07,54.07,54.07,1.0,1.0
2019-12-30 13:27:00,,,,,-1.0,5.0
2019-12-30 13:45:00,,,,,-1.0,8.0
2019-12-30 13:47:00,,,,,-1.0,1.0
2019-12-30 13:48:00,,,,,-1.0,1.0
2019-12-30 13:51:00,,,,,-1.0,1.0
2019-12-30 14:17:00,,,,,-1.0,25.0
2019-12-30 14:21:00,,,,,-1.0,10.0
2019-12-30 16:31:00,,,,,-1.0,2.0
2019-12-30 19:44:00,,,,,-1.0,10.0
2019-12-31 13:58:00,,,,,-1.0,15.0
2019-12-31 17:16:00,,,,,-1.0,20.0
2020-01-03 05:26:00,,,,,-1.0,101.0
2020-01-03 09:46:00,,,,,-1.0,50.0
