Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME
2018-12-04 16:50:00,,,,,0.0,2.0
2018-12-04 19:02:00,,,,,0.0,1.0
2018-12-05 12:28:00,,,,,0.0,2.0
2018-12-05 18:16:00,,,,,0.0,1.0
2018-12-05 20:00:00,,,,,0.0,5.0
2018-12-05 20:05:00,,,,,0.0,5.0
2018-12-06 08:38:00,,,,,0.0,1.0
2018-12-06 08:42:00,,,,,0.0,1.0
2018-12-06 09:02:00,,,,,0.0,4.0
2018-12-06 11:04:00,,,,,0.0,1.0
2018-12-06 11:06:00,,,,,0.0,1.0
2018-12-06 11:08:00,,,,,0.0,1.0
2018-12-06 11:11:00,,,,,0.0,2.0
2018-12-06 11:27:00,,,,,0.0,3.0
2018-12-06 11:28:00,,,,,0.0,1.0
2018-12-06 11:29:00,,,,,0.0,3.0
2018-12-06 11:30:00,,,,,0.0,2.0
2018-12-06 14:12:00,,,,,0.0,1.0
2018-12-06 14:22:00,,,,,0.0,1.0
2018-12-06 15:19:00,,,,,0.0,2.0
2018-12-07 14:04:00,,,,,0.0,1.0
2018-12-10 19:18:00,51.85,51.85,51.85,51.85,3.0,6.0
2019-03-25 12:18:00,,,,,0.0,1.0
2019-03-25 12:19:00,,,,,0.0,4.0
2019-03-25 12:33:00,,,,,0.0,1.0
2019-03-25 12:54:00,,,,,0.0,3.0
2019-03-25 13:01:00,,,,,0.0,2.0
2019-03-25 13:39:00,,,,,0.0,50.0
2019-03-25 15:30:00,,,,,0.0,2.0
2019-03-25 15:57:00,,,,,0.0,50.0
2019-03-25 18:27:00,,,,,0.0,3.0
2019-03-25 18:28:00,,,,,0.0,4.0
2019-03-26 12:33:00,,,,,0.0,1.0
2019-03-26 12:35:00,,,,,0.0,1.0
2019-03-26 12:36:00,,,,,0.0,2.0
2019-03-26 13:16:00,,,,,0.0,5.0
2019-03-26 13:17:00,,,,,0.0,2.0
2019-03-26 13:44:00,,,,,0.0,1.0
2019-03-26 18:30:00,,,,,0.0,2.0
2019-03-26 18:31:00,,,,,0.0,1.0
2019-03-26 19:28:00,,,,,0.0,2.0
2019-03-29 12:41:00,,,,,0.0,1.0
2019-03-29 12:46:00,,,,,0.0,1.0
2019-03-29 12:51:00,,,,,0.0,2.0
2019-03-29 12:57:00,,,,,0.0,1.0
2019-03-29 13:00:00,,,,,0.0,4.0
2019-03-29 13:04:00,,,,,0.0,1.0
2019-03-29 13:53:00,,,,,0.0,1.0
2019-03-29 16:04:00,,,,,0.0,2.0
2019-03-29 16:05:00,,,,,0.0,2.0
2019-03-29 16:06:00,,,,,0.0,2.0
2019-03-29 16:07:00,,,,,0.0,6.0
2019-03-29 18:27:00,,,,,0.0,3.0
2019-04-01 15:40:00,,,,,0.0,2.0
2019-04-01 16:02:00,,,,,0.0,1.0
2019-04-01 16:24:00,,,,,0.0,16.0
2019-04-01 16:32:00,,,,,0.0,4.0
2019-04-01 16:35:00,,,,,0.0,1.0
2019-04-01 16:39:00,,,,,0.0,5.0
2019-04-01 16:40:00,,,,,0.0,14.0
2019-04-01 17:00:00,,,,,0.0,2.0
2019-04-01 17:01:00,,,,,0.0,8.0
2019-04-01 17:09:00,,,,,0.0,1.0
2019-04-01 17:16:00,,,,,0.0,12.0
2019-04-01 17:28:00,,,,,0.0,2.0
2019-04-01 17:30:00,,,,,0.0,1.0
2019-04-01 17:39:00,,,,,0.0,1.0
2019-04-01 18:26:00,,,,,0.0,1.0
2019-04-01 18:27:00,,,,,0.0,1.0
2019-04-01 18:29:00,,,,,0.0,3.0
2019-04-01 18:45:00,,,,,0.0,1.0
2019-04-01 20:13:00,,,,,0.0,2.0
2019-04-02 09:57:00,,,,,0.0,4.0
2019-04-02 09:58:00,,,,,0.0,1.0
2019-04-02 11:31:00,,,,,0.0,3.0
2019-04-02 11:43:00,,,,,0.0,4.0
2019-04-02 11:45:00,,,,,0.0,1.0
2019-04-02 11:55:00,,,,,0.0,3.0
2019-04-02 12:21:00,,,,,0.0,2.0
2019-04-02 13:02:00,,,,,0.0,6.0
2019-04-02 13:41:00,,,,,0.0,1.0
2019-04-02 13:43:00,,,,,0.0,3.0
2019-04-02 13:44:00,,,,,0.0,4.0
2019-04-02 13:48:00,,,,,0.0,5.0
2019-04-02 14:36:00,,,,,0.0,1.0
2019-04-02 14:38:00,,,,,0.0,21.0
2019-04-02 14:42:00,,,,,0.0,7.0
2019-04-02 15:26:00,,,,,0.0,25.0
2019-04-02 15:28:00,,,,,0.0,5.0
2019-04-02 16:14:00,,,,,0.0,22.0
2019-04-02 17:11:00,,,,,0.0,5.0
2019-04-02 17:12:00,,,,,0.0,5.0
2019-04-02 17:33:00,,,,,0.0,4.0
2019-04-02 17:34:00,,,,,0.0,2.0
2019-04-02 17:35:00,,,,,0.0,2.0
2019-04-02 17:36:00,,,,,0.0,8.0
2019-04-02 17:38:00,,,,,0.0,4.0
2019-04-02 18:25:00,,,,,0.0,5.0
2019-04-02 18:28:00,,,,,0.0,1.0
2019-04-02 18:30:00,,,,,0.0,1.0
2019-04-02 18:32:00,,,,,0.0,1.0
2019-04-02 18:35:00,,,,,0.0,1.0
2019-04-02 19:02:00,,,,,0.0,1.0
2019-04-02 19:07:00,,,,,0.0,2.0
2019-04-02 20:37:00,,,,,0.0,6.0
2019-04-03 12:24:00,,,,,0.0,8.0
2019-04-03 12:26:00,,,,,0.0,8.0
2019-04-03 12:29:00,,,,,0.0,4.0
2019-04-03 12:31:00,,,,,0.0,4.0
2019-04-03 12:32:00,,,,,0.0,2.0
2019-04-03 13:11:00,,,,,0.0,1.0
2019-04-03 13:14:00,,,,,0.0,1.0
2019-04-03 13:29:00,,,,,0.0,2.0
2019-04-03 13:36:00,,,,,0.0,2.0
2019-04-03 13:43:00,,,,,0.0,2.0
2019-04-03 13:46:00,,,,,0.0,9.0
2019-04-03 13:56:00,,,,,0.0,8.0
2019-04-03 14:00:00,,,,,0.0,4.0
2019-04-03 14:02:00,,,,,0.0,2.0
2019-04-03 14:13:00,,,,,0.0,2.0
2019-04-03 14:21:00,,,,,0.0,3.0
2019-04-03 14:32:00,,,,,0.0,16.0
2019-04-03 14:36:00,,,,,0.0,1.0
2019-04-03 14:49:00,,,,,0.0,20.0
2019-04-03 15:01:00,,,,,0.0,20.0
2019-04-03 15:23:00,,,,,0.0,1.0
2019-04-03 15:39:00,,,,,0.0,2.0
2019-04-03 15:43:00,,,,,0.0,18.0
2019-04-03 17:29:00,,,,,0.0,4.0
2019-04-03 17:30:00,,,,,0.0,4.0
2019-04-03 17:32:00,,,,,0.0,1.0
2019-04-03 17:33:00,,,,,0.0,2.0
2019-04-03 17:41:00,,,,,0.0,13.0
2019-04-03 17:44:00,,,,,0.0,1.0
2019-04-03 17:45:00,,,,,0.0,10.0
2019-04-03 18:08:00,,,,,0.0,10.0
2019-04-03 18:13:00,,,,,0.0,5.0
2019-04-03 18:15:00,,,,,0.0,8.0
2019-04-03 18:18:00,,,,,0.0,15.0
2019-04-03 18:21:00,,,,,0.0,1.0
2019-04-03 18:30:00,,,,,0.0,2.0
2019-04-03 18:32:00,,,,,0.0,1.0
2019-04-03 18:33:00,,,,,0.0,8.0
2019-04-03 18:36:00,,,,,0.0,40.0
2019-04-03 18:46:00,,,,,0.0,1.0
2019-04-04 13:53:00,,,,,0.0,10.0
2019-04-04 13:57:00,,,,,0.0,4.0
2019-04-04 13:58:00,,,,,0.0,6.0
2019-04-04 14:03:00,,,,,0.0,2.0
2019-04-04 14:33:00,,,,,0.0,26.0
2019-04-04 14:34:00,,,,,0.0,1.0
2019-04-04 14:35:00,,,,,0.0,16.0
2019-04-04 14:58:00,,,,,0.0,16.0
2019-04-04 15:54:00,,,,,0.0,1.0
2019-04-04 15:55:00,,,,,0.0,8.0
2019-04-04 15:56:00,,,,,0.0,3.0
2019-04-04 15:58:00,,,,,0.0,4.0
2019-04-04 16:00:00,,,,,0.0,3.0
2019-04-04 16:01:00,,,,,0.0,3.0
2019-04-04 16:02:00,,,,,0.0,7.0
2019-04-04 16:37:00,,,,,0.0,3.0
2019-04-04 17:04:00,,,,,0.0,1.0
2019-04-04 17:39:00,,,,,0.0,2.0
2019-04-04 17:40:00,,,,,0.0,4.0
2019-04-04 17:42:00,,,,,0.0,2.0
2019-04-04 17:43:00,,,,,0.0,3.0
2019-04-04 18:01:00,,,,,0.0,4.0
2019-04-04 18:09:00,,,,,0.0,10.0
2019-04-04 18:14:00,,,,,0.0,6.0
2019-04-04 18:15:00,,,,,0.0,4.0
2019-04-04 18:29:00,,,,,0.0,4.0
2019-04-04 18:36:00,,,,,0.0,10.0
2019-04-04 18:39:00,,,,,0.0,2.0
2019-04-04 19:43:00,,,,,0.0,4.0
2019-04-04 19:48:00,,,,,0.0,5.0
2019-04-04 19:50:00,,,,,0.0,1.0
2019-04-04 20:16:00,,,,,0.0,1.0
2019-04-05 12:57:00,,,,,0.0,3.0
2019-04-05 12:58:00,,,,,0.0,3.0
2019-04-05 13:52:00,,,,,0.0,15.0
2019-04-05 15:56:00,,,,,0.0,1.0
2019-04-05 16:45:00,,,,,0.0,2.0
2019-04-05 16:46:00,,,,,0.0,8.0
2019-04-05 17:20:00,,,,,0.0,2.0
2019-04-05 18:29:00,,,,,0.0,2.0
2019-04-05 18:32:00,,,,,0.0,2.0
2019-04-05 18:40:00,,,,,0.0,1.0
2019-04-05 18:43:00,,,,,0.0,1.0
2019-04-05 18:44:00,,,,,0.0,4.0
2019-04-05 18:56:00,,,,,0.0,7.0
2019-04-05 19:00:00,,,,,0.0,6.0
2019-04-05 19:05:00,,,,,0.0,2.0
2019-04-05 19:07:00,,,,,0.0,40.0
2019-04-05 19:08:00,,,,,0.0,4.0
2019-04-05 19:29:00,,,,,0.0,3.0
2019-04-05 19:30:00,,,,,0.0,1.0
2019-04-05 19:43:00,,,,,0.0,2.0
2019-04-05 20:41:00,,,,,0.0,2.0
2019-04-05 20:45:00,,,,,0.0,2.0
2019-04-08 09:34:00,,,,,0.0,1.0
2019-04-08 13:07:00,,,,,0.0,1.0
2019-04-08 13:35:00,,,,,0.0,1.0
2019-04-08 13:36:00,,,,,0.0,1.0
2019-04-08 13:50:00,,,,,0.0,20.0
2019-04-08 14:03:00,,,,,0.0,47.0
2019-04-08 14:05:00,,,,,0.0,2.0
2019-04-08 14:06:00,,,,,0.0,1.0
2019-04-08 14:52:00,,,,,0.0,2.0
2019-04-08 15:27:00,,,,,0.0,1.0
2019-04-08 15:32:00,,,,,0.0,1.0
2019-04-08 16:58:00,,,,,0.0,2.0
2019-04-08 16:59:00,,,,,0.0,2.0
2019-04-08 17:03:00,,,,,0.0,2.0
2019-04-08 17:16:00,,,,,0.0,2.0
2019-04-08 18:01:00,,,,,0.0,2.0
2019-04-08 18:02:00,,,,,0.0,2.0
2019-04-08 18:19:00,,,,,0.0,2.0
2019-04-08 18:38:00,,,,,0.0,2.0
2019-04-08 18:57:00,,,,,0.0,1.0
2019-04-08 19:01:00,,,,,0.0,2.0
2019-04-08 19:16:00,,,,,0.0,2.0
2019-04-08 19:22:00,,,,,0.0,4.0
