Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME
2018-12-06 04:27:00,1313.9,1313.9,1313.9,1313.9,1.0,1.0
2018-12-06 04:33:00,1309.5,1309.5,1309.5,1309.5,1.0,1.0
2018-12-26 17:12:00,1343.0,1343.0,1343.0,1343.0,1.0,1.0
2019-01-02 13:33:00,,,,,-1.0,50.0
2019-01-02 18:03:00,,,,,-1.0,10.0
2019-01-02 18:04:00,,,,,-1.0,15.0
2019-01-02 18:17:00,,,,,-1.0,10.0
2019-01-02 18:34:00,,,,,-1.0,15.0
2019-01-03 16:38:00,,,,,-1.0,5.0
2019-01-03 20:11:00,,,,,-1.0,5.0
2019-01-04 14:11:00,1351.8,1351.8,1351.8,1351.8,1.0,1.0
2019-01-17 13:32:00,,,,,0.0,25.0
2019-01-25 14:47:00,1360.0,1360.0,1360.0,1360.0,1.0,5.0
2019-01-30 02:01:00,,,,,-1.0,2.0
2019-01-30 11:00:00,,,,,-1.0,1.0
2019-01-30 15:21:00,1377.6,1377.6,1377.6,1377.6,1.0,2.0
2019-01-31 17:02:00,,,,,-1.0,50.0
2019-01-31 17:28:00,,,,,-1.0,25.0
2019-01-31 18:32:00,,,,,-1.0,9.0
2019-02-01 13:31:00,1382.6,1382.6,1382.6,1382.6,3.0,5.0
2019-02-05 16:09:00,,,,,0.0,20.0
2019-02-05 16:17:00,,,,,0.0,20.0
2019-02-07 20:27:00,,,,,0.0,1.0
2019-02-08 15:42:00,,,,,0.0,50.0
2019-02-20 16:08:00,,,,,-1.0,25.0
2019-02-20 19:26:00,,,,,-1.0,109.0
2019-02-21 18:02:00,1388.0,1388.0,1388.0,1388.0,1.0,4.0
2019-02-21 18:13:00,1388.0,1388.0,1388.0,1388.0,1.0,1.0
2019-02-28 20:23:00,1374.0,1374.0,1374.0,1374.0,1.0,5.0
2019-03-06 13:22:00,,,,,0.0,1.0
2019-03-06 18:39:00,,,,,0.0,1.0
2019-03-08 17:22:00,,,,,0.0,1.0
2019-03-11 14:47:00,1350.0,1350.0,1350.0,1350.0,1.0,1.0
2019-03-22 15:13:00,1368.2,1368.2,1368.2,1368.2,1.0,1.0
2019-03-26 12:23:00,,,,,-1.0,5.0
2019-03-27 15:32:00,,,,,-1.0,25.0
2019-03-28 13:09:00,1348.0,1348.0,1348.0,1348.0,1.0,5.0
2019-03-28 16:40:00,1342.2,1342.2,1342.2,1342.2,1.0,1.0
2019-03-29 13:21:00,1354.1,1354.1,1354.1,1354.1,1.0,1.0
2019-04-02 09:42:00,1340.8,1340.8,1340.8,1340.8,1.0,1.0
2019-04-02 14:48:00,1343.2,1343.2,1343.2,1343.2,1.0,1.0
2019-04-10 22:50:00,1356.6,1356.6,1356.6,1356.6,1.0,1.0
2019-04-10 23:08:00,1363.9,1356.6,1356.6,1363.9,2.0,
2019-04-16 13:16:00,,,,,-1.0,50.0
2019-04-16 13:17:00,1329.1,1329.0,1329.1,1329.0,2.0,3.0
2019-05-02 09:02:00,1323.0,1323.0,1323.0,1323.0,1.0,1.0
2019-05-08 13:46:00,1338.0,1338.0,1338.0,1338.0,1.0,1.0
2019-05-23 13:03:00,1328.4,1328.4,1328.4,1328.4,1.0,1.0
2019-05-24 18:49:00,1329.2,1329.2,1329.2,1329.2,1.0,1.0
2019-05-28 12:57:00,,,,,-1.0,7.0
2019-05-28 14:08:00,1322.6,1322.6,1322.6,1322.6,4.0,7.0
2019-05-28 16:43:00,,,,,-1.0,53.0
2019-05-29 13:54:00,1327.8,1327.8,1327.8,1327.8,1.0,2.0
2019-05-29 14:17:00,,,,,-1.0,0.0
2019-05-30 19:07:00,,,,,-1.0,323.0
2019-05-30 20:05:00,1332.4,1332.4,1332.4,1332.4,1.0,2.0
2019-05-31 13:31:00,1342.9,1342.9,1342.9,1342.9,1.0,9.0
2019-05-31 17:25:00,,,,,-1.0,106.0
2019-05-31 17:27:00,,,,,-1.0,26.0
2019-05-31 17:28:00,,,,,-1.0,50.0
2019-05-31 18:44:00,1347.7,1347.7,1347.7,1347.7,1.0,1.0
2019-05-31 19:48:00,,,,,-1.0,25.0
2019-05-31 20:51:00,1347.8,1347.8,1347.8,1347.8,1.0,1.0
2019-06-03 13:16:00,,,,,-1.0,12.0
2019-06-03 13:43:00,1356.5,1356.5,1356.5,1356.5,1.0,2.0
2019-06-03 14:33:00,,,,,-1.0,4.0
2019-06-03 15:42:00,,,,,-1.0,40.0
2019-06-03 15:44:00,,,,,-1.0,5.0
2019-06-03 19:02:00,,,,,-1.0,4.0
2019-06-04 17:39:00,,,,,-1.0,2.0
2019-06-04 18:09:00,,,,,-1.0,10.0
2019-06-04 18:50:00,,,,,-1.0,10.0
2019-06-04 19:00:00,,,,,-1.0,5.0
2019-06-05 12:24:00,,,,,-1.0,11.0
2019-06-05 13:18:00,,,,,-1.0,43.0
2019-06-05 13:25:00,,,,,-1.0,25.0
2019-06-05 13:30:00,1376.6,1376.6,1376.6,1376.6,1.0,1.0
2019-06-05 13:31:00,,,,,-1.0,25.0
2019-06-05 13:32:00,,,,,-1.0,24.0
2019-06-05 13:35:00,,,,,-1.0,1.0
2019-06-05 14:46:00,,,,,-1.0,25.0
2019-06-05 19:54:00,1368.8,1368.8,1368.8,1368.8,1.0,1.0
2019-06-06 03:30:00,1370.0,1370.0,1370.0,1370.0,1.0,1.0
2019-06-06 13:48:00,,,,,-1.0,25.0
2019-06-06 16:33:00,,,,,-1.0,46.0
2019-06-07 14:33:00,1388.5,1388.5,1388.5,1388.5,1.0,1.0
2019-06-07 14:38:00,1387.5,1387.5,1387.5,1387.5,1.0,1.0
2019-06-07 18:23:00,1382.4,1382.4,1382.4,1382.4,1.0,1.0
2019-06-09 22:01:00,1378.0,1378.0,1378.0,1378.0,1.0,1.0
2019-06-09 22:09:00,1375.0,1375.0,1375.0,1375.0,1.0,1.0
