date_time,open,high,low,close,volume,amount,position,date,time
2019-09-17 09:00:00,12380.0,12380.0,12380.0,12380.0,16.0,1980800.0,230.0,2019-09-17,09:00:00
2019-09-17 09:01:00,12395.0,12400.0,12395.0,12400.0,6.0,743900.0,234.0,2019-09-17,09:01:00
2019-09-17 09:02:00,12395.0,12400.0,12395.0,12400.0,4.0,495900.0,236.0,2019-09-17,09:02:00
2019-09-17 09:03:00,12400.0,12420.0,12400.0,12420.0,14.0,1736500.0,250.0,2019-09-17,09:03:00
2019-09-17 09:04:00,12420.0,12460.0,12420.0,12460.0,30.0,3732000.0,268.0,2019-09-17,09:04:00
2019-09-17 09:05:00,12450.0,12450.0,12435.0,12435.0,4.0,497700.0,272.0,2019-09-17,09:05:00
2019-09-17 09:06:00,12450.0,12450.0,12450.0,12450.0,8.0,996000.0,278.0,2019-09-17,09:06:00
2019-09-17 09:07:00,12470.0,12480.0,12470.0,12480.0,10.0,1247800.0,280.0,2019-09-17,09:07:00
2019-09-17 09:08:00,12480.0,12480.0,12470.0,12475.0,12.0,1496700.0,292.0,2019-09-17,09:08:00
2019-09-17 09:09:00,12470.0,12480.0,12470.0,12480.0,10.0,1247600.0,302.0,2019-09-17,09:09:00
2019-09-17 09:10:00,12480.0,12480.0,12470.0,12480.0,18.0,2246200.0,320.0,2019-09-17,09:10:00
2019-09-17 09:11:00,12480.0,12480.0,12475.0,12475.0,22.0,2745100.0,342.0,2019-09-17,09:11:00
2019-09-17 09:12:00,12475.0,12475.0,12465.0,12470.0,32.0,3990800.0,374.0,2019-09-17,09:12:00
2019-09-17 09:13:00,12465.0,12465.0,12460.0,12460.0,18.0,2242900.0,390.0,2019-09-17,09:13:00
2019-09-17 09:14:00,12465.0,12465.0,12465.0,12465.0,2.0,249300.0,392.0,2019-09-17,09:14:00
2019-09-17 09:15:00,12460.0,12460.0,12455.0,12455.0,66.0,8222000.0,456.0,2019-09-17,09:15:00
2019-09-17 09:16:00,12455.0,12455.0,12440.0,12440.0,36.0,4482100.0,490.0,2019-09-17,09:16:00
2019-09-17 09:17:00,12425.0,12450.0,12425.0,12450.0,80.0,9940600.0,564.0,2019-09-17,09:17:00
2019-09-17 09:18:00,12450.0,12460.0,12450.0,12460.0,4.0,498200.0,568.0,2019-09-17,09:18:00
2019-09-17 09:19:00,12450.0,12450.0,12450.0,12450.0,6.0,747000.0,574.0,2019-09-17,09:19:00
2019-09-17 09:20:00,12460.0,12460.0,12460.0,12460.0,28.0,3488800.0,602.0,2019-09-17,09:20:00
2019-09-17 09:21:00,12450.0,12450.0,12450.0,12450.0,26.0,3237000.0,618.0,2019-09-17,09:21:00
2019-09-17 09:22:00,12460.0,12460.0,12460.0,12460.0,2.0,249200.0,620.0,2019-09-17,09:22:00
2019-09-17 09:23:00,12450.0,12450.0,12450.0,12450.0,2.0,249000.0,622.0,2019-09-17,09:23:00
2019-09-17 09:24:00,12470.0,12500.0,12470.0,12500.0,88.0,10982800.0,686.0,2019-09-17,09:24:00
2019-09-17 09:25:00,12530.0,12565.0,12530.0,12565.0,14.0,1755600.0,694.0,2019-09-17,09:25:00
2019-09-17 09:26:00,12535.0,12535.0,12535.0,12535.0,4.0,501400.0,698.0,2019-09-17,09:26:00
2019-09-17 09:27:00,12530.0,12555.0,12530.0,12555.0,62.0,7769600.0,750.0,2019-09-17,09:27:00
2019-09-17 09:28:00,12550.0,12560.0,12550.0,12560.0,6.0,753400.0,754.0,2019-09-17,09:28:00
2019-09-17 09:29:00,12555.0,12565.0,12555.0,12565.0,26.0,3265700.0,778.0,2019-09-17,09:29:00
2019-09-17 09:30:00,12560.0,12565.0,12560.0,12560.0,44.0,5526500.0,822.0,2019-09-17,09:30:00
2019-09-17 09:31:00,12540.0,12540.0,12540.0,12540.0,26.0,3260400.0,848.0,2019-09-17,09:31:00
2019-09-17 09:32:00,12550.0,12550.0,12540.0,12540.0,36.0,4514600.0,874.0,2019-09-17,09:32:00
2019-09-17 09:33:00,12535.0,12535.0,12530.0,12530.0,18.0,2255500.0,890.0,2019-09-17,09:33:00
2019-09-17 09:34:00,12530.0,12530.0,12450.0,12450.0,100.0,12505400.0,964.0,2019-09-17,09:34:00
2019-09-17 09:35:00,12475.0,12490.0,12475.0,12485.0,8.0,998600.0,970.0,2019-09-17,09:35:00
2019-09-17 09:36:00,12480.0,12505.0,12480.0,12480.0,8.0,999000.0,972.0,2019-09-17,09:36:00
2019-09-17 09:37:00,12480.0,12480.0,12480.0,12480.0,22.0,2745600.0,994.0,2019-09-17,09:37:00
2019-09-17 09:38:00,12480.0,12480.0,12470.0,12470.0,64.0,7982700.0,1050.0,2019-09-17,09:38:00
2019-09-17 09:39:00,12465.0,12465.0,12465.0,12465.0,2.0,249300.0,1052.0,2019-09-17,09:39:00
2019-09-17 09:42:00,12470.0,12470.0,12470.0,12470.0,44.0,5486800.0,1096.0,2019-09-17,09:42:00
2019-09-17 09:43:00,12470.0,12470.0,12470.0,12470.0,4.0,498800.0,1100.0,2019-09-17,09:43:00
2019-09-17 09:44:00,12470.0,12470.0,12465.0,12465.0,48.0,5985100.0,1138.0,2019-09-17,09:44:00
2019-09-17 09:45:00,12460.0,12460.0,12460.0,12460.0,80.0,9968000.0,1218.0,2019-09-17,09:45:00
2019-09-17 09:46:00,12450.0,12450.0,12450.0,12450.0,76.0,9462200.0,1268.0,2019-09-17,09:46:00
2019-09-17 09:47:00,12455.0,12455.0,12450.0,12455.0,70.0,8717500.0,1288.0,2019-09-17,09:47:00
2019-09-17 09:48:00,12455.0,12455.0,12455.0,12455.0,10.0,1245500.0,1298.0,2019-09-17,09:48:00
2019-09-17 09:50:00,12450.0,12455.0,12450.0,12455.0,36.0,4482100.0,1326.0,2019-09-17,09:50:00
2019-09-17 09:51:00,12455.0,12455.0,12455.0,12455.0,2.0,249100.0,1326.0,2019-09-17,09:51:00
2019-09-17 09:53:00,12460.0,12460.0,12460.0,12460.0,2.0,249200.0,1326.0,2019-09-17,09:53:00
2019-09-17 09:57:00,12465.0,12465.0,12465.0,12465.0,2.0,249300.0,1326.0,2019-09-17,09:57:00
2019-09-17 09:58:00,12465.0,12465.0,12460.0,12460.0,42.0,5233300.0,1368.0,2019-09-17,09:58:00
2019-09-17 10:05:00,12475.0,12480.0,12470.0,12470.0,6.0,748500.0,1370.0,2019-09-17,10:05:00
2019-09-17 10:07:00,12490.0,12490.0,12490.0,12490.0,2.0,249800.0,1372.0,2019-09-17,10:07:00
2019-09-17 10:08:00,12490.0,12490.0,12490.0,12490.0,2.0,249800.0,1374.0,2019-09-17,10:08:00
2019-09-17 10:10:00,12470.0,12470.0,12470.0,12470.0,40.0,4988200.0,1414.0,2019-09-17,10:10:00
