date,time,datetime,symbol,exchange,lastPrice,lastVolume,volume,openInterest,openPrice,highPrice,lowPrice,preClosePrice,preSettlementPrice,upperLimit,lowerLimit,turnover,bidPrice1,bidPrice2,bidPrice3,bidPrice4,bidPrice5,askPrice1,askPrice2,askPrice3,askPrice4,askPrice5,bidVolume1,bidVolume2,bidVolume3,bidVolume4,bidVolume5,askVolume1,askVolume2,askVolume3,askVolume4,askVolume5
20191126,14:01:38.500,2019-11-26 14:01:38.500000,zn2001,SHFE,17955.0,0,241716,238642.0,18010.0,18080.0,17900.000000000004,18035.0,18040.0,18940.0,17135.0,21717542150.0,17955.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,17960.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,72,0,0,0,0,84,0,0,0,0
20191126,14:01:39.0,2019-11-26 14:01:39,zn2001,SHFE,17955.0,0,241726,238640.0,18010.0,18080.0,17900.000000000004,18035.0,18040.0,18940.0,17135.0,21718439900.0,17955.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,17960.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,67,0,0,0,0,74,0,0,0,0
20191126,14:01:39.500,2019-11-26 14:01:39.500000,zn2001,SHFE,17955.0,0,241728,238640.0,18010.0,18080.0,17900.000000000004,18035.0,18040.0,18940.0,17135.0,21718619450.0,17955.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,17960.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,68,0,0,0,0,74,0,0,0,0
20191126,14:01:40.0,2019-11-26 14:01:40,zn2001,SHFE,17955.0,0,241728,238640.0,18010.0,18080.0,17900.000000000004,18035.0,18040.0,18940.0,17135.0,21718619450.0,17955.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,17960.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,70,0,0,0,0,74,0,0,0,0
20191126,14:01:40.500,2019-11-26 14:01:40.500000,zn2001,SHFE,17955.0,0,241728,238640.0,18010.0,18080.0,17900.000000000004,18035.0,18040.0,18940.0,17135.0,21718619450.0,17955.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,17960.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,70,0,0,0,0,74,0,0,0,0
20191126,14:01:41.0,2019-11-26 14:01:41,zn2001,SHFE,17955.0,0,241728,238640.0,18010.0,18080.0,17900.000000000004,18035.0,18040.0,18940.0,17135.0,21718619450.0,17955.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,17960.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,74,0,0,0,0,74,0,0,0,0
20191126,14:01:41.500,2019-11-26 14:01:41.500000,zn2001,SHFE,17955.0,0,241728,238640.0,18010.0,18080.0,17900.000000000004,18035.0,18040.0,18940.0,17135.0,21718619450.0,17955.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,17960.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,74,0,0,0,0,71,0,0,0,0
20191126,14:01:42.0,2019-11-26 14:01:42,zn2001,SHFE,17955.0,0,241728,238640.0,18010.0,18080.0,17900.000000000004,18035.0,18040.0,18940.0,17135.0,21718619450.0,17955.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,17960.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,74,0,0,0,0,71,0,0,0,0
20191126,14:01:42.500,2019-11-26 14:01:42.500000,zn2001,SHFE,17955.0,0,241728,238640.0,18010.0,18080.0,17900.000000000004,18035.0,18040.0,18940.0,17135.0,21718619450.0,17955.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,17960.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,75,0,0,0,0,71,0,0,0,0
20191126,14:01:43.500,2019-11-26 14:01:43.500000,zn2001,SHFE,17955.0,0,241728,238640.0,18010.0,18080.0,17900.000000000004,18035.0,18040.0,18940.0,17135.0,21718619450.0,17955.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,17960.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,75,0,0,0,0,71,0,0,0,0
