,close,close_dt,close_exchange_rate,commodity,contract,count,direction,holding_period,multiplier,open,open_dt,open_exchange_rate,pnl,rtn,tcost,tcost_mode,tcost_unit,volume
0,1935.6,2016-02-26,1.0,IH,IH.CFE,1,-1.0,4.0,300,2013.0,2016-02-23,1.0,23220.00000000003,0.03845007451564834,0,,,1.0
1,1935.6,2016-02-26,1.0,IH,IH.CFE,2,-1.0,2.0,300,2006.0,2016-02-25,1.0,63360.00000000008,0.03509471585244272,0,,,3.0
2,2028.0,2016-03-03,1.0,IH,IH.CFE,3,-1.0,10.0,300,2013.0,2016-02-23,1.0,-18000.0,-0.007451564828614009,0,,,4.0
3,2098.8,2016-03-08,1.0,IH,IH.CFE,4,1.0,2.0,300,2117.0,2016-03-07,1.0,-16379.999999999836,-0.008597071327349938,0,,,3.0
4,2133.0,2016-03-18,1.0,IH,IH.CFE,5,1.0,12.0,300,2117.0,2016-03-07,1.0,24000.0,0.007557864903164856,0,,,5.0
5,2170.0,2016-03-22,1.0,IH,IH.CFE,6,1.0,5.0,300,2111.0,2016-03-18,1.0,17700.0,0.02794883941260066,0,,,1.0
6,2184.8,2016-04-15,1.0,IH,IH.CFE,7,1.0,29.0,300,2111.0,2016-03-18,1.0,88560.00000000022,0.03495973472288024,0,,,4.0
7,2126.0,2016-04-21,1.0,IH,IH.CFE,8,1.0,7.0,300,2175.0,2016-04-15,1.0,-58800.0,-0.022528735632183907,0,,,4.0
8,2050.0,2016-05-10,1.0,IH,IH.CFE,9,-1.0,2.0,300,2090.8,2016-05-09,1.0,12240.000000000055,0.01951406160321417,0,,,1.0
9,2065.8,2016-05-18,1.0,IH,IH.CFE,10,-1.0,10.0,300,2090.8,2016-05-09,1.0,30000.0,0.011957145590204707,0,,,4.0
10,2141.4,2016-06-01,1.0,IH,IH.CFE,11,-1.0,15.0,300,2045.0,2016-05-18,1.0,-115680.00000000012,-0.047139364303178534,0,,,4.0
11,2142.0,2016-06-06,1.0,IH,IH.CFE,12,1.0,4.0,300,2136.8,2016-06-03,1.0,3119.999999999891,0.0024335454885809705,0,,,2.0
12,2067.8,2016-06-14,1.0,IH,IH.CFE,13,1.0,12.0,300,2136.8,2016-06-03,1.0,-82800.0,-0.03229127667540247,0,,,4.0
13,2083.8,2016-06-23,1.0,IH,IH.CFE,14,-1.0,7.0,300,2058.2,2016-06-17,1.0,-15360.000000000218,-0.01243805266737944,0,,,2.0
14,2106.4,2016-06-30,1.0,IH,IH.CFE,15,-1.0,14.0,300,2058.2,2016-06-17,1.0,-86760.0000000005,-0.023418521037800157,0,,,6.0
15,2195.0,2016-07-14,1.0,IH,IH.CFE,16,1.0,10.0,300,2140.4,2016-07-05,1.0,65519.99999999989,0.025509250607363067,0,,,4.0
16,2136.4,2016-08-04,1.0,IH,IH.CFE,17,1.0,22.0,300,2188.4,2016-07-14,1.0,-62400.0,-0.023761652348747945,0,,,4.0
17,2136.4,2016-08-04,1.0,IH,IH.CFE,18,1.0,8.0,300,2151.0,2016-07-28,1.0,-4379.999999999973,-0.006787540678754026,0,,,1.0
18,2294.6,2016-08-16,1.0,IH,IH.CFE,19,1.0,2.0,300,2222.0,2016-08-15,1.0,108899.99999999987,0.03267326732673263,0,,,5.0
19,2188.2,2016-09-13,1.0,IH,IH.CFE,20,1.0,29.0,300,2293.0,2016-08-16,1.0,-125760.00000000022,-0.04570431748800706,0,,,4.0
20,2199.2,2016-10-12,1.0,IH,IH.CFE,21,-1.0,24.0,300,2162.8,2016-09-19,1.0,-43679.99999999956,-0.016830035139633638,0,,,4.0
21,2199.2,2016-10-12,1.0,IH,IH.CFE,22,-1.0,3.0,300,2190.8,2016-10-10,1.0,-2519.999999999891,-0.003834215811575514,0,,,1.0
22,2219.0,2016-10-20,1.0,IH,IH.CFE,23,1.0,2.0,300,2223.0,2016-10-19,1.0,-4800.0,-0.001799370220422852,0,,,4.0
23,2317.2,2016-11-15,1.0,IH,IH.CFE,24,1.0,27.0,300,2212.4,2016-10-20,1.0,125759.99999999968,0.04736937262701127,0,,,4.0
24,2347.8,2016-12-15,1.0,IH,IH.CFE,25,1.0,31.0,300,2305.2,2016-11-15,1.0,51120.00000000044,0.018479958355023585,0,,,4.0
25,2301.0,2016-12-16,1.0,IH,IH.CFE,26,1.0,2.0,300,2343.8,2016-12-15,1.0,-51360.00000000022,-0.018260943766533057,0,,,4.0
26,2302.0,2017-01-16,1.0,IH,IH.CFE,27,-1.0,8.0,300,2305.0,2017-01-09,1.0,900.0,0.0013015184381778742,0,,,1.0
27,2321.0,2017-01-17,1.0,IH,IH.CFE,28,-1.0,9.0,300,2305.0,2017-01-09,1.0,-19200.0,-0.006941431670281995,0,,,4.0
28,2359.0,2017-01-26,1.0,IH,IH.CFE,29,1.0,8.0,300,2336.0,2017-01-19,1.0,6900.0,0.009845890410958904,0,,,1.0
29,2374.2,2017-02-14,1.0,IH,IH.CFE,30,1.0,27.0,300,2336.0,2017-01-19,1.0,45839.99999999978,0.01635273972602732,0,,,4.0
30,2346.0,2017-03-03,1.0,IH,IH.CFE,31,1.0,18.0,300,2369.4,2017-02-14,1.0,-28080.00000000011,-0.009875917953912421,0,,,4.0
31,2351.2,2017-03-14,1.0,IH,IH.CFE,32,-1.0,5.0,300,2334.0,2017-03-10,1.0,-5159.999999999945,-0.0073693230505569056,0,,,1.0
32,2363.2,2017-03-16,1.0,IH,IH.CFE,33,-1.0,7.0,300,2334.0,2017-03-10,1.0,-35039.99999999978,-0.012510711225364103,0,,,4.0
33,2367.2,2017-03-17,1.0,IH,IH.CFE,34,-1.0,2.0,300,2351.2,2017-03-16,1.0,-19200.0,-0.006805035726437564,0,,,4.0
34,2343.8,2017-04-17,1.0,IH,IH.CFE,35,1.0,12.0,300,2383.8,2017-04-06,1.0,-36000.0,-0.01677993120228207,0,,,3.0
35,2328.0,2017-04-25,1.0,IH,IH.CFE,36,-1.0,6.0,300,2316.8,2017-04-20,1.0,-3359.9999999999454,-0.004834254143646331,0,,,1.0
36,2375.0,2017-05-15,1.0,IH,IH.CFE,37,-1.0,26.0,300,2316.8,2017-04-20,1.0,-69839.99999999978,-0.02512085635359108,0,,,4.0
37,2478.2,2017-06-15,1.0,IH,IH.CFE,38,1.0,24.0,300,2367.6,2017-05-23,1.0,99539.99999999991,0.04671397195472204,0,,,3.0
38,2478.2,2017-06-15,1.0,IH,IH.CFE,39,1.0,21.0,300,2463.0,2017-05-26,1.0,9119.99999999989,0.006171335769386853,0,,,2.0
39,2478.2,2017-06-15,1.0,IH,IH.CFE,40,1.0,8.0,300,2475.0,2017-06-08,1.0,1919.9999999998909,0.0012929292929292195,0,,,2.0
40,2474.8,2017-06-20,1.0,IH,IH.CFE,41,1.0,6.0,300,2449.8,2017-06-15,1.0,15000.0,0.010204914686913218,0,,,2.0
41,2664.2,2017-07-21,1.0,IH,IH.CFE,42,1.0,37.0,300,2449.8,2017-06-15,1.0,321599.9999999995,0.0875173483549676,0,,,5.0
42,2664.2,2017-07-21,1.0,IH,IH.CFE,43,1.0,4.0,300,2628.6,2017-07-18,1.0,10679.999999999973,0.013543331050749414,0,,,1.0
43,2638.8,2017-07-31,1.0,IH,IH.CFE,44,1.0,11.0,300,2662.4,2017-07-21,1.0,-14159.999999999945,-0.008864182692307657,0,,,2.0
44,2570.0,2017-08-14,1.0,IH,IH.CFE,45,1.0,25.0,300,2662.4,2017-07-21,1.0,-110880.00000000012,-0.03470552884615388,0,,,4.0
45,2669.8,2017-09-15,1.0,IH,IH.CFE,46,1.0,19.0,300,2728.0,2017-08-28,1.0,-52379.99999999984,-0.021334310850439818,0,,,3.0
46,2671.0,2017-09-28,1.0,IH,IH.CFE,47,1.0,14.0,300,2676.2,2017-09-15,1.0,-4679.999999999836,-0.0019430535834391368,0,,,3.0
47,2671.0,2017-09-28,1.0,IH,IH.CFE,48,1.0,3.0,300,2680.0,2017-09-26,1.0,-2700.0,-0.0033582089552238806,0,,,1.0
48,2740.0,2017-10-20,1.0,IH,IH.CFE,49,1.0,4.0,300,2730.0,2017-10-17,1.0,9000.0,0.003663003663003663,0,,,3.0
49,2740.0,2017-10-20,1.0,IH,IH.CFE,50,1.0,3.0,300,2731.6,2017-10-18,1.0,2520.0000000000273,0.003075120808317503,0,,,1.0
50,2851.6,2017-11-15,1.0,IH,IH.CFE,51,1.0,27.0,300,2749.8,2017-10-20,1.0,91619.99999999975,0.03702087424539956,0,,,3.0
51,2831.4,2017-12-04,1.0,IH,IH.CFE,52,1.0,20.0,300,2862.8,2017-11-15,1.0,-28260.00000000008,-0.010968282800055918,0,,,3.0
52,2864.6,2017-12-01,1.0,IH,IH.CFE,53,1.0,4.0,300,2909.4,2017-11-28,1.0,-13440.000000000055,-0.015398363923833156,0,,,1.0
53,2869.8,2017-12-07,1.0,IH,IH.CFE,54,1.0,2.0,300,2902.6,2017-12-06,1.0,-29519.999999999753,-0.011300213601598472,0,,,3.0
54,2907.0,2017-12-22,1.0,IH,IH.CFE,55,-1.0,5.0,300,2832.8,2017-12-18,1.0,-66779.99999999984,-0.026193165772380615,0,,,3.0
55,3119.0,2018-01-19,1.0,IH,IH.CFE,56,1.0,12.0,300,2946.0,2018-01-08,1.0,155700.0,0.058723693143245076,0,,,3.0
56,3188.2,2018-01-25,1.0,IH,IH.CFE,57,1.0,7.0,300,3148.8,2018-01-19,1.0,11819.99999999989,0.012512703252032405,0,,,1.0
57,3008.0,2018-02-08,1.0,IH,IH.CFE,58,1.0,21.0,300,3148.8,2018-01-19,1.0,-84480.00000000012,-0.04471544715447161,0,,,2.0
58,3125.8,2018-02-01,1.0,IH,IH.CFE,59,1.0,2.0,300,3079.6,2018-01-31,1.0,13860.000000000082,0.01500194830497476,0,,,1.0
59,3008.0,2018-02-08,1.0,IH,IH.CFE,60,1.0,2.0,300,3148.0,2018-02-07,1.0,-84000.0,-0.044472681067344345,0,,,2.0
60,2826.2,2018-02-13,1.0,IH,IH.CFE,61,-1.0,5.0,300,2885.0,2018-02-09,1.0,70560.00000000022,0.020381282495667306,0,,,4.0
61,2900.6,2018-02-28,1.0,IH,IH.CFE,62,-1.0,16.0,300,2818.4,2018-02-13,1.0,-49319.99999999989,-0.02916548396253187,0,,,2.0
62,2896.4,2018-03-16,1.0,IH,IH.CFE,63,-1.0,32.0,300,2818.4,2018-02-13,1.0,-46800.0,-0.027675276752767528,0,,,2.0
63,2930.2,2018-03-12,1.0,IH,IH.CFE,64,-1.0,11.0,300,2861.2,2018-03-02,1.0,-20700.0,-0.024115755627009645,0,,,1.0
64,2896.4,2018-03-16,1.0,IH,IH.CFE,65,-1.0,4.0,300,2914.8,2018-03-13,1.0,11040.000000000055,0.006312611499931416,0,,,2.0
65,2666.0,2018-04-18,1.0,IH,IH.CFE,66,-1.0,34.0,300,2900.0,2018-03-16,1.0,70200.0,0.08068965517241379,0,,,1.0
66,2676.0,2018-04-20,1.0,IH,IH.CFE,67,-1.0,36.0,300,2900.0,2018-03-16,1.0,201600.0,0.07724137931034483,0,,,3.0
67,2726.2,2018-05-09,1.0,IH,IH.CFE,68,-1.0,20.0,300,2676.4,2018-04-20,1.0,-44819.99999999975,-0.01860708414287839,0,,,3.0
68,2723.4,2018-05-17,1.0,IH,IH.CFE,69,1.0,3.0,300,2761.8,2018-05-15,1.0,-34560.00000000008,-0.01390397566804261,0,,,3.0
69,2694.8,2018-05-18,1.0,IH,IH.CFE,70,1.0,2.0,300,2715.0,2018-05-17,1.0,-18179.999999999836,-0.007440147329650025,0,,,3.0
70,2605.0,2018-05-31,1.0,IH,IH.CFE,71,-1.0,7.0,300,2652.4,2018-05-25,1.0,14220.000000000027,0.0178706077514704,0,,,1.0
71,2618.0,2018-05-30,1.0,IH,IH.CFE,72,-1.0,3.0,300,2651.4,2018-05-28,1.0,20040.000000000055,0.012597118503432184,0,,,2.0
72,2685.4,2018-06-06,1.0,IH,IH.CFE,73,-1.0,13.0,300,2652.4,2018-05-25,1.0,-29700.0,-0.01244156235861861,0,,,3.0
73,2656.8,2018-06-15,1.0,IH,IH.CFE,74,-1.0,5.0,300,2633.0,2018-06-11,1.0,-21420.000000000164,-0.009039118875807134,0,,,3.0
74,2426.6,2018-07-20,1.0,IH,IH.CFE,75,-1.0,36.0,300,2646.2,2018-06-15,1.0,197639.9999999999,0.0829869246466631,0,,,3.0
75,2485.4,2018-07-23,1.0,IH,IH.CFE,76,-1.0,4.0,300,2421.0,2018-07-20,1.0,-57960.00000000008,-0.026600578273440763,0,,,3.0
76,2436.8,2018-08-03,1.0,IH,IH.CFE,77,1.0,10.0,300,2573.0,2018-07-25,1.0,-286019.9999999996,-0.05293431791682853,0,,,7.0
77,2490.4,2018-08-27,1.0,IH,IH.CFE,78,-1.0,12.0,300,2370.0,2018-08-16,1.0,-108360.00000000009,-0.05080168776371312,0,,,3.0
78,2458.8,2018-09-19,1.0,IH,IH.CFE,79,-1.0,13.0,300,2426.8,2018-09-07,1.0,-28800.0,-0.013186088676446349,0,,,3.0
79,2402.0,2018-10-12,1.0,IH,IH.CFE,80,1.0,18.0,300,2567.2,2018-09-25,1.0,-198239.99999999977,-0.06435026488002485,0,,,4.0
