,close,close_dt,close_exchange_rate,commodity,contract,count,direction,holding_period,multiplier,open,open_dt,open_exchange_rate,pnl,rtn,tcost,tcost_mode,tcost_unit,volume
0,11770.0,2014-06-20,1.0,L,L.DCE,1,1.0,10.0,5,11730.0,2014-06-11,1.0,600.0,0.0034100596760443308,0,,,3.0
1,11635.0,2014-06-24,1.0,L,L.DCE,2,1.0,2.0,5,11920.0,2014-06-23,1.0,-4275.0,-0.023909395973154363,0,,,3.0
2,11760.0,2014-06-25,1.0,L,L.DCE,3,-1.0,2.0,5,11635.0,2014-06-24,1.0,-1875.0,-0.010743446497636441,0,,,3.0
3,12045.0,2014-07-07,1.0,L,L.DCE,4,-1.0,12.0,5,11775.0,2014-06-26,1.0,-4050.0,-0.022929936305732482,0,,,3.0
4,11900.0,2014-07-10,1.0,L,L.DCE,5,1.0,4.0,5,12045.0,2014-07-07,1.0,-2175.0,-0.012038190120381901,0,,,3.0
5,11630.0,2014-07-23,1.0,L,L.DCE,6,-1.0,14.0,5,11900.0,2014-07-10,1.0,4050.0,0.0226890756302521,0,,,3.0
6,10805.0,2014-08-15,1.0,L,L.DCE,7,-1.0,24.0,5,11185.0,2014-07-23,1.0,5700.0,0.033974072418417524,0,,,3.0
7,10890.0,2014-08-21,1.0,L,L.DCE,8,1.0,4.0,5,10930.0,2014-08-18,1.0,-600.0,-0.0036596523330283625,0,,,3.0
8,10950.0,2014-08-25,1.0,L,L.DCE,9,1.0,4.0,5,10980.0,2014-08-22,1.0,-450.0,-0.00273224043715847,0,,,3.0
9,10795.0,2014-08-29,1.0,L,L.DCE,10,-1.0,2.0,5,10800.0,2014-08-28,1.0,75.0,0.000462962962962963,0,,,3.0
10,10850.0,2014-09-03,1.0,L,L.DCE,11,-1.0,3.0,5,10745.0,2014-09-01,1.0,-1575.0,-0.009771986970684038,0,,,3.0
11,10805.0,2014-09-09,1.0,L,L.DCE,12,1.0,5.0,5,10905.0,2014-09-05,1.0,-1500.0,-0.009170105456212746,0,,,3.0
12,10580.0,2014-09-11,1.0,L,L.DCE,13,-1.0,2.0,5,10655.0,2014-09-10,1.0,1125.0,0.0070389488503050214,0,,,3.0
13,10605.0,2014-09-16,1.0,L,L.DCE,14,-1.0,2.0,5,10480.0,2014-09-15,1.0,-1875.0,-0.011927480916030535,0,,,3.0
14,10475.0,2014-09-18,1.0,L,L.DCE,15,1.0,2.0,5,10620.0,2014-09-17,1.0,-2175.0,-0.013653483992467044,0,,,3.0
15,10300.0,2014-09-22,1.0,L,L.DCE,16,-1.0,4.0,5,10320.0,2014-09-19,1.0,300.0,0.001937984496124031,0,,,3.0
16,10355.0,2014-09-30,1.0,L,L.DCE,17,-1.0,8.0,5,10100.0,2014-09-23,1.0,-3825.0,-0.02524752475247525,0,,,3.0
17,9835.0,2014-10-10,1.0,L,L.DCE,18,1.0,11.0,5,10355.0,2014-09-30,1.0,-7800.0,-0.05021728633510381,0,,,3.0
18,9730.0,2014-10-16,1.0,L,L.DCE,19,-1.0,4.0,5,9580.0,2014-10-13,1.0,-2250.0,-0.015657620041753653,0,,,3.0
19,10050.0,2014-11-12,1.0,L,L.DCE,20,1.0,28.0,5,9730.0,2014-10-16,1.0,4800.0,0.0328879753340185,0,,,3.0
20,9975.0,2014-11-14,1.0,L,L.DCE,21,1.0,2.0,5,10120.0,2014-11-13,1.0,-2175.0,-0.01432806324110672,0,,,3.0
21,9860.0,2014-11-26,1.0,L,L.DCE,22,-1.0,9.0,5,9910.0,2014-11-18,1.0,750.0,0.005045408678102927,0,,,3.0
22,9900.0,2014-11-27,1.0,L,L.DCE,23,1.0,2.0,5,9860.0,2014-11-26,1.0,600.0,0.004056795131845842,0,,,3.0
