date_time,OpenPrice,HighPrice,LowPrice,CLosePrice,Volume,ChgVolume,OpenInterest,ChgOI,Turnover,ChgTurnover,AskVolume1,BidVolume1,TradingTime
20180716 08:59,2988,2988,2988,2988,0,0.0,0,0.0,0.0,0.0,1,1,2018-07-16 08:59:00
20180716 09:00,2988,2988,2988,2988,0,0.0,0,0.0,0.0,0.0,4,2,2018-07-16 09:00:00
20180716 09:03,2988,2988,2988,2988,0,0.0,0,0.0,0.0,0.0,2,2,2018-07-16 09:03:00
20180716 09:07,3016,3016,3016,3016,2,2.0,2,2.0,60320.0,60320.0,29,8,2018-07-16 09:07:00
20180716 09:08,3016,3254,3016,3254,4,2.0,2,0.0,125400.0,65080.0,23,45,2018-07-16 09:08:00
20180716 09:09,3254,3254,3254,3254,4,0.0,2,0.0,125400.0,0.0,18,22,2018-07-16 09:09:00
20180716 09:10,3254,3254,3023,3023,8,4.0,4,2.0,246320.0,120920.0,22,13,2018-07-16 09:10:00
20180716 09:11,3023,3023,3023,3023,8,0.0,4,0.0,246320.0,0.0,11,11,2018-07-16 09:11:00
20180716 09:12,3023,3023,3023,3023,8,0.0,4,0.0,246320.0,0.0,7,6,2018-07-16 09:12:00
20180716 09:13,3023,3190,3023,3190,12,4.0,2,-2.0,373920.0,127600.0,10,10,2018-07-16 09:13:00
20180716 09:14,3190,3190,3190,3190,12,0.0,2,0.0,373920.0,0.0,23,23,2018-07-16 09:14:00
20180716 09:15,3190,3190,3190,3190,12,0.0,2,0.0,373920.0,0.0,11,11,2018-07-16 09:15:00
20180716 09:16,3190,3190,3190,3190,12,0.0,2,0.0,373920.0,0.0,14,14,2018-07-16 09:16:00
20180716 09:17,3190,3190,3190,3190,12,0.0,2,0.0,373920.0,0.0,24,24,2018-07-16 09:17:00
20180716 09:18,3190,3190,3083,3083,14,2.0,0,-2.0,435580.0,61660.0,11,11,2018-07-16 09:18:00
20180716 09:19,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,14,14,2018-07-16 09:19:00
20180716 09:20,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,3,3,2018-07-16 09:20:00
20180716 09:21,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,4,4,2018-07-16 09:21:00
20180716 09:22,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,27,27,2018-07-16 09:22:00
20180716 09:23,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,3,3,2018-07-16 09:23:00
20180716 09:24,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,3,1,2018-07-16 09:24:00
20180716 09:25,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,6,3,2018-07-16 09:25:00
20180716 09:26,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,1,1,2018-07-16 09:26:00
20180716 09:29,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,2,2,2018-07-16 09:29:00
20180716 09:30,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,2,1,2018-07-16 09:30:00
20180716 09:32,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,3,2,2018-07-16 09:32:00
20180716 09:33,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,3,3,2018-07-16 09:33:00
20180716 09:34,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,9,6,2018-07-16 09:34:00
20180716 09:38,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,10,7,2018-07-16 09:38:00
20180716 09:40,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,2,1,2018-07-16 09:40:00
20180716 09:42,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,4,3,2018-07-16 09:42:00
20180716 09:43,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,1,1,2018-07-16 09:43:00
20180716 09:44,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,6,4,2018-07-16 09:44:00
20180716 09:45,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,2,2,2018-07-16 09:45:00
20180716 09:46,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,2,2,2018-07-16 09:46:00
20180716 09:47,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,6,4,2018-07-16 09:47:00
20180716 09:48,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,5,2,2018-07-16 09:48:00
20180716 09:49,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,10,2,2018-07-16 09:49:00
20180716 09:50,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,4,4,2018-07-16 09:50:00
20180716 09:53,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,1,1,2018-07-16 09:53:00
20180716 09:54,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,7,5,2018-07-16 09:54:00
20180716 09:56,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,1,1,2018-07-16 09:56:00
20180716 10:04,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,1,1,2018-07-16 10:04:00
20180716 10:05,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,3,2,2018-07-16 10:05:00
20180716 10:06,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,4,3,2018-07-16 10:06:00
20180716 10:07,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,5,5,2018-07-16 10:07:00
20180716 10:09,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,2,2,2018-07-16 10:09:00
20180716 10:11,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,12,9,2018-07-16 10:11:00
20180716 10:12,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,3,2,2018-07-16 10:12:00
20180716 10:14,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,10,5,2018-07-16 10:14:00
20180716 10:15,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,2,1,2018-07-16 10:15:00
20180716 10:30,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,9,6,2018-07-16 10:30:00
20180716 10:33,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,2,2,2018-07-16 10:33:00
20180716 10:34,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,3,3,2018-07-16 10:34:00
20180716 10:36,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,6,2,2018-07-16 10:36:00
20180716 10:37,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,3,3,2018-07-16 10:37:00
20180716 10:44,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,2,2,2018-07-16 10:44:00
20180716 10:45,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,1,1,2018-07-16 10:45:00
20180716 10:46,3083,3083,3083,3083,14,0.0,0,0.0,435580.0,0.0,1,1,2018-07-16 10:46:00
