date_time,OpenPrice,HighPrice,LowPrice,CLosePrice,Volume,ChgVolume,OpenInterest,ChgOI,Turnover,ChgTurnover,AskVolume1,BidVolume1,TradingTime
20180716 09:00,1180.0,1180.0,1180.0,1180.0,94,94.0,74,74.0,6517140.0,6517140.0,10,3,2018-07-16 09:00:00
20180716 09:01,1180.0,1180.0,1171.0,1171.0,96,2.0,76,2.0,6657660.0,140520.0,2,2,2018-07-16 09:01:00
20180716 09:02,1171.0,1171.0,1171.0,1171.0,96,0.0,76,0.0,6657660.0,0.0,3,4,2018-07-16 09:02:00
20180716 09:03,1171.0,1171.0,1171.0,1171.0,96,0.0,76,0.0,6657660.0,0.0,1,1,2018-07-16 09:03:00
20180716 09:04,1171.0,1171.0,1171.0,1171.0,96,0.0,76,0.0,6657660.0,0.0,8,6,2018-07-16 09:04:00
20180716 09:05,1171.0,1176.0,1171.0,1173.0,100,4.0,76,0.0,6939540.0,281880.0,3,3,2018-07-16 09:05:00
20180716 09:07,1173.0,1173.0,1173.0,1173.0,100,0.0,76,0.0,6939540.0,0.0,3,9,2018-07-16 09:07:00
20180716 09:08,1173.0,1191.0,1173.0,1189.5,104,4.0,78,2.0,7225200.0,285660.0,19,34,2018-07-16 09:08:00
20180716 09:09,1189.5,1195.0,1189.5,1195.0,114,10.0,88,10.0,7940340.0,715140.0,28,31,2018-07-16 09:09:00
20180716 09:10,1195.0,1195.0,1195.0,1195.0,126,12.0,98,10.0,8800740.0,860400.0,12,48,2018-07-16 09:10:00
20180716 09:11,1195.0,1195.0,1195.0,1195.0,126,0.0,98,0.0,8800740.0,0.0,5,12,2018-07-16 09:11:00
20180716 09:12,1195.0,1195.0,1195.0,1195.0,144,18.0,114,16.0,10091300.0,1290560.0,11,13,2018-07-16 09:12:00
20180716 09:13,1195.0,1195.0,1195.0,1195.0,152,8.0,122,8.0,10664900.0,573600.0,7,3,2018-07-16 09:13:00
20180716 09:14,1195.0,1195.0,1195.0,1195.0,152,0.0,122,0.0,10664900.0,0.0,1,2,2018-07-16 09:14:00
20180716 09:15,1195.0,1195.0,1195.0,1195.0,152,0.0,122,0.0,10664900.0,0.0,2,4,2018-07-16 09:15:00
20180716 09:21,1195.0,1195.0,1195.0,1195.0,152,0.0,122,0.0,10664900.0,0.0,1,1,2018-07-16 09:21:00
20180716 09:22,1195.0,1195.0,1195.0,1195.0,152,0.0,122,0.0,10664900.0,0.0,3,3,2018-07-16 09:22:00
20180716 09:23,1195.0,1195.0,1195.0,1195.0,152,0.0,122,0.0,10664900.0,0.0,9,4,2018-07-16 09:23:00
20180716 09:24,1195.0,1195.0,1195.0,1195.0,152,0.0,122,0.0,10664900.0,0.0,7,9,2018-07-16 09:24:00
20180716 09:25,1195.0,1195.0,1195.0,1195.0,152,0.0,122,0.0,10664900.0,0.0,3,3,2018-07-16 09:25:00
20180716 09:26,1204.0,1204.0,1204.0,1204.0,154,2.0,124,2.0,10809400.0,144500.0,1,1,2018-07-16 09:26:00
20180716 09:27,1204.0,1204.0,1204.0,1204.0,154,0.0,124,0.0,10809400.0,0.0,1,3,2018-07-16 09:27:00
20180716 09:28,1204.0,1204.0,1204.0,1204.0,154,0.0,124,0.0,10809400.0,0.0,1,2,2018-07-16 09:28:00
20180716 09:31,1204.0,1204.0,1204.0,1204.0,154,0.0,124,0.0,10809400.0,0.0,1,9,2018-07-16 09:31:00
20180716 09:32,1204.0,1204.0,1204.0,1204.0,154,0.0,124,0.0,10809400.0,0.0,1,7,2018-07-16 09:32:00
20180716 09:33,1204.0,1204.0,1204.0,1204.0,154,0.0,124,0.0,10809400.0,0.0,1,1,2018-07-16 09:33:00
20180716 09:36,1206.0,1206.0,1206.0,1206.0,156,2.0,126,2.0,10954100.0,144700.0,4,4,2018-07-16 09:36:00
20180716 09:39,1206.0,1206.0,1206.0,1206.0,156,0.0,126,0.0,10954100.0,0.0,6,6,2018-07-16 09:39:00
20180716 09:40,1206.0,1206.0,1206.0,1206.0,156,0.0,126,0.0,10954100.0,0.0,1,1,2018-07-16 09:40:00
20180716 09:42,1206.0,1206.0,1206.0,1206.0,156,0.0,126,0.0,10954100.0,0.0,1,1,2018-07-16 09:42:00
20180716 09:45,1206.0,1206.0,1206.0,1206.0,158,2.0,128,2.0,11098900.0,144800.0,2,8,2018-07-16 09:45:00
20180716 09:47,1206.0,1206.0,1206.0,1206.0,158,0.0,128,0.0,11098900.0,0.0,3,10,2018-07-16 09:47:00
20180716 09:48,1206.0,1206.0,1206.0,1206.0,158,0.0,128,0.0,11098900.0,0.0,1,9,2018-07-16 09:48:00
20180716 09:49,1206.0,1206.0,1206.0,1206.0,158,0.0,128,0.0,11098900.0,0.0,1,1,2018-07-16 09:49:00
20180716 09:51,1206.0,1206.0,1206.0,1206.0,158,0.0,128,0.0,11098900.0,0.0,4,18,2018-07-16 09:51:00
20180716 09:52,1206.0,1206.0,1206.0,1206.0,158,0.0,128,0.0,11098900.0,0.0,2,3,2018-07-16 09:52:00
20180716 09:53,1200.0,1200.0,1200.0,1200.0,162,4.0,126,-2.0,11386900.0,288000.0,4,6,2018-07-16 09:53:00
20180716 09:56,1200.0,1200.0,1200.0,1200.0,162,0.0,126,0.0,11386900.0,0.0,2,6,2018-07-16 09:56:00
20180716 10:12,1200.0,1200.0,1200.0,1200.0,166,4.0,122,-4.0,11674900.0,288000.0,3,5,2018-07-16 10:12:00
20180716 10:13,1200.0,1200.0,1200.0,1200.0,166,0.0,122,0.0,11674900.0,0.0,4,6,2018-07-16 10:13:00
20180716 10:31,1200.0,1200.0,1200.0,1200.0,166,0.0,122,0.0,11674900.0,0.0,1,3,2018-07-16 10:31:00
20180716 10:34,1215.0,1215.0,1215.0,1215.0,168,2.0,122,0.0,11820700.0,145800.0,5,15,2018-07-16 10:34:00
20180716 10:38,1215.0,1215.0,1215.0,1215.0,168,0.0,122,0.0,11820700.0,0.0,1,3,2018-07-16 10:38:00
20180716 10:40,1215.0,1215.0,1215.0,1215.0,168,0.0,122,0.0,11820700.0,0.0,1,3,2018-07-16 10:40:00
20180716 10:42,1215.0,1215.0,1215.0,1215.0,168,0.0,122,0.0,11820700.0,0.0,1,1,2018-07-16 10:42:00
20180716 10:46,1215.0,1215.0,1215.0,1215.0,168,0.0,122,0.0,11820700.0,0.0,1,2,2018-07-16 10:46:00
20180716 10:48,1215.0,1215.0,1215.0,1215.0,168,0.0,122,0.0,11820700.0,0.0,1,2,2018-07-16 10:48:00
20180716 11:05,1215.0,1215.0,1215.0,1215.0,168,0.0,122,0.0,11820700.0,0.0,3,4,2018-07-16 11:05:00
20180716 11:07,1215.0,1215.0,1215.0,1215.0,168,0.0,122,0.0,11820700.0,0.0,2,2,2018-07-16 11:07:00
20180716 11:08,1215.0,1215.0,1215.0,1215.0,168,0.0,122,0.0,11820700.0,0.0,2,3,2018-07-16 11:08:00
20180716 11:12,1209.0,1209.0,1209.0,1209.0,172,4.0,122,0.0,12110800.0,290100.0,1,3,2018-07-16 11:12:00
20180716 11:16,1200.5,1200.5,1200.5,1200.5,174,2.0,122,0.0,12254900.0,144100.0,1,2,2018-07-16 11:16:00
20180716 11:19,1200.5,1200.5,1200.5,1200.5,174,0.0,122,0.0,12254900.0,0.0,2,4,2018-07-16 11:19:00
20180716 11:24,1210.0,1210.0,1210.0,1210.0,176,2.0,120,-2.0,12400100.0,145200.0,5,8,2018-07-16 11:24:00
20180716 13:30,1218.0,1218.0,1218.0,1218.0,180,4.0,122,2.0,12692400.0,292300.0,7,18,2018-07-16 13:30:00
20180716 13:31,1218.0,1218.0,1218.0,1218.0,180,0.0,122,0.0,12692400.0,0.0,4,7,2018-07-16 13:31:00
20180716 13:33,1218.0,1218.0,1218.0,1218.0,180,0.0,122,0.0,12692400.0,0.0,10,15,2018-07-16 13:33:00
20180716 13:34,1233.5,1233.5,1233.5,1233.5,182,2.0,124,2.0,12840400.0,148000.0,3,17,2018-07-16 13:34:00
20180716 13:35,1233.5,1233.5,1233.5,1233.5,182,0.0,124,0.0,12840400.0,0.0,2,6,2018-07-16 13:35:00
20180716 13:38,1233.5,1233.5,1233.5,1233.5,182,0.0,124,0.0,12840400.0,0.0,1,6,2018-07-16 13:38:00
