date_time,OpenPrice,HighPrice,LowPrice,CLosePrice,Volume,ChgVolume,OpenInterest,ChgOI,Turnover,ChgTurnover,AskVolume1,BidVolume1,TradingTime
20180627 11:19,2793,2793,2793,2793,0,0.0,10,10.0,0,0.0,6,12,2018-06-27 11:19:00
20180627 11:20,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,12,35,2018-06-27 11:20:00
20180627 11:21,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,4,14,2018-06-27 11:21:00
20180627 11:22,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,17,44,2018-06-27 11:22:00
20180627 11:23,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,8,23,2018-06-27 11:23:00
20180627 11:24,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,41,51,2018-06-27 11:24:00
20180627 11:25,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,43,83,2018-06-27 11:25:00
20180627 11:26,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,2,7,2018-06-27 11:26:00
20180627 11:27,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,9,24,2018-06-27 11:27:00
20180627 11:28,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,34,51,2018-06-27 11:28:00
20180627 11:29,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,24,43,2018-06-27 11:29:00
20180627 13:30,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,31,68,2018-06-27 13:30:00
20180627 13:31,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,34,107,2018-06-27 13:31:00
20180627 13:32,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,6,11,2018-06-27 13:32:00
20180627 13:33,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,8,34,2018-06-27 13:33:00
20180627 13:34,2793,2793,2793,2793,0,0.0,10,0.0,0,0.0,29,82,2018-06-27 13:34:00
