date,time,datetime,symbol,exchange,lastPrice,lastVolume,volume,openInterest,openPrice,highPrice,lowPrice,preClosePrice,preSettlementPrice,upperLimit,lowerLimit,turnover,bidPrice1,bidPrice2,bidPrice3,bidPrice4,bidPrice5,askPrice1,askPrice2,askPrice3,askPrice4,askPrice5,bidVolume1,bidVolume2,bidVolume3,bidVolume4,bidVolume5,askVolume1,askVolume2,askVolume3,askVolume4,askVolume5
20191128,15:10:12.0,2019-11-28 15:10:12,PB3M,LME,1954.5,0,371,0.0,1943.0,1962.0,1942.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1952.5,1952.0,1951.5,1951.0,1950.5,1954.5,1955.0,1955.5,1956.0,1956.5,3,2,2,1,2,1,2,1,1,2
20191128,15:10:12.0,2019-11-28 15:10:12,PB3M,LME,1954.5,0,371,0.0,1943.0,1962.0,1942.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1952.5,1952.0,1951.5,1951.0,1950.5,1954.5,1955.0,1955.5,1956.0,1956.5,3,2,2,1,2,1,2,1,1,2
20191128,15:10:19.0,2019-11-28 15:10:19,PB3M,LME,1954.5,0,371,0.0,1943.0,1962.0,1942.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1952.5,1952.0,1951.5,1951.0,1950.5,1954.0,1955.0,1955.5,1956.0,1956.5,3,2,2,1,2,1,2,1,1,2
20191128,15:10:20.0,2019-11-28 15:10:20,PB3M,LME,1952.5,0,372,0.0,1943.0,1962.0,1942.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1952.5,1952.0,1951.5,1951.0,1949.0,1954.0,1954.5,1955.0,1955.5,1956.0,1,2,2,1,1,2,1,2,1,1
20191128,15:10:27.0,2019-11-28 15:10:27,PB3M,LME,1952.5,0,372,0.0,1943.0,1962.0,1942.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1952.5,1952.0,1951.5,1951.0,1949.0,1954.0,1954.5,1955.0,1955.5,1956.0,2,2,2,1,1,2,1,2,1,1
20191128,15:10:51.0,2019-11-28 15:10:51,PB3M,LME,1954.0,0,374,0.0,1943.0,1962.0,1942.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1953.0,1952.5,1952.0,1951.5,1951.0,1955.0,1955.0,1955.5,1956.0,1956.5,1,3,2,2,1,2,2,1,1,2
20191128,15:10:52.0,2019-11-28 15:10:52,PB3M,LME,1954.0,0,374,0.0,1943.0,1962.0,1942.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1953.0,1952.5,1952.0,1951.5,1951.0,1955.0,1955.5,1956.0,1956.5,1957.0,3,2,2,1,1,2,1,1,2,3
20191128,15:11:14.0,2019-11-28 15:11:14,PB3M,LME,1954.0,0,374,0.0,1943.0,1962.0,1942.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1953.0,1952.5,1952.0,1951.5,1951.0,1955.0,1955.5,1956.0,1956.5,1957.0,3,1,2,1,1,4,1,1,2,3
20191128,15:12:06.0,2019-11-28 15:12:06,PB3M,LME,1954.0,0,374,0.0,1943.0,1962.0,1942.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1953.0,1952.5,1952.0,1951.5,1951.0,1955.0,1955.5,1956.0,1956.5,1957.0,3,1,2,1,1,3,1,1,2,3
20191128,15:12:08.0,2019-11-28 15:12:08,PB3M,LME,1954.0,0,374,0.0,1943.0,1962.0,1942.0,0.0,0.0,1.7976931348623157e+308,1.7976931348623157e+308,0.0,1953.0,1952.5,1952.0,1951.5,1951.0,1954.5,1955.5,1956.5,1957.0,1957.5,3,1,2,1,1,1,1,2,3,3
