date_time,OpenPrice,HighPrice,LowPrice,CLosePrice,Volume,ChgVolume,OpenInterest,ChgOI,Turnover,ChgTurnover,AskVolume1,BidVolume1,TradingTime
20180713 19:30,10674,10674,10674,10674,0,0.0,0,0.0,0.0,0.0,0,0,2018-07-13 19:30:00
20180716 08:59,10580,10580,10580,10580,186,186.0,186,186.0,1967880.0,1967880.0,8,76,2018-07-16 08:59:00
20180716 09:00,10600,10948,10600,10850,722,536.0,628,442.0,7739840.0,5771960.0,409,369,2018-07-16 09:00:00
20180716 09:01,10850,10877,10846,10851,874,152.0,756,128.0,9390260.0,1650420.0,165,242,2018-07-16 09:01:00
20180716 09:02,10851,10860,10828,10834,1044,170.0,906,150.0,11233400.0,1843140.0,105,454,2018-07-16 09:02:00
20180716 09:03,10834,10871,10820,10859,1240,196.0,1038,132.0,13359800.0,2126400.0,200,378,2018-07-16 09:03:00
20180716 09:04,10859,10867,10832,10845,1394,154.0,1166,128.0,15031500.0,1671700.0,219,204,2018-07-16 09:04:00
20180716 09:05,10854,10863,10849,10849,1468,74.0,1236,70.0,15833800.0,802300.0,113,275,2018-07-16 09:05:00
20180716 09:06,10849,10849,10820,10820,1570,102.0,1314,78.0,16940300.0,1106500.0,259,170,2018-07-16 09:06:00
20180716 09:07,10820,10840,10820,10840,1750,180.0,1470,156.0,18891300.0,1951000.0,360,183,2018-07-16 09:07:00
20180716 09:08,10840,10858,10836,10850,1874,124.0,1588,118.0,20235500.0,1344200.0,81,177,2018-07-16 09:08:00
20180716 09:09,10850,10858,10835,10835,1936,62.0,1646,58.0,20908800.0,673300.0,133,187,2018-07-16 09:09:00
20180716 09:10,10835,10835,10820,10821,2036,100.0,1688,42.0,21990800.0,1082000.0,137,129,2018-07-16 09:10:00
20180716 09:11,10821,10821,10803,10803,2112,76.0,1702,14.0,22811700.0,820900.0,120,111,2018-07-16 09:11:00
20180716 09:12,10803,10823,10801,10802,2330,218.0,1856,154.0,25168700.0,2357000.0,245,418,2018-07-16 09:12:00
20180716 09:13,10802,10819,10802,10819,2428,98.0,1890,34.0,26227300.0,1058600.0,486,264,2018-07-16 09:13:00
20180716 09:14,10819,10850,10819,10842,2560,132.0,1984,94.0,27658200.0,1430900.0,306,234,2018-07-16 09:14:00
20180716 09:15,10842,10845,10833,10842,2664,104.0,2056,72.0,28784500.0,1126300.0,246,347,2018-07-16 09:15:00
20180716 09:16,10842,10867,10840,10867,2834,170.0,2132,76.0,30629900.0,1845400.0,307,469,2018-07-16 09:16:00
20180716 09:17,10867,10867,10851,10851,2888,54.0,2174,42.0,31216400.0,586500.0,132,241,2018-07-16 09:17:00
20180716 09:18,10850,10852,10850,10850,2946,58.0,2192,18.0,31846300.0,629900.0,82,168,2018-07-16 09:18:00
