date_time,OpenPrice,HighPrice,LowPrice,CLosePrice,Volume,ChgVolume,OpenInterest,ChgOI,Turnover,ChgTurnover,AskVolume1,BidVolume1,TradingTime
20181017 09:09,14550,14550,14550,14550,24,24.0,90,90.0,1745700.0,1745700.0,4,22,2018-10-17 09:09:00
20181017 09:11,14550,14550,14550,14550,28,4.0,90,0.0,2036700.0,291000.0,1,8,2018-10-17 09:11:00
20181017 09:12,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,7,15,2018-10-17 09:12:00
20181017 09:13,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,14,22,2018-10-17 09:13:00
20181017 09:14,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,1,1,2018-10-17 09:14:00
20181017 09:20,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,1,1,2018-10-17 09:20:00
20181017 09:21,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,5,23,2018-10-17 09:21:00
20181017 09:22,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,1,1,2018-10-17 09:22:00
20181017 09:23,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,1,1,2018-10-17 09:23:00
20181017 09:27,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,1,1,2018-10-17 09:27:00
20181017 09:30,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,11,20,2018-10-17 09:30:00
20181017 09:33,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,1,1,2018-10-17 09:33:00
20181017 09:35,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,5,14,2018-10-17 09:35:00
20181017 09:38,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,12,6,2018-10-17 09:38:00
20181017 09:41,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,4,42,2018-10-17 09:41:00
20181017 09:42,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,35,41,2018-10-17 09:42:00
20181017 09:50,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,5,1,2018-10-17 09:50:00
20181017 09:54,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,5,1,2018-10-17 09:54:00
20181017 10:01,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,25,23,2018-10-17 10:01:00
20181017 10:07,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,145,37,2018-10-17 10:07:00
20181017 10:12,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,5,3,2018-10-17 10:12:00
20181017 10:13,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,35,11,2018-10-17 10:13:00
20181017 10:14,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,5,1,2018-10-17 10:14:00
20181017 10:30,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,75,63,2018-10-17 10:30:00
20181017 10:38,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,6,20,2018-10-17 10:38:00
20181017 10:40,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,5,1,2018-10-17 10:40:00
20181017 10:46,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,27,52,2018-10-17 10:46:00
20181017 10:48,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,7,30,2018-10-17 10:48:00
20181017 10:49,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,5,10,2018-10-17 10:49:00
20181017 10:52,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,6,16,2018-10-17 10:52:00
20181017 10:53,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,2,10,2018-10-17 10:53:00
20181017 10:58,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,5,25,2018-10-17 10:58:00
20181017 11:03,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,16,40,2018-10-17 11:03:00
20181017 11:07,14550,14550,14550,14550,28,0.0,90,0.0,2036700.0,0.0,5,28,2018-10-17 11:07:00
