date,VOLUME,OI,specific_contract,DEALNUM,HIGH,SETTLE,LOW,date,CLOSE,OPEN,last_trade_date,contract_issue_date,switch_contract,remain_days
2015-03-27,14430.0,7182.0,NI1507.SHF,,102710.0,101180.0,100650.0,2015-03-27,101080.0,101870.0,2015-07-15,2015-03-27,True,110 days 00:00:00.000000000
2015-03-30,33342.0,17093.0,NI1507.SHF,,100000.0,98390.0,96820.0,2015-03-30,98430.0,99010.0,2015-07-15,2015-03-27,False,107 days 00:00:00.000000000
2015-03-31,52800.0,27444.0,NI1507.SHF,,98200.0,95950.0,93840.0,2015-03-31,95040.0,98000.0,2015-07-15,2015-03-27,False,106 days 00:00:00.000000000
2015-04-01,79476.0,35480.0,NI1507.SHF,,94130.0,92870.0,91270.0,2015-04-01,92500.0,93940.0,2015-07-15,2015-03-27,False,105 days 00:00:00.000000000
2015-04-02,101424.0,40362.0,NI1507.SHF,,96600.0,94320.0,92550.0,2015-04-02,96160.0,92870.0,2015-07-15,2015-03-27,False,104 days 00:00:00.000000000
2015-04-03,75141.0,40499.0,NI1507.SHF,,97800.0,96530.0,95660.0,2015-04-03,97300.0,96000.0,2015-07-15,2015-03-27,False,103 days 00:00:00.000000000
2015-04-07,37844.0,41771.0,NI1507.SHF,,97980.0,96790.0,95950.0,2015-04-07,96420.0,97500.0,2015-07-15,2015-03-27,False,99 days 00:00:00.000000000
2015-04-08,91544.0,47551.0,NI1507.SHF,,95630.0,94450.0,93300.0,2015-04-08,93950.0,94500.0,2015-07-15,2015-03-27,False,98 days 00:00:00.000000000
2015-04-09,80487.0,49542.0,NI1507.SHF,,95260.0,94500.0,93880.0,2015-04-09,94300.0,94450.0,2015-07-15,2015-03-27,False,97 days 00:00:00.000000000
2015-04-10,68861.0,52814.0,NI1507.SHF,,94970.0,94080.0,93180.0,2015-04-10,94540.0,94500.0,2015-07-15,2015-03-27,False,96 days 00:00:00.000000000
2015-04-13,90107.0,56429.0,NI1507.SHF,,95670.0,94720.0,93700.0,2015-04-13,95230.0,94280.0,2015-07-15,2015-03-27,False,93 days 00:00:00.000000000
2015-04-14,99575.0,63845.0,NI1507.SHF,,95070.0,93740.0,92810.0,2015-04-14,93100.0,94780.0,2015-07-15,2015-03-27,False,92 days 00:00:00.000000000
2015-04-15,110053.0,66129.0,NI1507.SHF,,95000.0,93970.0,92640.0,2015-04-15,94730.0,92700.0,2015-07-15,2015-03-27,False,91 days 00:00:00.000000000
2015-04-16,97960.0,65812.0,NI1507.SHF,,95900.0,95090.0,94260.0,2015-04-16,95400.0,94610.0,2015-07-15,2015-03-27,False,90 days 00:00:00.000000000
2015-04-17,84351.0,63642.0,NI1507.SHF,,96660.0,95900.0,95010.0,2015-04-17,95850.0,96280.0,2015-07-15,2015-03-27,False,89 days 00:00:00.000000000
2015-04-20,74052.0,58205.0,NI1507.SHF,,96550.0,95910.0,95200.0,2015-04-20,95410.0,95980.0,2015-07-15,2015-03-27,False,86 days 00:00:00.000000000
