date,VOLUME,OI,specific_contract,DEALNUM,HIGH,SETTLE,LOW,date,CLOSE,OPEN,last_trade_date,contract_issue_date,switch_contract,remain_days
2017-12-22,367847.0,10823.0,AP805.CZC,23441.0,8228.0,8136.0,7915.0,2017-12-22,8117.0,7920.0,2018-05-15,2017-12-22,True,144 days 00:00:00.000000000
2017-12-25,179012.0,12648.0,AP805.CZC,18198.0,8157.0,8104.0,8060.0,2017-12-25,8095.0,8118.0,2018-05-15,2017-12-22,False,141 days 00:00:00.000000000
2017-12-26,73210.0,10509.0,AP805.CZC,11872.0,8144.0,8105.0,8079.0,2017-12-26,8090.0,8105.0,2018-05-15,2017-12-22,False,140 days 00:00:00.000000000
2017-12-27,33944.0,8762.0,AP805.CZC,7296.0,8109.0,8087.0,8067.0,2017-12-27,8086.0,8094.0,2018-05-15,2017-12-22,False,139 days 00:00:00.000000000
2017-12-28,35588.0,7779.0,AP805.CZC,7650.0,8145.0,8115.0,8088.0,2017-12-28,8104.0,8092.0,2018-05-15,2017-12-22,False,138 days 00:00:00.000000000
2017-12-29,12881.0,6877.0,AP805.CZC,3951.0,8122.0,8095.0,8078.0,2017-12-29,8088.0,8106.0,2018-05-15,2017-12-22,False,137 days 00:00:00.000000000
2018-01-02,8213.0,6180.0,AP805.CZC,2721.0,8106.0,8098.0,8086.0,2018-01-02,8101.0,8088.0,2018-05-15,2017-12-22,False,133 days 00:00:00.000000000
2018-01-03,10077.0,5926.0,AP805.CZC,,8122.0,8100.0,8088.0,2018-01-03,8094.0,8103.0,2018-05-15,2017-12-22,False,132 days 00:00:00.000000000
2018-01-04,8326.0,5626.0,AP805.CZC,2213.0,8114.0,8094.0,8076.0,2018-01-04,8092.0,8098.0,2018-05-15,2017-12-22,False,131 days 00:00:00.000000000
2018-01-05,4769.0,5045.0,AP805.CZC,1707.0,8111.0,8097.0,8082.0,2018-01-05,8099.0,8098.0,2018-05-15,2017-12-22,False,130 days 00:00:00.000000000
2018-01-08,3466.0,4897.0,AP805.CZC,1141.0,8103.0,8087.0,8080.0,2018-01-08,8084.0,8103.0,2018-05-15,2017-12-22,False,127 days 00:00:00.000000000
2018-01-09,35564.0,7967.0,AP805.CZC,7444.0,8090.0,7988.0,7933.0,2018-01-09,7966.0,8086.0,2018-05-15,2017-12-22,False,126 days 00:00:00.000000000
2018-01-10,15096.0,8002.0,AP805.CZC,4391.0,7980.0,7958.0,7933.0,2018-01-10,7938.0,7956.0,2018-05-15,2017-12-22,False,125 days 00:00:00.000000000
2018-01-11,21620.0,10119.0,AP805.CZC,5301.0,7953.0,7898.0,7854.0,2018-01-11,7865.0,7931.0,2018-05-15,2017-12-22,False,124 days 00:00:00.000000000
2018-01-12,19426.0,12035.0,AP805.CZC,5708.0,7855.0,7817.0,7784.0,2018-01-12,7787.0,7821.0,2018-05-15,2017-12-22,False,123 days 00:00:00.000000000
2018-01-15,13082.0,12512.0,AP805.CZC,4111.0,7795.0,7776.0,7758.0,2018-01-15,7777.0,7763.0,2018-05-15,2017-12-22,False,120 days 00:00:00.000000000
