date,CLOSE,DEALNUM,HIGH,LOW,OI,OPEN,SETTLE,VOLUME,date,specific_contract,contract_issue_date,last_trade_date,switch_contract
2007-09-26,12490.0,,12515.0,12460.0,3536.0,12495.0,12495.0,4924.0,2007-09-26,L0801.DCE,2007-07-31,2008-01-15,False
2007-09-27,12480.0,,12520.0,12470.0,3652.0,12520.0,12495.0,5062.0,2007-09-27,L0801.DCE,2007-07-31,2008-01-15,False
2007-09-28,12520.0,,12520.0,12485.0,3740.0,12500.0,12505.0,3720.0,2007-09-28,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-08,12550.0,,12600.0,12500.0,3846.0,12520.0,12545.0,5346.0,2007-10-08,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-09,12515.0,,12545.0,12485.0,3828.0,12500.0,12500.0,4252.0,2007-10-09,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-10,12555.0,,12580.0,12505.0,4316.0,12530.0,12540.0,4242.0,2007-10-10,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-11,12585.0,,12595.0,12555.0,4600.0,12595.0,12575.0,6432.0,2007-10-11,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-12,12625.0,,12740.0,12595.0,6716.0,12600.0,12665.0,12472.0,2007-10-12,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-15,12670.0,,12685.0,12620.0,6928.0,12650.0,12655.0,8636.0,2007-10-15,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-16,12720.0,,12760.0,12680.0,7788.0,12700.0,12720.0,10532.0,2007-10-16,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-17,12675.0,,12780.0,12670.0,7078.0,12725.0,12720.0,8736.0,2007-10-17,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-18,12660.0,,12675.0,12630.0,6922.0,12635.0,12655.0,6272.0,2007-10-18,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-19,12680.0,,12700.0,12665.0,7064.0,12700.0,12675.0,6664.0,2007-10-19,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-22,12735.0,,12740.0,12625.0,7724.0,12625.0,12695.0,7644.0,2007-10-22,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-23,12800.0,,12850.0,12730.0,7998.0,12730.0,12800.0,9818.0,2007-10-23,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-24,12800.0,,12815.0,12755.0,8086.0,12780.0,12785.0,6554.0,2007-10-24,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-25,12820.0,,12835.0,12750.0,7648.0,12830.0,12780.0,6496.0,2007-10-25,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-26,12910.0,,12920.0,12825.0,8620.0,12850.0,12875.0,7954.0,2007-10-26,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-29,13090.0,,13105.0,12900.0,9458.0,12960.0,13005.0,7804.0,2007-10-29,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-30,13015.0,,13090.0,12930.0,8828.0,13090.0,12990.0,8684.0,2007-10-30,L0801.DCE,2007-07-31,2008-01-15,False
2007-10-31,13095.0,,13155.0,12930.0,8990.0,12930.0,13045.0,7764.0,2007-10-31,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-01,13160.0,,13230.0,13050.0,9076.0,13185.0,13150.0,7112.0,2007-11-01,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-02,13365.0,,13375.0,13100.0,9024.0,13100.0,13285.0,8938.0,2007-11-02,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-05,13445.0,,13480.0,13355.0,7634.0,13400.0,13435.0,9622.0,2007-11-05,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-06,13630.0,,13640.0,13405.0,7440.0,13475.0,13530.0,8632.0,2007-11-06,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-07,13935.0,,13985.0,13680.0,8726.0,13685.0,13845.0,10520.0,2007-11-07,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-08,13725.0,,13930.0,13700.0,8144.0,13860.0,13780.0,13750.0,2007-11-08,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-09,13630.0,,13820.0,13600.0,7498.0,13750.0,13670.0,9364.0,2007-11-09,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-12,13480.0,,13640.0,13455.0,7966.0,13590.0,13535.0,9100.0,2007-11-12,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-13,13505.0,,13610.0,13320.0,8138.0,13455.0,13450.0,12468.0,2007-11-13,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-14,13390.0,,13430.0,13150.0,8212.0,13400.0,13345.0,8826.0,2007-11-14,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-15,13380.0,,13545.0,13330.0,7922.0,13455.0,13410.0,7176.0,2007-11-15,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-16,13365.0,,13480.0,13300.0,7360.0,13380.0,13370.0,8470.0,2007-11-16,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-19,13640.0,,13665.0,13380.0,8728.0,13455.0,13490.0,10168.0,2007-11-19,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-20,13310.0,,13590.0,13300.0,6114.0,13565.0,13430.0,9764.0,2007-11-20,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-21,13380.0,,13550.0,13300.0,5344.0,13455.0,13410.0,6310.0,2007-11-21,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-22,13430.0,,13465.0,13255.0,6246.0,13330.0,13390.0,5814.0,2007-11-22,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-23,13640.0,,13715.0,13350.0,9184.0,13415.0,13565.0,11346.0,2007-11-23,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-26,13890.0,,13955.0,13615.0,10346.0,13700.0,13790.0,11006.0,2007-11-26,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-27,13750.0,,13860.0,13700.0,9702.0,13800.0,13770.0,8148.0,2007-11-27,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-28,13565.0,,13695.0,13530.0,8298.0,13650.0,13590.0,7072.0,2007-11-28,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-29,13855.0,,13875.0,13465.0,7880.0,13465.0,13690.0,9372.0,2007-11-29,L0801.DCE,2007-07-31,2008-01-15,False
2007-11-30,13900.0,,14235.0,13725.0,7702.0,13780.0,13970.0,8194.0,2007-11-30,L0801.DCE,2007-07-31,2008-01-15,False
2007-12-03,13875.0,,13995.0,13780.0,6408.0,13840.0,13900.0,5944.0,2007-12-03,L0801.DCE,2007-07-31,2008-01-15,False
2007-12-04,13855.0,,13955.0,13820.0,5450.0,13955.0,13860.0,2848.0,2007-12-04,L0801.DCE,2007-07-31,2008-01-15,False
2007-12-05,13830.0,,13905.0,13810.0,5000.0,13840.0,13850.0,1650.0,2007-12-05,L0801.DCE,2007-07-31,2008-01-15,False
2007-12-06,13660.0,,13870.0,13560.0,3972.0,13800.0,13710.0,2480.0,2007-12-06,L0801.DCE,2007-07-31,2008-01-15,False
2007-12-07,13920.0,,14020.0,13860.0,3932.0,13910.0,13935.0,5630.0,2007-12-07,L0805.DCE,2007-07-31,2008-05-16,True
2007-12-10,13680.0,,13900.0,13630.0,3878.0,13900.0,13755.0,5662.0,2007-12-10,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-11,13830.0,,13850.0,13650.0,3958.0,13650.0,13770.0,4676.0,2007-12-11,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-12,13840.0,,13910.0,13790.0,4090.0,13830.0,13845.0,4838.0,2007-12-12,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-13,13835.0,,14000.0,13830.0,4078.0,13980.0,13900.0,5140.0,2007-12-13,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-14,13695.0,,13815.0,13655.0,3994.0,13785.0,13710.0,4968.0,2007-12-14,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-17,13580.0,,13725.0,13550.0,4200.0,13695.0,13605.0,5966.0,2007-12-17,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-18,13590.0,,13630.0,13495.0,4790.0,13495.0,13580.0,4462.0,2007-12-18,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-19,13495.0,,13600.0,13460.0,4746.0,13600.0,13505.0,5316.0,2007-12-19,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-20,13575.0,,13590.0,13440.0,5068.0,13500.0,13510.0,4268.0,2007-12-20,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-21,13545.0,,13600.0,13500.0,5228.0,13555.0,13555.0,4118.0,2007-12-21,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-24,13615.0,,13665.0,13570.0,5684.0,13610.0,13615.0,5482.0,2007-12-24,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-25,13545.0,,13630.0,13520.0,5234.0,13630.0,13555.0,4050.0,2007-12-25,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-26,13630.0,,13635.0,13485.0,6574.0,13550.0,13560.0,6370.0,2007-12-26,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-27,13670.0,,13720.0,13630.0,7096.0,13650.0,13675.0,6540.0,2007-12-27,L0805.DCE,2007-07-31,2008-05-16,False
2007-12-28,13665.0,,13695.0,13635.0,6956.0,13690.0,13660.0,4614.0,2007-12-28,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-02,13625.0,,13685.0,13605.0,6856.0,13685.0,13630.0,4280.0,2008-01-02,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-03,13750.0,,13825.0,13680.0,7708.0,13680.0,13765.0,8612.0,2008-01-03,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-04,13845.0,,13875.0,13740.0,7698.0,13775.0,13810.0,6522.0,2008-01-04,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-07,13830.0,,13880.0,13700.0,7816.0,13800.0,13805.0,10026.0,2008-01-07,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-08,13850.0,,13870.0,13755.0,7478.0,13800.0,13810.0,7462.0,2008-01-08,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-09,13915.0,,13950.0,13820.0,7610.0,13820.0,13885.0,8978.0,2008-01-09,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-10,13850.0,,13915.0,13835.0,7202.0,13900.0,13875.0,8680.0,2008-01-10,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-11,13900.0,,13915.0,13770.0,7174.0,13830.0,13830.0,10770.0,2008-01-11,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-14,14145.0,,14155.0,13840.0,8670.0,13880.0,14000.0,12436.0,2008-01-14,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-15,14180.0,,14420.0,14120.0,8446.0,14195.0,14270.0,16042.0,2008-01-15,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-16,13980.0,,14160.0,13930.0,7170.0,14120.0,14055.0,13644.0,2008-01-16,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-17,13920.0,,14095.0,13860.0,6458.0,13970.0,14010.0,12158.0,2008-01-17,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-18,13890.0,,13895.0,13785.0,5388.0,13870.0,13850.0,23020.0,2008-01-18,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-21,13950.0,,14100.0,13900.0,5672.0,13900.0,13985.0,11546.0,2008-01-21,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-22,13800.0,,13895.0,13700.0,5390.0,13850.0,13830.0,17512.0,2008-01-22,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-23,13900.0,,13980.0,13810.0,5110.0,13880.0,13890.0,23522.0,2008-01-23,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-24,13925.0,,13930.0,13800.0,4968.0,13830.0,13870.0,12622.0,2008-01-24,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-25,13945.0,,14035.0,13900.0,4668.0,13900.0,13955.0,9828.0,2008-01-25,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-28,13870.0,,13980.0,13850.0,4544.0,13980.0,13900.0,15516.0,2008-01-28,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-29,13895.0,,13930.0,13860.0,4610.0,13895.0,13890.0,15358.0,2008-01-29,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-30,13870.0,,13930.0,13870.0,4400.0,13930.0,13905.0,12284.0,2008-01-30,L0805.DCE,2007-07-31,2008-05-16,False
2008-01-31,13870.0,,13880.0,13820.0,4114.0,13825.0,13855.0,15536.0,2008-01-31,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-01,13890.0,,13915.0,13865.0,4160.0,13870.0,13890.0,22424.0,2008-02-01,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-04,13980.0,,14030.0,13855.0,4174.0,13855.0,13930.0,21298.0,2008-02-04,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-05,14000.0,,14060.0,13950.0,4022.0,13965.0,14015.0,25582.0,2008-02-05,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-13,14070.0,,14195.0,14040.0,4388.0,14050.0,14115.0,26864.0,2008-02-13,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-14,13975.0,,14120.0,13945.0,4566.0,14120.0,14010.0,24740.0,2008-02-14,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-15,13930.0,,14030.0,13910.0,4192.0,13980.0,13935.0,25834.0,2008-02-15,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-18,13930.0,,13980.0,13865.0,4734.0,13890.0,13920.0,8900.0,2008-02-18,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-19,13955.0,,13970.0,13880.0,4604.0,13920.0,13935.0,7556.0,2008-02-19,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-20,13960.0,,14150.0,13950.0,4448.0,13990.0,14005.0,8670.0,2008-02-20,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-21,14045.0,,14075.0,13950.0,5086.0,13990.0,13990.0,6682.0,2008-02-21,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-22,14125.0,,14150.0,13990.0,5938.0,14000.0,14090.0,5156.0,2008-02-22,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-25,14215.0,,14320.0,14150.0,6628.0,14150.0,14230.0,8364.0,2008-02-25,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-26,14125.0,,14300.0,14065.0,5926.0,14300.0,14120.0,3370.0,2008-02-26,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-27,14280.0,,14280.0,14150.0,6724.0,14210.0,14220.0,11842.0,2008-02-27,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-28,14590.0,,14625.0,14250.0,11922.0,14250.0,14485.0,27026.0,2008-02-28,L0805.DCE,2007-07-31,2008-05-16,False
2008-02-29,14540.0,,14760.0,14515.0,12246.0,14650.0,14600.0,23052.0,2008-02-29,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-03,14835.0,,14845.0,14460.0,14340.0,14605.0,14675.0,28902.0,2008-03-03,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-04,14540.0,,14925.0,14120.0,10834.0,14810.0,14660.0,26172.0,2008-03-04,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-05,14505.0,,14600.0,14260.0,10150.0,14300.0,14520.0,18640.0,2008-03-05,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-06,14630.0,,14750.0,14550.0,10100.0,14705.0,14620.0,18960.0,2008-03-06,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-07,14905.0,,14950.0,14560.0,14474.0,14600.0,14800.0,33900.0,2008-03-07,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-10,14650.0,,14895.0,14550.0,10110.0,14840.0,14690.0,19512.0,2008-03-10,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-11,14860.0,,14980.0,14690.0,14016.0,14750.0,14875.0,28018.0,2008-03-11,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-12,14680.0,,14955.0,14610.0,10304.0,14955.0,14720.0,17494.0,2008-03-12,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-13,14600.0,,14765.0,14500.0,8402.0,14765.0,14585.0,10190.0,2008-03-13,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-14,14550.0,,14650.0,14510.0,8224.0,14600.0,14560.0,9402.0,2008-03-14,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-17,14590.0,,14650.0,14460.0,8266.0,14530.0,14600.0,8208.0,2008-03-17,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-18,14320.0,,14470.0,14260.0,6282.0,14360.0,14355.0,12012.0,2008-03-18,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-19,14320.0,,14410.0,14295.0,6064.0,14410.0,14330.0,4020.0,2008-03-19,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-20,14065.0,,14150.0,13860.0,5104.0,14080.0,14095.0,4996.0,2008-03-20,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-21,13905.0,,14150.0,13905.0,4178.0,14055.0,13990.0,4062.0,2008-03-21,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-24,13770.0,,13900.0,13720.0,3784.0,13900.0,13780.0,3926.0,2008-03-24,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-25,13815.0,,13850.0,13750.0,3256.0,13750.0,13800.0,2296.0,2008-03-25,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-26,13775.0,,13885.0,13765.0,2738.0,13840.0,13800.0,1208.0,2008-03-26,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-27,13800.0,,13900.0,13790.0,2432.0,13900.0,13850.0,1374.0,2008-03-27,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-28,13690.0,,13830.0,13665.0,2304.0,13810.0,13710.0,1244.0,2008-03-28,L0805.DCE,2007-07-31,2008-05-16,False
2008-03-31,13700.0,,13780.0,13675.0,2042.0,13680.0,13700.0,522.0,2008-03-31,L0805.DCE,2007-07-31,2008-05-16,False
2008-04-01,13540.0,,13645.0,13440.0,2022.0,13535.0,13570.0,1604.0,2008-04-01,L0809.DCE,2007-09-17,2008-09-12,True
2008-04-02,13620.0,,13650.0,13530.0,1982.0,13650.0,13600.0,502.0,2008-04-02,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-03,13590.0,,13650.0,13585.0,1960.0,13620.0,13610.0,978.0,2008-04-03,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-07,13585.0,,13610.0,13580.0,1892.0,13610.0,13590.0,332.0,2008-04-07,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-08,13610.0,,13680.0,13590.0,2128.0,13620.0,13625.0,898.0,2008-04-08,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-09,13610.0,,13640.0,13600.0,2084.0,13610.0,13620.0,470.0,2008-04-09,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-10,13690.0,,13730.0,13625.0,2254.0,13660.0,13670.0,858.0,2008-04-10,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-11,13665.0,,13685.0,13640.0,2240.0,13665.0,13655.0,388.0,2008-04-11,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-14,13690.0,,13700.0,13615.0,2116.0,13615.0,13675.0,450.0,2008-04-14,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-15,13890.0,,13910.0,13700.0,2364.0,13700.0,13835.0,2466.0,2008-04-15,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-16,14065.0,,14080.0,13920.0,2764.0,13960.0,14005.0,2994.0,2008-04-16,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-17,14090.0,,14130.0,14025.0,2788.0,14080.0,14075.0,1634.0,2008-04-17,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-18,14075.0,,14175.0,14045.0,3006.0,14050.0,14110.0,1826.0,2008-04-18,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-21,13980.0,,14120.0,13965.0,2806.0,14100.0,14030.0,1500.0,2008-04-21,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-22,14190.0,,14225.0,13960.0,3328.0,13960.0,14145.0,3084.0,2008-04-22,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-23,14275.0,,14340.0,14210.0,3376.0,14280.0,14275.0,3024.0,2008-04-23,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-24,14185.0,,14350.0,14130.0,3144.0,14350.0,14190.0,1436.0,2008-04-24,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-25,14085.0,,14185.0,14060.0,3208.0,14150.0,14110.0,1408.0,2008-04-25,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-28,14230.0,,14250.0,14125.0,3392.0,14130.0,14215.0,1570.0,2008-04-28,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-29,14135.0,,14225.0,14105.0,3216.0,14200.0,14170.0,1192.0,2008-04-29,L0809.DCE,2007-09-17,2008-09-12,False
2008-04-30,14200.0,,14200.0,14005.0,3334.0,14080.0,14120.0,1884.0,2008-04-30,L0809.DCE,2007-09-17,2008-09-12,False
2008-05-05,14465.0,,14480.0,14230.0,4124.0,14230.0,14400.0,4374.0,2008-05-05,L0809.DCE,2007-09-17,2008-09-12,False
2008-05-06,14475.0,,14590.0,14465.0,4118.0,14590.0,14510.0,3786.0,2008-05-06,L0809.DCE,2007-09-17,2008-09-12,False
2008-05-07,14465.0,,14560.0,14410.0,4034.0,14515.0,14500.0,2862.0,2008-05-07,L0809.DCE,2007-09-17,2008-09-12,False
