date,HIGH,OI,specific_contract,DEALNUM,VOLUME,SETTLE,LOW,date,CLOSE,OPEN,last_trade_date,contract_issue_date,switch_contract,remain_days
2019-01-28,5264.0,149405.0,EG1906.DCE,15526.0,167582.0,5220.0,5175.0,2019-01-28,5180.0,5254.0,2019-06-25,2018-12-10,False,148 days 00:00:00.000000000
2019-01-29,5198.0,144519.0,EG1906.DCE,12159.0,125369.0,5168.0,5136.0,2019-01-29,5157.0,5150.0,2019-06-25,2018-12-10,False,147 days 00:00:00.000000000
2019-01-30,5239.0,131228.0,EG1906.DCE,12287.0,131327.0,5201.0,5171.0,2019-01-30,5207.0,5181.0,2019-06-25,2018-12-10,False,146 days 00:00:00.000000000
2019-01-31,5289.0,123736.0,EG1906.DCE,11836.0,109946.0,5266.0,5229.0,2019-01-31,5279.0,5230.0,2019-06-25,2018-12-10,False,145 days 00:00:00.000000000
2019-02-01,5330.0,118591.0,EG1906.DCE,10748.0,88412.0,5295.0,5265.0,2019-02-01,5322.0,5290.0,2019-06-25,2018-12-10,False,144 days 00:00:00.000000000
2019-02-11,5299.0,129587.0,EG1906.DCE,10362.0,84944.0,5248.0,5216.0,2019-02-11,5223.0,5295.0,2019-06-25,2018-12-10,False,134 days 00:00:00.000000000
2019-02-12,5274.0,140410.0,EG1906.DCE,11551.0,100054.0,5246.0,5228.0,2019-02-12,5234.0,5245.0,2019-06-25,2018-12-10,False,133 days 00:00:00.000000000
2019-02-13,5225.0,153926.0,EG1906.DCE,12685.0,131320.0,5184.0,5151.0,2019-02-13,5162.0,5200.0,2019-06-25,2018-12-10,False,132 days 00:00:00.000000000
2019-02-14,5195.0,162182.0,EG1906.DCE,11547.0,97620.0,5164.0,5135.0,2019-02-14,5170.0,5173.0,2019-06-25,2018-12-10,False,131 days 00:00:00.000000000
2019-02-15,5180.0,160877.0,EG1906.DCE,11833.0,128418.0,5130.0,5092.0,2019-02-15,5131.0,5159.0,2019-06-25,2018-12-10,False,130 days 00:00:00.000000000
2019-02-18,5184.0,184037.0,EG1906.DCE,16173.0,202257.0,5096.0,5032.0,2019-02-18,5039.0,5170.0,2019-06-25,2018-12-10,False,127 days 00:00:00.000000000
2019-02-19,5074.0,181371.0,EG1906.DCE,13413.0,138620.0,5041.0,5007.0,2019-02-19,5064.0,5046.0,2019-06-25,2018-12-10,False,126 days 00:00:00.000000000
2019-02-20,5082.0,181821.0,EG1906.DCE,11755.0,91249.0,5064.0,5044.0,2019-02-20,5054.0,5069.0,2019-06-25,2018-12-10,False,125 days 00:00:00.000000000
2019-02-21,5148.0,173277.0,EG1906.DCE,13757.0,151705.0,5115.0,5084.0,2019-02-21,5123.0,5104.0,2019-06-25,2018-12-10,False,124 days 00:00:00.000000000
2019-02-22,5169.0,170572.0,EG1906.DCE,12045.0,96632.0,5145.0,5116.0,2019-02-22,5142.0,5123.0,2019-06-25,2018-12-10,False,123 days 00:00:00.000000000
2019-02-25,5187.0,170384.0,EG1906.DCE,10609.0,86808.0,5152.0,5120.0,2019-02-25,5135.0,5157.0,2019-06-25,2018-12-10,False,120 days 00:00:00.000000000
2019-02-26,5168.0,167848.0,EG1906.DCE,10590.0,88961.0,5144.0,5084.0,2019-02-26,5158.0,5098.0,2019-06-25,2018-12-10,False,119 days 00:00:00.000000000
2019-02-27,5183.0,167170.0,EG1906.DCE,8865.0,59144.0,5164.0,5145.0,2019-02-27,5153.0,5170.0,2019-06-25,2018-12-10,False,118 days 00:00:00.000000000
2019-02-28,5216.0,168439.0,EG1906.DCE,11744.0,110555.0,5184.0,5154.0,2019-02-28,5175.0,5170.0,2019-06-25,2018-12-10,False,117 days 00:00:00.000000000
2019-03-01,5298.0,162982.0,EG1906.DCE,13502.0,123641.0,5238.0,5186.0,2019-03-01,5290.0,5195.0,2019-06-25,2018-12-10,False,116 days 00:00:00.000000000
2019-03-04,5421.0,162141.0,EG1906.DCE,14860.0,189576.0,5350.0,5265.0,2019-03-04,5351.0,5285.0,2019-06-25,2018-12-10,False,113 days 00:00:00.000000000
2019-03-05,5350.0,159666.0,EG1906.DCE,9900.0,85112.0,5327.0,5304.0,2019-03-05,5333.0,5320.0,2019-06-25,2018-12-10,False,112 days 00:00:00.000000000
2019-03-06,5438.0,166543.0,EG1906.DCE,13753.0,150972.0,5387.0,5312.0,2019-03-06,5432.0,5325.0,2019-06-25,2018-12-10,False,111 days 00:00:00.000000000
2019-03-07,5428.0,159133.0,EG1906.DCE,13236.0,145785.0,5363.0,5303.0,2019-03-07,5336.0,5412.0,2019-06-25,2018-12-10,False,110 days 00:00:00.000000000
2019-03-08,5320.0,157306.0,EG1906.DCE,11589.0,120323.0,5284.0,5254.0,2019-03-08,5298.0,5281.0,2019-06-25,2018-12-10,False,109 days 00:00:00.000000000
2019-03-11,5330.0,158362.0,EG1906.DCE,10231.0,90644.0,5274.0,5242.0,2019-03-11,5267.0,5330.0,2019-06-25,2018-12-10,False,106 days 00:00:00.000000000
2019-03-12,5301.0,157587.0,EG1906.DCE,10413.0,84972.0,5276.0,5253.0,2019-03-12,5270.0,5276.0,2019-06-25,2018-12-10,False,105 days 00:00:00.000000000
2019-03-13,5287.0,158566.0,EG1906.DCE,9847.0,82354.0,5259.0,5226.0,2019-03-13,5241.0,5266.0,2019-06-25,2018-12-10,False,104 days 00:00:00.000000000
2019-03-14,5270.0,163004.0,EG1906.DCE,9093.0,79471.0,5240.0,5216.0,2019-03-14,5221.0,5257.0,2019-06-25,2018-12-10,False,103 days 00:00:00.000000000
2019-03-15,5202.0,159428.0,EG1906.DCE,12325.0,139103.0,5144.0,5112.0,2019-03-15,5137.0,5189.0,2019-06-25,2018-12-10,False,102 days 00:00:00.000000000
2019-03-18,5156.0,165193.0,EG1906.DCE,10935.0,104081.0,5135.0,5115.0,2019-03-18,5127.0,5120.0,2019-06-25,2018-12-10,False,99 days 00:00:00.000000000
2019-03-19,5145.0,168257.0,EG1906.DCE,9696.0,86490.0,5119.0,5093.0,2019-03-19,5107.0,5143.0,2019-06-25,2018-12-10,False,98 days 00:00:00.000000000
2019-03-20,5148.0,167652.0,EG1906.DCE,9608.0,74593.0,5117.0,5089.0,2019-03-20,5147.0,5110.0,2019-06-25,2018-12-10,False,97 days 00:00:00.000000000
2019-03-21,5176.0,167851.0,EG1906.DCE,8289.0,68616.0,5160.0,5147.0,2019-03-21,5157.0,5164.0,2019-06-25,2018-12-10,False,96 days 00:00:00.000000000
2019-03-22,5163.0,170240.0,EG1906.DCE,10251.0,90269.0,5134.0,5111.0,2019-03-22,5126.0,5153.0,2019-06-25,2018-12-10,False,95 days 00:00:00.000000000
2019-03-25,5125.0,166239.0,EG1906.DCE,10957.0,95341.0,5091.0,5057.0,2019-03-25,5113.0,5100.0,2019-06-25,2018-12-10,False,92 days 00:00:00.000000000
2019-03-26,5130.0,173928.0,EG1906.DCE,8773.0,73308.0,5099.0,5061.0,2019-03-26,5063.0,5125.0,2019-06-25,2018-12-10,False,91 days 00:00:00.000000000
2019-03-27,5076.0,197815.0,EG1906.DCE,13862.0,158619.0,5024.0,4976.0,2019-03-27,4983.0,5050.0,2019-06-25,2018-12-10,False,90 days 00:00:00.000000000
2019-03-28,4980.0,204690.0,EG1906.DCE,18445.0,268413.0,4893.0,4810.0,2019-03-28,4814.0,4954.0,2019-06-25,2018-12-10,False,89 days 00:00:00.000000000
2019-03-29,4909.0,193172.0,EG1906.DCE,14870.0,205754.0,4863.0,4812.0,2019-03-29,4842.0,4812.0,2019-06-25,2018-12-10,False,88 days 00:00:00.000000000
2019-04-01,4889.0,193795.0,EG1906.DCE,20525.0,214259.0,4853.0,4813.0,2019-04-01,4875.0,4863.0,2019-06-25,2018-12-10,False,85 days 00:00:00.000000000
2019-04-02,4900.0,200260.0,EG1906.DCE,20394.0,202611.0,4865.0,4828.0,2019-04-02,4843.0,4875.0,2019-06-25,2018-12-10,False,84 days 00:00:00.000000000
2019-04-03,4876.0,195903.0,EG1906.DCE,19599.0,191124.0,4856.0,4829.0,2019-04-03,4853.0,4830.0,2019-06-25,2018-12-10,False,83 days 00:00:00.000000000
2019-04-04,4916.0,192208.0,EG1906.DCE,25003.0,507945.0,4840.0,4761.0,2019-04-04,4898.0,4841.0,2019-06-25,2018-12-10,False,82 days 00:00:00.000000000
2019-04-08,4968.0,208823.0,EG1906.DCE,19257.0,308406.0,4913.0,4841.0,2019-04-08,4857.0,4950.0,2019-06-25,2018-12-10,False,78 days 00:00:00.000000000
2019-04-09,4910.0,208786.0,EG1906.DCE,20293.0,196756.0,4881.0,4852.0,2019-04-09,4873.0,4856.0,2019-06-25,2018-12-10,False,77 days 00:00:00.000000000
2019-04-10,4905.0,199091.0,EG1906.DCE,16950.0,163241.0,4883.0,4855.0,2019-04-10,4871.0,4870.0,2019-06-25,2018-12-10,False,76 days 00:00:00.000000000
2019-04-11,4879.0,215999.0,EG1906.DCE,19768.0,215013.0,4837.0,4805.0,2019-04-11,4827.0,4871.0,2019-06-25,2018-12-10,False,75 days 00:00:00.000000000
2019-04-12,4836.0,213656.0,EG1906.DCE,20897.0,233034.0,4803.0,4763.0,2019-04-12,4828.0,4816.0,2019-06-25,2018-12-10,False,74 days 00:00:00.000000000
2019-04-15,4855.0,222069.0,EG1906.DCE,18788.0,206705.0,4801.0,4742.0,2019-04-15,4772.0,4850.0,2019-06-25,2018-12-10,False,71 days 00:00:00.000000000
2019-04-16,4774.0,228127.0,EG1906.DCE,22363.0,252353.0,4720.0,4677.0,2019-04-16,4707.0,4765.0,2019-06-25,2018-12-10,False,70 days 00:00:00.000000000
2019-04-17,4738.0,226223.0,EG1906.DCE,15010.0,124934.0,4714.0,4695.0,2019-04-17,4704.0,4707.0,2019-06-25,2018-12-10,False,69 days 00:00:00.000000000
2019-04-18,4737.0,215266.0,EG1906.DCE,20338.0,240863.0,4711.0,4658.0,2019-04-18,4707.0,4700.0,2019-06-25,2018-12-10,False,68 days 00:00:00.000000000
2019-04-19,4745.0,207574.0,EG1906.DCE,16833.0,159231.0,4727.0,4710.0,2019-04-19,4730.0,4715.0,2019-06-25,2018-12-10,False,67 days 00:00:00.000000000
2019-04-22,4797.0,182673.0,EG1906.DCE,19676.0,240788.0,4760.0,4718.0,2019-04-22,4736.0,4733.0,2019-06-25,2018-12-10,False,64 days 00:00:00.000000000
2019-04-23,4752.0,184468.0,EG1906.DCE,14067.0,111492.0,4733.0,4714.0,2019-04-23,4733.0,4736.0,2019-06-25,2018-12-10,False,63 days 00:00:00.000000000
2019-04-24,4728.0,193415.0,EG1906.DCE,17395.0,156666.0,4691.0,4665.0,2019-04-24,4679.0,4723.0,2019-06-25,2018-12-10,False,62 days 00:00:00.000000000
2019-04-25,4693.0,195347.0,EG1906.DCE,17410.0,173717.0,4661.0,4622.0,2019-04-25,4627.0,4682.0,2019-06-25,2018-12-10,False,61 days 00:00:00.000000000
2019-04-26,4664.0,190324.0,EG1906.DCE,20788.0,232737.0,4578.0,4520.0,2019-04-26,4549.0,4664.0,2019-06-25,2018-12-10,False,60 days 00:00:00.000000000
2019-04-29,4653.0,154859.0,EG1906.DCE,17284.0,196419.0,4607.0,4539.0,2019-04-29,4644.0,4542.0,2019-06-25,2018-12-10,False,57 days 00:00:00.000000000
2019-04-30,4654.0,141529.0,EG1906.DCE,13832.0,97557.0,4632.0,4612.0,2019-04-30,4617.0,4646.0,2019-06-25,2018-12-10,False,56 days 00:00:00.000000000
2019-05-06,4621.0,132807.0,EG1906.DCE,9564.0,83549.0,4583.0,4506.0,2019-05-06,4587.0,4568.0,2019-06-25,2018-12-10,False,50 days 00:00:00.000000000
2019-05-07,4600.0,125138.0,EG1906.DCE,11883.0,83660.0,4577.0,4551.0,2019-05-07,4578.0,4593.0,2019-06-25,2018-12-10,False,49 days 00:00:00.000000000
2019-05-08,4609.0,113599.0,EG1906.DCE,7919.0,50173.0,4588.0,4566.0,2019-05-08,4605.0,4570.0,2019-06-25,2018-12-10,False,48 days 00:00:00.000000000
2019-05-09,4606.0,104484.0,EG1906.DCE,5611.0,34608.0,4582.0,4565.0,2019-05-09,4570.0,4601.0,2019-06-25,2018-12-10,False,47 days 00:00:00.000000000
2019-05-10,4614.0,96335.0,EG1906.DCE,6008.0,37899.0,4589.0,4566.0,2019-05-10,4582.0,4566.0,2019-06-25,2018-12-10,False,46 days 00:00:00.000000000
2019-05-13,4578.0,88786.0,EG1906.DCE,9303.0,55535.0,4500.0,4431.0,2019-05-13,4434.0,4578.0,2019-06-25,2018-12-10,False,43 days 00:00:00.000000000
2019-05-14,4466.0,72635.0,EG1906.DCE,10775.0,68106.0,4349.0,4275.0,2019-05-14,4283.0,4434.0,2019-06-25,2018-12-10,False,42 days 00:00:00.000000000
2019-05-15,4340.0,67047.0,EG1906.DCE,6123.0,31659.0,4311.0,4287.0,2019-05-15,4303.0,4326.0,2019-06-25,2018-12-10,False,41 days 00:00:00.000000000
2019-05-16,4358.0,61840.0,EG1906.DCE,5671.0,28870.0,4320.0,4280.0,2019-05-16,4332.0,4307.0,2019-06-25,2018-12-10,False,40 days 00:00:00.000000000
2019-05-17,4345.0,58949.0,EG1906.DCE,5112.0,25837.0,4301.0,4245.0,2019-05-17,4248.0,4325.0,2019-06-25,2018-12-10,False,39 days 00:00:00.000000000
2019-05-20,4318.0,52885.0,EG1906.DCE,5400.0,24185.0,4279.0,4241.0,2019-05-20,4267.0,4251.0,2019-06-25,2018-12-10,False,36 days 00:00:00.000000000
2019-05-21,4308.0,50160.0,EG1906.DCE,3333.0,14676.0,4290.0,4258.0,2019-05-21,4297.0,4259.0,2019-06-25,2018-12-10,False,35 days 00:00:00.000000000
2019-05-22,4310.0,43372.0,EG1906.DCE,4904.0,22633.0,4267.0,4213.0,2019-05-22,4255.0,4290.0,2019-06-25,2018-12-10,False,34 days 00:00:00.000000000
2019-05-23,4279.0,39533.0,EG1906.DCE,3250.0,14806.0,4255.0,4228.0,2019-05-23,4257.0,4240.0,2019-06-25,2018-12-10,False,33 days 00:00:00.000000000
2019-05-24,4380.0,34859.0,EG1906.DCE,5381.0,24029.0,4315.0,4250.0,2019-05-24,4370.0,4259.0,2019-06-25,2018-12-10,False,32 days 00:00:00.000000000
2019-05-27,4409.0,30798.0,EG1906.DCE,3413.0,14887.0,4375.0,4328.0,2019-05-27,4361.0,4389.0,2019-06-25,2018-12-10,False,29 days 00:00:00.000000000
2019-05-28,4379.0,28791.0,EG1906.DCE,2450.0,10502.0,4313.0,4278.0,2019-05-28,4307.0,4354.0,2019-06-25,2018-12-10,False,28 days 00:00:00.000000000
2019-05-29,4369.0,26523.0,EG1906.DCE,1609.0,7742.0,4344.0,4316.0,2019-05-29,4341.0,4316.0,2019-06-25,2018-12-10,False,27 days 00:00:00.000000000
2019-05-30,4355.0,22786.0,EG1906.DCE,1812.0,9849.0,4333.0,4293.0,2019-05-30,4339.0,4338.0,2019-06-25,2018-12-10,False,26 days 00:00:00.000000000
2019-05-31,4370.0,17001.0,EG1906.DCE,2885.0,11673.0,4346.0,4320.0,2019-05-31,4328.0,4348.0,2019-06-25,2018-12-10,False,25 days 00:00:00.000000000
2019-06-03,4338.0,11566.0,EG1906.DCE,191.0,3444.0,4279.0,4130.0,2019-06-03,4292.0,4338.0,2019-06-25,2018-12-10,False,22 days 00:00:00.000000000
2019-06-04,4359.0,8828.0,EG1906.DCE,51.0,794.0,4308.0,4275.0,2019-06-04,4320.0,4290.0,2019-06-25,2018-12-10,False,21 days 00:00:00.000000000
2019-06-05,4370.0,4525.0,EG1906.DCE,64.0,703.0,4274.0,4210.0,2019-06-05,4210.0,4370.0,2019-06-25,2018-12-10,False,20 days 00:00:00.000000000
2019-06-06,4357.0,3040.0,EG1906.DCE,27.0,759.0,4206.0,4078.0,2019-06-06,4210.0,4078.0,2019-06-25,2018-12-10,False,19 days 00:00:00.000000000
2019-06-10,4328.0,2322.0,EG1906.DCE,4.0,357.0,4264.0,4260.0,2019-06-10,4260.0,4328.0,2019-06-25,2018-12-10,False,15 days 00:00:00.000000000
2019-06-11,4320.0,2140.0,EG1906.DCE,3.0,66.0,4317.0,4300.0,2019-06-11,4300.0,4319.0,2019-06-25,2018-12-10,False,14 days 00:00:00.000000000
2019-06-12,4300.0,1648.0,EG1906.DCE,4.0,106.0,4263.0,4260.0,2019-06-12,4260.0,4300.0,2019-06-25,2018-12-10,False,13 days 00:00:00.000000000
2019-06-13,,1648.0,EG1906.DCE,0.0,0.0,4263.0,,2019-06-13,4263.0,,2019-06-25,2018-12-10,False,12 days 00:00:00.000000000
2019-06-14,,1648.0,EG1906.DCE,0.0,0.0,4263.0,,2019-06-14,4263.0,,2019-06-25,2018-12-10,False,11 days 00:00:00.000000000
2019-06-17,4294.0,1708.0,EG1906.DCE,7.0,69.0,4273.0,4009.0,2019-06-17,4294.0,4009.0,2019-06-25,2018-12-10,False,8 days 00:00:00.000000000
2019-06-18,,0.0,EG1906.DCE,0.0,0.0,4273.0,,2019-06-18,4273.0,,2019-06-25,2018-12-10,False,7 days 00:00:00.000000000
2019-06-19,,0.0,EG1906.DCE,0.0,0.0,4273.0,,2019-06-19,4273.0,,2019-06-25,2018-12-10,False,6 days 00:00:00.000000000
2019-06-20,,0.0,EG1906.DCE,0.0,0.0,4273.0,,2019-06-20,4273.0,,2019-06-25,2018-12-10,False,5 days 00:00:00.000000000
2019-06-21,,0.0,EG1906.DCE,0.0,0.0,4273.0,,2019-06-21,4273.0,,2019-06-25,2018-12-10,False,4 days 00:00:00.000000000
2019-06-24,,0.0,EG1906.DCE,0.0,0.0,4273.0,,2019-06-24,4273.0,,2019-06-25,2018-12-10,False,1 days 00:00:00.000000000
2019-06-25,,0.0,EG1906.DCE,0.0,0.0,4267.0,,2019-06-25,4267.0,,2019-06-25,2018-12-10,False,0 days 00:00:00.000000000
2019-06-26,,4.0,EG1907.DCE,0.0,0.0,4550.0,,2019-06-26,4550.0,,2019-07-26,2018-12-10,True,30 days 00:00:00.000000000
2019-06-27,4548.0,2.0,EG1907.DCE,2.0,2.0,4536.0,4524.0,2019-06-27,4524.0,4548.0,2019-07-26,2018-12-10,False,29 days 00:00:00.000000000
2019-06-28,,2.0,EG1907.DCE,0.0,0.0,4310.0,,2019-06-28,4310.0,,2019-07-26,2018-12-10,False,28 days 00:00:00.000000000
2019-07-01,4276.0,0.0,EG1907.DCE,3.0,3.0,4155.0,3966.0,2019-07-01,4224.0,3966.0,2019-07-26,2018-12-10,False,25 days 00:00:00.000000000
2019-07-02,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-02,4155.0,,2019-07-26,2018-12-10,False,24 days 00:00:00.000000000
2019-07-03,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-03,4155.0,,2019-07-26,2018-12-10,False,23 days 00:00:00.000000000
2019-07-04,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-04,4155.0,,2019-07-26,2018-12-10,False,22 days 00:00:00.000000000
2019-07-05,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-05,4155.0,,2019-07-26,2018-12-10,False,21 days 00:00:00.000000000
2019-07-08,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-08,4155.0,,2019-07-26,2018-12-10,False,18 days 00:00:00.000000000
2019-07-09,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-09,4155.0,,2019-07-26,2018-12-10,False,17 days 00:00:00.000000000
2019-07-10,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-10,4155.0,,2019-07-26,2018-12-10,False,16 days 00:00:00.000000000
2019-07-11,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-11,4155.0,,2019-07-26,2018-12-10,False,15 days 00:00:00.000000000
2019-07-12,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-12,4155.0,,2019-07-26,2018-12-10,False,14 days 00:00:00.000000000
2019-07-15,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-15,4155.0,,2019-07-26,2018-12-10,False,11 days 00:00:00.000000000
2019-07-16,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-16,4155.0,,2019-07-26,2018-12-10,False,10 days 00:00:00.000000000
2019-07-17,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-17,4155.0,,2019-07-26,2018-12-10,False,9 days 00:00:00.000000000
2019-07-18,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-18,4155.0,,2019-07-26,2018-12-10,False,8 days 00:00:00.000000000
2019-07-19,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-19,4155.0,,2019-07-26,2018-12-10,False,7 days 00:00:00.000000000
2019-07-22,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-22,4155.0,,2019-07-26,2018-12-10,False,4 days 00:00:00.000000000
2019-07-23,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-23,4155.0,,2019-07-26,2018-12-10,False,3 days 00:00:00.000000000
2019-07-24,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-24,4155.0,,2019-07-26,2018-12-10,False,2 days 00:00:00.000000000
2019-07-25,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-25,4155.0,,2019-07-26,2018-12-10,False,1 days 00:00:00.000000000
2019-07-26,,0.0,EG1907.DCE,0.0,0.0,4155.0,,2019-07-26,4155.0,,2019-07-26,2018-12-10,False,0 days 00:00:00.000000000
