date,VOLUME,OI,specific_contract,DEALNUM,HIGH,SETTLE,LOW,date,CLOSE,OPEN,last_trade_date,contract_issue_date,switch_contract,remain_days
1995-04-17,130.0,1900.0,AL9505.SHF,,19850.0,19790.0,19750.0,1995-04-17,19750.0,19800.0,1995-05-15,1995-04-17,True,28 days 00:00:00.000000000
1995-04-18,270.0,1855.0,AL9505.SHF,,19800.0,19770.0,19740.0,1995-04-18,19740.0,19790.0,1995-05-15,1995-04-17,False,27 days 00:00:00.000000000
1995-04-19,130.0,1795.0,AL9505.SHF,,19770.0,19750.0,19720.0,1995-04-19,19720.0,19750.0,1995-05-15,1995-04-17,False,26 days 00:00:00.000000000
1995-04-20,120.0,1820.0,AL9505.SHF,,19750.0,19650.0,19500.0,1995-04-20,19500.0,19750.0,1995-05-15,1995-04-17,False,25 days 00:00:00.000000000
1995-04-21,185.0,1800.0,AL9505.SHF,,19550.0,19490.0,19360.0,1995-04-21,19550.0,19400.0,1995-05-15,1995-04-17,False,24 days 00:00:00.000000000
1995-04-24,255.0,1860.0,AL9505.SHF,,19900.0,19880.0,19850.0,1995-04-24,19900.0,19850.0,1995-05-15,1995-04-17,False,21 days 00:00:00.000000000
1995-04-25,110.0,1780.0,AL9505.SHF,,19990.0,19910.0,19900.0,1995-04-25,19900.0,19990.0,1995-05-15,1995-04-17,False,20 days 00:00:00.000000000
1995-04-26,190.0,1640.0,AL9505.SHF,,19900.0,19700.0,19550.0,1995-04-26,19800.0,19550.0,1995-05-15,1995-04-17,False,19 days 00:00:00.000000000
1995-04-27,270.0,1465.0,AL9505.SHF,,19760.0,19730.0,19700.0,1995-04-27,19750.0,19760.0,1995-05-15,1995-04-17,False,18 days 00:00:00.000000000
1995-04-28,55.0,1415.0,AL9505.SHF,,19800.0,19790.0,19750.0,1995-04-28,19750.0,19800.0,1995-05-15,1995-04-17,False,17 days 00:00:00.000000000
1995-05-02,85.0,1355.0,AL9505.SHF,,19800.0,19800.0,19800.0,1995-05-02,19800.0,19800.0,1995-05-15,1995-04-17,False,13 days 00:00:00.000000000
1995-05-03,,1355.0,AL9505.SHF,,,,,1995-05-03,19800.0,,1995-05-15,1995-04-17,False,12 days 00:00:00.000000000
1995-05-04,155.0,1270.0,AL9505.SHF,,20100.0,20040.0,19950.0,1995-05-04,20080.0,19950.0,1995-05-15,1995-04-17,False,11 days 00:00:00.000000000
1995-05-05,95.0,1325.0,AL9505.SHF,,20250.0,20210.0,20180.0,1995-05-05,20240.0,20180.0,1995-05-15,1995-04-17,False,10 days 00:00:00.000000000
1995-05-08,180.0,1140.0,AL9505.SHF,,20300.0,20170.0,20010.0,1995-05-08,20200.0,20010.0,1995-05-15,1995-04-17,False,7 days 00:00:00.000000000
1995-05-09,60.0,1125.0,AL9505.SHF,,20400.0,20350.0,20300.0,1995-05-09,20400.0,20300.0,1995-05-15,1995-04-17,False,6 days 00:00:00.000000000
1995-05-10,,1125.0,AL9505.SHF,,,20350.0,,1995-05-10,20400.0,,1995-05-15,1995-04-17,False,5 days 00:00:00.000000000
1995-05-11,75.0,1060.0,AL9505.SHF,,20550.0,20480.0,20200.0,1995-05-11,20520.0,20200.0,1995-05-15,1995-04-17,False,4 days 00:00:00.000000000
1995-05-12,120.0,1025.0,AL9505.SHF,,20600.0,20550.0,20480.0,1995-05-12,20530.0,20480.0,1995-05-15,1995-04-17,False,3 days 00:00:00.000000000
1995-05-15,90.0,1055.0,AL9505.SHF,,20530.0,20520.0,20500.0,1995-05-15,20530.0,20520.0,1995-05-15,1995-04-17,False,0 days 00:00:00.000000000
1995-05-16,120.0,1670.0,AL9506.SHF,,20180.0,20140.0,20100.0,1995-05-16,20160.0,20100.0,1995-06-15,1995-04-17,True,30 days 00:00:00.000000000
1995-05-17,125.0,1555.0,AL9506.SHF,,20250.0,20090.0,20000.0,1995-05-17,20250.0,20000.0,1995-06-15,1995-04-17,False,29 days 00:00:00.000000000
1995-05-18,170.0,1440.0,AL9506.SHF,,20350.0,20330.0,20250.0,1995-05-18,20350.0,20250.0,1995-06-15,1995-04-17,False,28 days 00:00:00.000000000
1995-05-19,125.0,1380.0,AL9506.SHF,,20390.0,20360.0,20320.0,1995-05-19,20340.0,20320.0,1995-06-15,1995-04-17,False,27 days 00:00:00.000000000
1995-05-22,65.0,1375.0,AL9506.SHF,,20400.0,20310.0,20250.0,1995-05-22,20250.0,20400.0,1995-06-15,1995-04-17,False,24 days 00:00:00.000000000
1995-05-23,95.0,1330.0,AL9506.SHF,,20450.0,20410.0,20400.0,1995-05-23,20400.0,20450.0,1995-06-15,1995-04-17,False,23 days 00:00:00.000000000
1995-05-24,180.0,1290.0,AL9506.SHF,,20490.0,20450.0,20400.0,1995-05-24,20490.0,20400.0,1995-06-15,1995-04-17,False,22 days 00:00:00.000000000
1995-05-25,225.0,1160.0,AL9506.SHF,,20800.0,20740.0,20650.0,1995-05-25,20780.0,20650.0,1995-06-15,1995-04-17,False,21 days 00:00:00.000000000
1995-05-26,240.0,1065.0,AL9506.SHF,,20820.0,20780.0,20660.0,1995-05-26,20820.0,20660.0,1995-06-15,1995-04-17,False,20 days 00:00:00.000000000
1995-05-29,40.0,1060.0,AL9506.SHF,,20950.0,20900.0,20890.0,1995-05-29,20950.0,20890.0,1995-06-15,1995-04-17,False,17 days 00:00:00.000000000
1995-05-30,90.0,1045.0,AL9506.SHF,,21110.0,20950.0,20600.0,1995-05-30,21100.0,20600.0,1995-06-15,1995-04-17,False,16 days 00:00:00.000000000
1995-05-31,115.0,1045.0,AL9506.SHF,,21180.0,21160.0,21120.0,1995-05-31,21170.0,21120.0,1995-06-15,1995-04-17,False,15 days 00:00:00.000000000
1995-06-01,165.0,1025.0,AL9506.SHF,,21280.0,21160.0,21000.0,1995-06-01,21000.0,21200.0,1995-06-15,1995-04-17,False,14 days 00:00:00.000000000
1995-06-02,60.0,1025.0,AL9506.SHF,,21080.0,21030.0,20950.0,1995-06-02,20950.0,21080.0,1995-06-15,1995-04-17,False,13 days 00:00:00.000000000
1995-06-05,85.0,1025.0,AL9506.SHF,,21140.0,21070.0,21000.0,1995-06-05,21090.0,21000.0,1995-06-15,1995-04-17,False,10 days 00:00:00.000000000
1995-06-06,20.0,1020.0,AL9506.SHF,,21000.0,21000.0,21000.0,1995-06-06,21000.0,21000.0,1995-06-15,1995-04-17,False,9 days 00:00:00.000000000
1995-06-07,70.0,1045.0,AL9506.SHF,,21000.0,20970.0,20900.0,1995-06-07,20990.0,20900.0,1995-06-15,1995-04-17,False,8 days 00:00:00.000000000
1995-06-08,40.0,1035.0,AL9506.SHF,,21000.0,21000.0,21000.0,1995-06-08,21000.0,21000.0,1995-06-15,1995-04-17,False,7 days 00:00:00.000000000
1995-06-09,40.0,1005.0,AL9506.SHF,,20910.0,20900.0,20900.0,1995-06-09,20900.0,20900.0,1995-06-15,1995-04-17,False,6 days 00:00:00.000000000
1995-06-12,45.0,970.0,AL9506.SHF,,20980.0,20920.0,20850.0,1995-06-12,20850.0,20950.0,1995-06-15,1995-04-17,False,3 days 00:00:00.000000000
1995-06-13,85.0,945.0,AL9506.SHF,,20990.0,20980.0,20980.0,1995-06-13,20990.0,20980.0,1995-06-15,1995-04-17,False,2 days 00:00:00.000000000
1995-06-14,75.0,900.0,AL9506.SHF,,20900.0,20870.0,20850.0,1995-06-14,20850.0,20850.0,1995-06-15,1995-04-17,False,1 days 00:00:00.000000000
1995-06-15,125.0,870.0,AL9506.SHF,,20870.0,20820.0,20700.0,1995-06-15,20800.0,20870.0,1995-06-15,1995-04-17,False,0 days 00:00:00.000000000
