date,date,specific_contract,last_trade_date,HIGH,OI,DEALNUM,VOLUME,SETTLE,LOW,CLOSE,OPEN,contract_issue_date,switch_contract,remain_days
2015-04-17,2015-04-17,IH1506.CFE,2015-06-19,3345.4,5010.0,,17943.0,3283.8,3245.2,3267.8,3303.0,2015-04-16,True,63 days 00:00:00.000000000
2015-04-20,2015-04-20,IH1506.CFE,2015-06-19,3322.4,5284.0,,20581.0,3185.6,3151.4,3154.0,3310.0,2015-04-16,False,60 days 00:00:00.000000000
2015-04-21,2015-04-21,IH1506.CFE,2015-06-19,3245.6,5354.0,,13016.0,3219.0,3163.4,3238.8,3177.6,2015-04-16,False,59 days 00:00:00.000000000
2015-04-22,2015-04-22,IH1506.CFE,2015-06-19,3335.4,5823.0,,11398.0,3312.2,3236.6,3316.4,3251.0,2015-04-16,False,58 days 00:00:00.000000000
2015-04-23,2015-04-23,IH1506.CFE,2015-06-19,3354.6,5847.0,,12531.0,3278.6,3258.6,3271.8,3324.8,2015-04-16,False,57 days 00:00:00.000000000
2015-04-24,2015-04-24,IH1506.CFE,2015-06-19,3272.0,5629.0,,9437.0,3238.0,3174.2,3236.8,3241.8,2015-04-16,False,56 days 00:00:00.000000000
2015-04-27,2015-04-27,IH1506.CFE,2015-06-19,3358.8,5505.0,,13093.0,3329.6,3238.0,3358.0,3238.0,2015-04-16,False,53 days 00:00:00.000000000
2015-04-28,2015-04-28,IH1506.CFE,2015-06-19,3383.0,5599.0,,17714.0,3294.6,3270.8,3292.0,3360.0,2015-04-16,False,52 days 00:00:00.000000000
2015-04-29,2015-04-29,IH1506.CFE,2015-06-19,3330.0,5942.0,,11779.0,3308.0,3268.0,3302.6,3288.6,2015-04-16,False,51 days 00:00:00.000000000
2015-04-30,2015-04-30,IH1506.CFE,2015-06-19,3335.4,6508.0,,12104.0,3282.8,3256.2,3276.0,3319.8,2015-04-16,False,50 days 00:00:00.000000000
2015-05-04,2015-05-04,IH1506.CFE,2015-06-19,3310.0,6554.0,,11282.0,3275.8,3233.8,3279.2,3290.0,2015-04-16,False,46 days 00:00:00.000000000
2015-05-05,2015-05-05,IH1506.CFE,2015-06-19,3284.8,6814.0,,15195.0,3171.4,3150.0,3173.0,3284.8,2015-04-16,False,45 days 00:00:00.000000000
2015-05-06,2015-05-06,IH1506.CFE,2015-06-19,3262.0,6573.0,,20601.0,3157.8,3125.4,3161.0,3181.6,2015-04-16,False,44 days 00:00:00.000000000
2015-05-07,2015-05-07,IH1506.CFE,2015-06-19,3177.0,7371.0,,16244.0,3137.4,3115.6,3121.8,3161.2,2015-04-16,False,43 days 00:00:00.000000000
2015-05-08,2015-05-08,IH1506.CFE,2015-06-19,3160.4,7633.0,,19808.0,3111.4,3061.2,3112.6,3148.8,2015-04-16,False,42 days 00:00:00.000000000
2015-05-11,2015-05-11,IH1506.CFE,2015-06-19,3183.6,10664.0,,27592.0,3173.8,3088.0,3178.0,3126.6,2015-04-16,False,39 days 00:00:00.000000000
2015-05-12,2015-05-12,IH1506.CFE,2015-06-19,3207.0,14498.0,,40560.0,3175.6,3148.0,3175.2,3178.2,2015-04-16,False,38 days 00:00:00.000000000
2015-05-13,2015-05-13,IH1506.CFE,2015-06-19,3204.6,19243.0,,54352.0,3112.6,3094.0,3112.4,3202.0,2015-04-16,False,37 days 00:00:00.000000000
2015-05-14,2015-05-14,IH1509.CFE,2015-09-18,3171.8,4192.0,,4052.0,3120.8,3105.6,3124.8,3139.8,2015-04-16,True,127 days 00:00:00.000000000
2015-05-15,2015-05-15,IH1509.CFE,2015-09-18,3136.2,4604.0,,6506.0,3079.0,3025.4,3044.6,3129.8,2015-04-16,False,126 days 00:00:00.000000000
2015-05-18,2015-05-18,IH1509.CFE,2015-09-18,3051.6,4650.0,,4358.0,2980.8,2953.6,2964.4,3048.6,2015-04-16,False,123 days 00:00:00.000000000
2015-05-19,2015-05-19,IH1509.CFE,2015-09-18,3149.0,5074.0,,7537.0,3116.4,2970.0,3145.0,2976.8,2015-04-16,False,122 days 00:00:00.000000000
2015-05-20,2015-05-20,IH1509.CFE,2015-09-18,3222.4,5299.0,,7025.0,3163.6,3110.0,3146.6,3145.2,2015-04-16,False,121 days 00:00:00.000000000
2015-05-21,2015-05-21,IH1509.CFE,2015-09-18,3206.8,5522.0,,5261.0,3186.0,3131.0,3202.0,3131.0,2015-04-16,False,120 days 00:00:00.000000000
2015-05-22,2015-05-22,IH1509.CFE,2015-09-18,3318.8,6081.0,,10426.0,3289.4,3204.2,3315.0,3206.2,2015-04-16,False,119 days 00:00:00.000000000
2015-05-25,2015-05-25,IH1509.CFE,2015-09-18,3454.8,6977.0,,10278.0,3425.0,3297.4,3435.0,3306.0,2015-04-16,False,116 days 00:00:00.000000000
2015-05-26,2015-05-26,IH1509.CFE,2015-09-18,3485.4,7680.0,,12403.0,3463.4,3402.8,3453.8,3460.0,2015-04-16,False,115 days 00:00:00.000000000
2015-05-27,2015-05-27,IH1509.CFE,2015-09-18,3547.6,8228.0,,10960.0,3421.8,3391.0,3429.0,3470.0,2015-04-16,False,114 days 00:00:00.000000000
2015-05-28,2015-05-28,IH1509.CFE,2015-09-18,3464.8,7251.0,,16512.0,3201.6,3136.4,3184.0,3442.2,2015-04-16,False,113 days 00:00:00.000000000
2015-05-29,2015-05-29,IH1509.CFE,2015-09-18,3228.8,7138.0,,14457.0,3137.2,3089.2,3140.6,3201.6,2015-04-16,False,112 days 00:00:00.000000000
2015-06-01,2015-06-01,IH1509.CFE,2015-09-18,3374.0,7557.0,,12357.0,3346.2,3112.2,3368.2,3132.0,2015-04-16,False,109 days 00:00:00.000000000
2015-06-02,2015-06-02,IH1509.CFE,2015-09-18,3389.0,8214.0,,13842.0,3342.4,3255.2,3332.2,3368.2,2015-04-16,False,108 days 00:00:00.000000000
2015-06-03,2015-06-03,IH1509.CFE,2015-09-18,3377.6,8384.0,,16273.0,3311.6,3250.6,3291.6,3336.2,2015-04-16,False,107 days 00:00:00.000000000
2015-06-04,2015-06-04,IH1509.CFE,2015-09-18,3424.8,9168.0,,28956.0,3324.6,3047.6,3404.2,3281.6,2015-04-16,False,106 days 00:00:00.000000000
2015-06-05,2015-06-05,IH1509.CFE,2015-09-18,3463.6,10267.0,,25896.0,3330.8,3230.0,3326.8,3388.0,2015-04-16,False,105 days 00:00:00.000000000
2015-06-08,2015-06-08,IH1509.CFE,2015-09-18,3562.6,11032.0,,22849.0,3540.0,3303.6,3556.0,3330.8,2015-04-16,False,102 days 00:00:00.000000000
2015-06-09,2015-06-09,IH1509.CFE,2015-09-18,3608.6,12208.0,,31496.0,3463.6,3408.0,3452.8,3567.0,2015-04-16,False,101 days 00:00:00.000000000
2015-06-10,2015-06-10,IH1509.CFE,2015-09-18,3479.8,12020.0,,20838.0,3429.4,3379.2,3390.6,3422.0,2015-04-16,False,100 days 00:00:00.000000000
2015-06-11,2015-06-11,IH1509.CFE,2015-09-18,3449.6,12516.0,,18587.0,3390.2,3358.2,3392.6,3405.0,2015-04-16,False,99 days 00:00:00.000000000
2015-06-12,2015-06-12,IH1509.CFE,2015-09-18,3443.0,12440.0,,19026.0,3403.0,3365.0,3442.4,3392.6,2015-04-16,False,98 days 00:00:00.000000000
2015-06-15,2015-06-15,IH1509.CFE,2015-09-18,3454.8,13811.0,,24987.0,3325.2,3289.6,3302.4,3443.0,2015-04-16,False,95 days 00:00:00.000000000
2015-06-16,2015-06-16,IH1509.CFE,2015-09-18,3337.8,13291.0,,27073.0,3227.2,3193.2,3229.8,3299.8,2015-04-16,False,94 days 00:00:00.000000000
2015-06-17,2015-06-17,IH1509.CFE,2015-09-18,3278.2,13039.0,,20345.0,3256.0,3198.0,3251.4,3251.0,2015-04-16,False,93 days 00:00:00.000000000
2015-06-18,2015-06-18,IH1509.CFE,2015-09-18,3253.0,13009.0,,25594.0,3144.2,3111.4,3129.0,3243.8,2015-04-16,False,92 days 00:00:00.000000000
2015-06-19,2015-06-19,IH1509.CFE,2015-09-18,3137.0,13417.0,,40762.0,2979.0,2837.0,2885.6,3132.0,2015-04-16,False,91 days 00:00:00.000000000
2015-06-23,2015-06-23,IH1509.CFE,2015-09-18,3073.2,13358.0,,40376.0,3042.6,2857.0,3023.8,2920.0,2015-04-16,False,87 days 00:00:00.000000000
2015-06-24,2015-06-24,IH1509.CFE,2015-09-18,3092.0,13528.0,,24465.0,3074.6,3002.0,3083.2,3023.4,2015-04-16,False,86 days 00:00:00.000000000
2015-06-25,2015-06-25,IH1509.CFE,2015-09-18,3132.0,13171.0,,28813.0,2990.0,2935.6,2950.0,3110.0,2015-04-16,False,85 days 00:00:00.000000000
2015-06-26,2015-06-26,IH1509.CFE,2015-09-18,3004.8,11924.0,,48190.0,2727.6,2691.0,2720.0,2955.0,2015-04-16,False,84 days 00:00:00.000000000
2015-06-29,2015-06-29,IH1509.CFE,2015-09-18,2868.0,11797.0,,69829.0,2714.6,2487.2,2688.6,2802.0,2015-04-16,False,81 days 00:00:00.000000000
2015-06-30,2015-06-30,IH1509.CFE,2015-09-18,2921.4,12569.0,,38182.0,2888.6,2668.0,2882.8,2718.8,2015-04-16,False,80 days 00:00:00.000000000
2015-07-01,2015-07-01,IH1509.CFE,2015-09-18,2916.0,13003.0,,31881.0,2779.8,2672.4,2725.0,2890.2,2015-04-16,False,79 days 00:00:00.000000000
2015-07-02,2015-07-02,IH1509.CFE,2015-09-18,2841.2,12412.0,,39439.0,2718.2,2632.4,2760.0,2800.8,2015-04-16,False,78 days 00:00:00.000000000
