date,HIGH,OI,specific_contract,DEALNUM,VOLUME,SETTLE,LOW,date,CLOSE,OPEN,last_trade_date,contract_issue_date,switch_contract,remain_days
2015-05-18,3049.0,30409.0,IH1506.CFE,,177652.0,2983.0,2962.0,2015-05-18,2969.4,3033.6,2015-06-19,2015-04-16,True,32 days 00:00:00.000000000
2015-05-19,3145.6,32724.0,IH1506.CFE,,295536.0,3113.4,2971.2,2015-05-19,3143.0,2973.4,2015-06-19,2015-04-16,False,31 days 00:00:00.000000000
2015-05-20,3217.0,41966.0,IH1506.CFE,,288447.0,3157.0,3102.2,2015-05-20,3145.2,3163.0,2015-06-19,2015-04-16,False,30 days 00:00:00.000000000
2015-05-21,3200.2,44675.0,IH1506.CFE,,259112.0,3175.4,3139.8,2015-05-21,3191.4,3157.0,2015-06-19,2015-04-16,False,29 days 00:00:00.000000000
2015-05-22,3310.0,49710.0,IH1506.CFE,,323497.0,3274.6,3194.0,2015-05-22,3303.0,3200.0,2015-06-19,2015-04-16,False,28 days 00:00:00.000000000
2015-05-25,3435.4,58985.0,IH1506.CFE,,294392.0,3404.6,3280.0,2015-05-25,3413.6,3298.6,2015-06-19,2015-04-16,False,25 days 00:00:00.000000000
2015-05-26,3458.0,60316.0,IH1506.CFE,,346109.0,3430.4,3377.8,2015-05-26,3417.8,3426.0,2015-06-19,2015-04-16,False,24 days 00:00:00.000000000
2015-05-27,3507.0,58323.0,IH1506.CFE,,342601.0,3388.8,3351.8,2015-05-27,3396.8,3453.8,2015-06-19,2015-04-16,False,23 days 00:00:00.000000000
2015-05-28,3419.0,47345.0,IH1506.CFE,,385437.0,3189.2,3121.2,2015-05-28,3164.6,3411.6,2015-06-19,2015-04-16,False,22 days 00:00:00.000000000
2015-05-29,3194.8,37538.0,IH1506.CFE,,371616.0,3109.2,3060.6,2015-05-29,3118.6,3179.4,2015-06-19,2015-04-16,False,21 days 00:00:00.000000000
2015-06-01,3340.4,41622.0,IH1506.CFE,,344357.0,3314.2,3086.6,2015-06-01,3336.0,3100.0,2015-06-19,2015-04-16,False,18 days 00:00:00.000000000
2015-06-02,3349.2,38496.0,IH1506.CFE,,356277.0,3303.2,3220.4,2015-06-02,3295.6,3340.0,2015-06-19,2015-04-16,False,17 days 00:00:00.000000000
2015-06-03,3336.0,34342.0,IH1506.CFE,,411425.0,3270.8,3210.2,2015-06-03,3244.8,3296.6,2015-06-19,2015-04-16,False,16 days 00:00:00.000000000
2015-06-04,3395.8,43924.0,IH1506.CFE,,535862.0,3290.0,3021.2,2015-06-04,3373.2,3258.8,2015-06-19,2015-04-16,False,15 days 00:00:00.000000000
2015-06-05,3426.2,46520.0,IH1506.CFE,,473292.0,3310.0,3203.0,2015-06-05,3304.8,3369.0,2015-06-19,2015-04-16,False,14 days 00:00:00.000000000
2015-06-08,3543.0,73160.0,IH1506.CFE,,474019.0,3517.8,3285.0,2015-06-08,3535.0,3315.0,2015-06-19,2015-04-16,False,11 days 00:00:00.000000000
