date,date,specific_contract,last_trade_date,VOLUME,OI,DEALNUM,HIGH,SETTLE,LOW,CLOSE,OPEN,contract_issue_date,switch_contract,remain_days
2015-03-30,2015-03-30,NI1507.SHF,2015-07-15,33342.0,17093.0,,100000.0,98390.0,96820.0,98430.0,99010.0,2015-03-27,True,107 days 00:00:00.000000000
2015-03-31,2015-03-31,NI1507.SHF,2015-07-15,52800.0,27444.0,,98200.0,95950.0,93840.0,95040.0,98000.0,2015-03-27,False,106 days 00:00:00.000000000
2015-04-01,2015-04-01,NI1507.SHF,2015-07-15,79476.0,35480.0,,94130.0,92870.0,91270.0,92500.0,93940.0,2015-03-27,False,105 days 00:00:00.000000000
2015-04-02,2015-04-02,NI1507.SHF,2015-07-15,101424.0,40362.0,,96600.0,94320.0,92550.0,96160.0,92870.0,2015-03-27,False,104 days 00:00:00.000000000
2015-04-03,2015-04-03,NI1507.SHF,2015-07-15,75141.0,40499.0,,97800.0,96530.0,95660.0,97300.0,96000.0,2015-03-27,False,103 days 00:00:00.000000000
2015-04-07,2015-04-07,NI1507.SHF,2015-07-15,37844.0,41771.0,,97980.0,96790.0,95950.0,96420.0,97500.0,2015-03-27,False,99 days 00:00:00.000000000
2015-04-08,2015-04-08,NI1507.SHF,2015-07-15,91544.0,47551.0,,95630.0,94450.0,93300.0,93950.0,94500.0,2015-03-27,False,98 days 00:00:00.000000000
2015-04-09,2015-04-09,NI1507.SHF,2015-07-15,80487.0,49542.0,,95260.0,94500.0,93880.0,94300.0,94450.0,2015-03-27,False,97 days 00:00:00.000000000
2015-04-10,2015-04-10,NI1507.SHF,2015-07-15,68861.0,52814.0,,94970.0,94080.0,93180.0,94540.0,94500.0,2015-03-27,False,96 days 00:00:00.000000000
2015-04-13,2015-04-13,NI1507.SHF,2015-07-15,90107.0,56429.0,,95670.0,94720.0,93700.0,95230.0,94280.0,2015-03-27,False,93 days 00:00:00.000000000
