date,HIGH,OI,specific_contract,DEALNUM,VOLUME,SETTLE,LOW,date,CLOSE,OPEN,last_trade_date,contract_issue_date,switch_contract,remain_days
2019-01-17,5342.0,72833.0,SP1906.SHF,19052.0,212303.0,5316.0,5284.0,2019-01-17,5316.0,5310.0,2019-06-17,2018-11-27,False,151 days 00:00:00.000000000
2019-01-18,5418.0,72998.0,SP1906.SHF,22069.0,356590.0,5346.0,5260.0,2019-01-18,5380.0,5308.0,2019-06-17,2018-11-27,False,150 days 00:00:00.000000000
2019-01-21,5472.0,73295.0,SP1906.SHF,23450.0,308537.0,5412.0,5372.0,2019-01-21,5448.0,5386.0,2019-06-17,2018-11-27,False,147 days 00:00:00.000000000
2019-01-22,5530.0,69612.0,SP1906.SHF,25231.0,337501.0,5472.0,5416.0,2019-01-22,5430.0,5436.0,2019-06-17,2018-11-27,False,146 days 00:00:00.000000000
2019-01-23,5466.0,71139.0,SP1906.SHF,18094.0,223796.0,5436.0,5402.0,2019-01-23,5442.0,5428.0,2019-06-17,2018-11-27,False,145 days 00:00:00.000000000
2019-01-24,5480.0,71580.0,SP1906.SHF,20393.0,263430.0,5418.0,5364.0,2019-01-24,5394.0,5446.0,2019-06-17,2018-11-27,False,144 days 00:00:00.000000000
2019-01-25,5456.0,65114.0,SP1906.SHF,19846.0,214968.0,5406.0,5358.0,2019-01-25,5410.0,5382.0,2019-06-17,2018-11-27,False,143 days 00:00:00.000000000
2019-01-28,5430.0,66343.0,SP1906.SHF,19451.0,227796.0,5378.0,5316.0,2019-01-28,5326.0,5406.0,2019-06-17,2018-11-27,False,140 days 00:00:00.000000000
2019-01-29,5360.0,64019.0,SP1906.SHF,15420.0,151765.0,5326.0,5308.0,2019-01-29,5320.0,5320.0,2019-06-17,2018-11-27,False,139 days 00:00:00.000000000
2019-01-30,5372.0,57607.0,SP1906.SHF,14165.0,131572.0,5340.0,5310.0,2019-01-30,5316.0,5330.0,2019-06-17,2018-11-27,False,138 days 00:00:00.000000000
2019-01-31,5430.0,53328.0,SP1906.SHF,18876.0,225134.0,5348.0,5280.0,2019-01-31,5426.0,5322.0,2019-06-17,2018-11-27,False,137 days 00:00:00.000000000
2019-02-01,5540.0,41584.0,SP1906.SHF,22438.0,270686.0,5472.0,5410.0,2019-02-01,5474.0,5416.0,2019-06-17,2018-11-27,False,136 days 00:00:00.000000000
2019-02-11,5516.0,45303.0,SP1906.SHF,11726.0,108063.0,5448.0,5392.0,2019-02-11,5412.0,5468.0,2019-06-17,2018-11-27,False,126 days 00:00:00.000000000
2019-02-12,5514.0,59693.0,SP1906.SHF,17785.0,171931.0,5478.0,5418.0,2019-02-12,5506.0,5420.0,2019-06-17,2018-11-27,False,125 days 00:00:00.000000000
2019-02-13,5538.0,56046.0,SP1906.SHF,17719.0,192924.0,5478.0,5434.0,2019-02-13,5458.0,5522.0,2019-06-17,2018-11-27,False,124 days 00:00:00.000000000
2019-02-14,5506.0,61315.0,SP1906.SHF,19628.0,216429.0,5456.0,5386.0,2019-02-14,5414.0,5454.0,2019-06-17,2018-11-27,False,123 days 00:00:00.000000000
2019-02-15,5430.0,59192.0,SP1906.SHF,17513.0,168860.0,5388.0,5352.0,2019-02-15,5394.0,5430.0,2019-06-17,2018-11-27,False,122 days 00:00:00.000000000
2019-02-18,5450.0,58270.0,SP1906.SHF,16107.0,142878.0,5414.0,5376.0,2019-02-18,5438.0,5404.0,2019-06-17,2018-11-27,False,119 days 00:00:00.000000000
2019-02-19,5516.0,60422.0,SP1906.SHF,15944.0,159642.0,5476.0,5428.0,2019-02-19,5516.0,5444.0,2019-06-17,2018-11-27,False,118 days 00:00:00.000000000
2019-02-20,5554.0,62538.0,SP1906.SHF,15820.0,160532.0,5496.0,5464.0,2019-02-20,5496.0,5536.0,2019-06-17,2018-11-27,False,117 days 00:00:00.000000000
2019-02-21,5622.0,85343.0,SP1906.SHF,20085.0,267070.0,5562.0,5480.0,2019-02-21,5614.0,5496.0,2019-06-17,2018-11-27,False,116 days 00:00:00.000000000
2019-02-22,5686.0,97257.0,SP1906.SHF,22253.0,280478.0,5626.0,5584.0,2019-02-22,5670.0,5610.0,2019-06-17,2018-11-27,False,115 days 00:00:00.000000000
2019-02-25,5684.0,85290.0,SP1906.SHF,18097.0,192668.0,5650.0,5606.0,2019-02-25,5612.0,5682.0,2019-06-17,2018-11-27,False,112 days 00:00:00.000000000
2019-02-26,5626.0,76462.0,SP1906.SHF,18410.0,198313.0,5592.0,5550.0,2019-02-26,5584.0,5614.0,2019-06-17,2018-11-27,False,111 days 00:00:00.000000000
2019-02-27,5610.0,72100.0,SP1906.SHF,16409.0,164294.0,5570.0,5542.0,2019-02-27,5566.0,5588.0,2019-06-17,2018-11-27,False,110 days 00:00:00.000000000
2019-02-28,5606.0,71608.0,SP1906.SHF,16558.0,177429.0,5562.0,5518.0,2019-02-28,5548.0,5576.0,2019-06-17,2018-11-27,False,109 days 00:00:00.000000000
2019-03-01,5614.0,71048.0,SP1906.SHF,15629.0,164307.0,5574.0,5540.0,2019-03-01,5596.0,5548.0,2019-06-17,2018-11-27,False,108 days 00:00:00.000000000
2019-03-04,5636.0,69590.0,SP1906.SHF,23055.0,312055.0,5570.0,5486.0,2019-03-04,5552.0,5602.0,2019-06-17,2018-11-27,False,105 days 00:00:00.000000000
2019-03-05,5588.0,67666.0,SP1906.SHF,15424.0,170610.0,5554.0,5524.0,2019-03-05,5560.0,5544.0,2019-06-17,2018-11-27,False,104 days 00:00:00.000000000
2019-03-06,5606.0,68531.0,SP1906.SHF,15313.0,173968.0,5574.0,5546.0,2019-03-06,5556.0,5566.0,2019-06-17,2018-11-27,False,103 days 00:00:00.000000000
2019-03-07,5572.0,72223.0,SP1906.SHF,14492.0,172024.0,5534.0,5464.0,2019-03-07,5470.0,5552.0,2019-06-17,2018-11-27,False,102 days 00:00:00.000000000
2019-03-08,5486.0,70239.0,SP1906.SHF,18190.0,197424.0,5430.0,5380.0,2019-03-08,5408.0,5482.0,2019-06-17,2018-11-27,False,101 days 00:00:00.000000000
2019-03-11,5458.0,67167.0,SP1906.SHF,12977.0,117476.0,5430.0,5364.0,2019-03-11,5432.0,5364.0,2019-06-17,2018-11-27,False,98 days 00:00:00.000000000
2019-03-12,5452.0,70201.0,SP1906.SHF,11730.0,90687.0,5430.0,5410.0,2019-03-12,5428.0,5434.0,2019-06-17,2018-11-27,False,97 days 00:00:00.000000000
2019-03-13,5468.0,66043.0,SP1906.SHF,14338.0,141724.0,5430.0,5396.0,2019-03-13,5412.0,5430.0,2019-06-17,2018-11-27,False,96 days 00:00:00.000000000
2019-03-14,5448.0,66645.0,SP1906.SHF,14155.0,130665.0,5408.0,5378.0,2019-03-14,5384.0,5414.0,2019-06-17,2018-11-27,False,95 days 00:00:00.000000000
2019-03-15,5438.0,65156.0,SP1906.SHF,13570.0,105821.0,5402.0,5356.0,2019-03-15,5418.0,5374.0,2019-06-17,2018-11-27,False,94 days 00:00:00.000000000
2019-03-18,5456.0,63970.0,SP1906.SHF,12879.0,101584.0,5430.0,5396.0,2019-03-18,5430.0,5412.0,2019-06-17,2018-11-27,False,91 days 00:00:00.000000000
2019-03-19,5480.0,61020.0,SP1906.SHF,12607.0,102861.0,5444.0,5410.0,2019-03-19,5446.0,5434.0,2019-06-17,2018-11-27,False,90 days 00:00:00.000000000
2019-03-20,5468.0,63675.0,SP1906.SHF,14646.0,139818.0,5370.0,5310.0,2019-03-20,5322.0,5448.0,2019-06-17,2018-11-27,False,89 days 00:00:00.000000000
2019-03-21,5346.0,64558.0,SP1906.SHF,11363.0,78669.0,5330.0,5304.0,2019-03-21,5330.0,5320.0,2019-06-17,2018-11-27,False,88 days 00:00:00.000000000
2019-03-22,5350.0,63944.0,SP1906.SHF,9367.0,73113.0,5326.0,5286.0,2019-03-22,5336.0,5332.0,2019-06-17,2018-11-27,False,87 days 00:00:00.000000000
2019-03-25,5344.0,61372.0,SP1906.SHF,9727.0,76606.0,5314.0,5286.0,2019-03-25,5312.0,5330.0,2019-06-17,2018-11-27,False,84 days 00:00:00.000000000
2019-03-26,5348.0,59742.0,SP1906.SHF,7963.0,53866.0,5332.0,5310.0,2019-03-26,5320.0,5312.0,2019-06-17,2018-11-27,False,83 days 00:00:00.000000000
2019-03-27,5360.0,58755.0,SP1906.SHF,10088.0,76369.0,5320.0,5290.0,2019-03-27,5320.0,5330.0,2019-06-17,2018-11-27,False,82 days 00:00:00.000000000
2019-03-28,5344.0,59226.0,SP1906.SHF,12217.0,113455.0,5276.0,5220.0,2019-03-28,5234.0,5320.0,2019-06-17,2018-11-27,False,81 days 00:00:00.000000000
2019-03-29,5356.0,51685.0,SP1906.SHF,12519.0,96458.0,5274.0,5218.0,2019-03-29,5322.0,5238.0,2019-06-17,2018-11-27,False,80 days 00:00:00.000000000
2019-04-01,5378.0,51445.0,SP1906.SHF,10449.0,74219.0,5332.0,5294.0,2019-04-01,5346.0,5328.0,2019-06-17,2018-11-27,False,77 days 00:00:00.000000000
2019-04-02,5376.0,51077.0,SP1906.SHF,8646.0,51726.0,5340.0,5322.0,2019-04-02,5338.0,5346.0,2019-06-17,2018-11-27,False,76 days 00:00:00.000000000
2019-04-03,5432.0,48239.0,SP1906.SHF,12542.0,95585.0,5388.0,5306.0,2019-04-03,5430.0,5348.0,2019-06-17,2018-11-27,False,75 days 00:00:00.000000000
2019-04-04,5438.0,46865.0,SP1906.SHF,8460.0,47703.0,5416.0,5390.0,2019-04-04,5414.0,5426.0,2019-06-17,2018-11-27,False,74 days 00:00:00.000000000
2019-04-08,5470.0,43320.0,SP1906.SHF,6636.0,47214.0,5434.0,5390.0,2019-04-08,5450.0,5420.0,2019-06-17,2018-11-27,False,70 days 00:00:00.000000000
2019-04-09,5470.0,42001.0,SP1906.SHF,7917.0,51290.0,5420.0,5394.0,2019-04-09,5424.0,5450.0,2019-06-17,2018-11-27,False,69 days 00:00:00.000000000
2019-04-10,5456.0,41993.0,SP1906.SHF,9008.0,70628.0,5422.0,5370.0,2019-04-10,5430.0,5424.0,2019-06-17,2018-11-27,False,68 days 00:00:00.000000000
2019-04-11,5472.0,42755.0,SP1906.SHF,8288.0,61556.0,5424.0,5384.0,2019-04-11,5460.0,5430.0,2019-06-17,2018-11-27,False,67 days 00:00:00.000000000
2019-04-12,5492.0,40801.0,SP1906.SHF,9746.0,69422.0,5458.0,5432.0,2019-04-12,5434.0,5456.0,2019-06-17,2018-11-27,False,66 days 00:00:00.000000000
2019-04-15,5508.0,41662.0,SP1906.SHF,9874.0,70780.0,5470.0,5410.0,2019-04-15,5420.0,5442.0,2019-06-17,2018-11-27,False,63 days 00:00:00.000000000
2019-04-16,5450.0,43361.0,SP1906.SHF,8813.0,63430.0,5414.0,5386.0,2019-04-16,5396.0,5430.0,2019-06-17,2018-11-27,False,62 days 00:00:00.000000000
2019-04-17,5414.0,44820.0,SP1906.SHF,8621.0,60393.0,5376.0,5350.0,2019-04-17,5356.0,5406.0,2019-06-17,2018-11-27,False,61 days 00:00:00.000000000
2019-04-18,5382.0,42371.0,SP1906.SHF,7818.0,48821.0,5360.0,5336.0,2019-04-18,5362.0,5356.0,2019-06-17,2018-11-27,False,60 days 00:00:00.000000000
2019-04-19,5404.0,38565.0,SP1906.SHF,7831.0,56960.0,5362.0,5316.0,2019-04-19,5402.0,5364.0,2019-06-17,2018-11-27,False,59 days 00:00:00.000000000
2019-04-22,5430.0,36910.0,SP1906.SHF,7214.0,46384.0,5406.0,5388.0,2019-04-22,5418.0,5400.0,2019-06-17,2018-11-27,False,56 days 00:00:00.000000000
2019-04-23,5426.0,37834.0,SP1906.SHF,7861.0,53645.0,5384.0,5350.0,2019-04-23,5350.0,5418.0,2019-06-17,2018-11-27,False,55 days 00:00:00.000000000
2019-04-24,5382.0,35031.0,SP1906.SHF,7573.0,51204.0,5354.0,5320.0,2019-04-24,5368.0,5356.0,2019-06-17,2018-11-27,False,54 days 00:00:00.000000000
2019-04-25,5376.0,33732.0,SP1906.SHF,6468.0,35223.0,5356.0,5342.0,2019-04-25,5356.0,5368.0,2019-06-17,2018-11-27,False,53 days 00:00:00.000000000
2019-04-26,5356.0,29996.0,SP1906.SHF,9439.0,65799.0,5316.0,5270.0,2019-04-26,5290.0,5350.0,2019-06-17,2018-11-27,False,52 days 00:00:00.000000000
2019-04-29,5300.0,28833.0,SP1906.SHF,6455.0,38014.0,5284.0,5262.0,2019-04-29,5298.0,5290.0,2019-06-17,2018-11-27,False,49 days 00:00:00.000000000
2019-04-30,5300.0,25852.0,SP1906.SHF,6036.0,33939.0,5262.0,5242.0,2019-04-30,5244.0,5300.0,2019-06-17,2018-11-27,False,48 days 00:00:00.000000000
2019-05-06,5280.0,23616.0,SP1906.SHF,4066.0,28254.0,5176.0,5030.0,2019-05-06,5130.0,5226.0,2019-06-17,2018-11-27,False,42 days 00:00:00.000000000
2019-05-07,5196.0,23185.0,SP1906.SHF,6065.0,33582.0,5154.0,5122.0,2019-05-07,5144.0,5136.0,2019-06-17,2018-11-27,False,41 days 00:00:00.000000000
2019-05-08,5186.0,21870.0,SP1906.SHF,4364.0,24368.0,5158.0,5136.0,2019-05-08,5140.0,5140.0,2019-06-17,2018-11-27,False,40 days 00:00:00.000000000
2019-05-09,5178.0,21494.0,SP1906.SHF,6422.0,38053.0,5126.0,5080.0,2019-05-09,5110.0,5140.0,2019-06-17,2018-11-27,False,39 days 00:00:00.000000000
2019-05-10,5140.0,20972.0,SP1906.SHF,3319.0,18164.0,5118.0,5096.0,2019-05-10,5134.0,5102.0,2019-06-17,2018-11-27,False,38 days 00:00:00.000000000
2019-05-13,5196.0,18251.0,SP1906.SHF,4571.0,19768.0,5152.0,5106.0,2019-05-13,5160.0,5132.0,2019-06-17,2018-11-27,False,35 days 00:00:00.000000000
2019-05-14,5180.0,14482.0,SP1906.SHF,4455.0,20004.0,5070.0,4980.0,2019-05-14,5052.0,5180.0,2019-06-17,2018-11-27,False,34 days 00:00:00.000000000
2019-05-15,5066.0,13216.0,SP1906.SHF,2056.0,5472.0,5042.0,5010.0,2019-05-15,5048.0,5056.0,2019-06-17,2018-11-27,False,33 days 00:00:00.000000000
2019-05-16,5088.0,12266.0,SP1906.SHF,1910.0,5295.0,5068.0,5034.0,2019-05-16,5068.0,5048.0,2019-06-17,2018-11-27,False,32 days 00:00:00.000000000
2019-05-17,5082.0,11026.0,SP1906.SHF,2592.0,7926.0,5042.0,4968.0,2019-05-17,5006.0,5060.0,2019-06-17,2018-11-27,False,31 days 00:00:00.000000000
2019-05-20,5056.0,10010.0,SP1906.SHF,1539.0,5144.0,5012.0,4992.0,2019-05-20,5024.0,5020.0,2019-06-17,2018-11-27,False,28 days 00:00:00.000000000
2019-05-21,5042.0,9022.0,SP1906.SHF,1354.0,3971.0,5022.0,5002.0,2019-05-21,5020.0,5024.0,2019-06-17,2018-11-27,False,27 days 00:00:00.000000000
2019-05-22,5034.0,8308.0,SP1906.SHF,1768.0,5071.0,4974.0,4920.0,2019-05-22,4926.0,5022.0,2019-06-17,2018-11-27,False,26 days 00:00:00.000000000
2019-05-23,4956.0,7874.0,SP1906.SHF,1464.0,4191.0,4922.0,4884.0,2019-05-23,4924.0,4930.0,2019-06-17,2018-11-27,False,25 days 00:00:00.000000000
2019-05-24,4982.0,7472.0,SP1906.SHF,1717.0,4748.0,4948.0,4900.0,2019-05-24,4934.0,4924.0,2019-06-17,2018-11-27,False,24 days 00:00:00.000000000
2019-05-27,4966.0,6822.0,SP1906.SHF,1127.0,4002.0,4938.0,4884.0,2019-05-27,4948.0,4942.0,2019-06-17,2018-11-27,False,21 days 00:00:00.000000000
2019-05-28,4994.0,6427.0,SP1906.SHF,875.0,2626.0,4960.0,4916.0,2019-05-28,4960.0,4936.0,2019-06-17,2018-11-27,False,20 days 00:00:00.000000000
2019-05-29,5006.0,5638.0,SP1906.SHF,1058.0,3407.0,4982.0,4958.0,2019-05-29,4980.0,4966.0,2019-06-17,2018-11-27,False,19 days 00:00:00.000000000
2019-05-30,5010.0,5069.0,SP1906.SHF,757.0,2526.0,4974.0,4930.0,2019-05-30,4938.0,4980.0,2019-06-17,2018-11-27,False,18 days 00:00:00.000000000
2019-05-31,5006.0,3889.0,SP1906.SHF,1275.0,3585.0,4886.0,4830.0,2019-05-31,4858.0,4960.0,2019-06-17,2018-11-27,False,17 days 00:00:00.000000000
2019-06-03,4844.0,3240.0,SP1906.SHF,232.0,1071.0,4742.0,4662.0,2019-06-03,4670.0,4844.0,2019-06-17,2018-11-27,False,14 days 00:00:00.000000000
2019-06-04,4736.0,3108.0,SP1906.SHF,65.0,278.0,4688.0,4650.0,2019-06-04,4724.0,4670.0,2019-06-17,2018-11-27,False,13 days 00:00:00.000000000
2019-06-05,4710.0,2888.0,SP1906.SHF,71.0,370.0,4670.0,4616.0,2019-06-05,4616.0,4704.0,2019-06-17,2018-11-27,False,12 days 00:00:00.000000000
2019-06-06,4640.0,2776.0,SP1906.SHF,103.0,352.0,4536.0,4476.0,2019-06-06,4536.0,4626.0,2019-06-17,2018-11-27,False,11 days 00:00:00.000000000
2019-06-10,4600.0,2766.0,SP1906.SHF,26.0,128.0,4536.0,4410.0,2019-06-10,4578.0,4486.0,2019-06-17,2018-11-27,False,7 days 00:00:00.000000000
2019-06-11,4640.0,2670.0,SP1906.SHF,76.0,362.0,4614.0,4552.0,2019-06-11,4610.0,4552.0,2019-06-17,2018-11-27,False,6 days 00:00:00.000000000
2019-06-12,4628.0,2528.0,SP1906.SHF,90.0,272.0,4512.0,4394.0,2019-06-12,4420.0,4628.0,2019-06-17,2018-11-27,False,5 days 00:00:00.000000000
2019-06-13,4650.0,2500.0,SP1906.SHF,18.0,52.0,4594.0,4500.0,2019-06-13,4618.0,4500.0,2019-06-17,2018-11-27,False,4 days 00:00:00.000000000
2019-06-14,4680.0,2510.0,SP1906.SHF,3.0,54.0,4484.0,4402.0,2019-06-14,4680.0,4440.0,2019-06-17,2018-11-27,False,3 days 00:00:00.000000000
2019-06-17,4500.0,2492.0,SP1906.SHF,1.0,18.0,4500.0,4500.0,2019-06-17,4500.0,4500.0,2019-06-17,2018-11-27,False,0 days 00:00:00.000000000
2019-06-18,4634.0,17.0,SP1907.SHF,4.0,7.0,4574.0,4434.0,2019-06-18,4634.0,4434.0,2019-07-15,2018-11-27,True,27 days 00:00:00.000000000
2019-06-19,4610.0,13.0,SP1907.SHF,11.0,19.0,4470.0,4388.0,2019-06-19,4610.0,4388.0,2019-07-15,2018-11-27,False,26 days 00:00:00.000000000
2019-06-20,,13.0,SP1907.SHF,0.0,0.0,4470.0,,2019-06-20,4470.0,,2019-07-15,2018-11-27,False,25 days 00:00:00.000000000
2019-06-21,4470.0,12.0,SP1907.SHF,2.0,3.0,4468.0,4466.0,2019-06-21,4466.0,4470.0,2019-07-15,2018-11-27,False,24 days 00:00:00.000000000
2019-06-24,4470.0,11.0,SP1907.SHF,4.0,4.0,4436.0,4336.0,2019-06-24,4470.0,4470.0,2019-07-15,2018-11-27,False,21 days 00:00:00.000000000
2019-06-25,4608.0,11.0,SP1907.SHF,1.0,1.0,4608.0,4608.0,2019-06-25,4608.0,4608.0,2019-07-15,2018-11-27,False,20 days 00:00:00.000000000
2019-06-26,4558.0,10.0,SP1907.SHF,1.0,1.0,4558.0,4558.0,2019-06-26,4558.0,4558.0,2019-07-15,2018-11-27,False,19 days 00:00:00.000000000
2019-06-27,4360.0,10.0,SP1907.SHF,1.0,1.0,4360.0,4360.0,2019-06-27,4360.0,4360.0,2019-07-15,2018-11-27,False,18 days 00:00:00.000000000
2019-06-28,4536.0,10.0,SP1907.SHF,7.0,7.0,4476.0,4350.0,2019-06-28,4520.0,4350.0,2019-07-15,2018-11-27,False,17 days 00:00:00.000000000
2019-07-01,,10.0,SP1907.SHF,0.0,0.0,4476.0,,2019-07-01,4476.0,,2019-07-15,2018-11-27,False,14 days 00:00:00.000000000
2019-07-02,,10.0,SP1907.SHF,0.0,0.0,4476.0,,2019-07-02,4476.0,,2019-07-15,2018-11-27,False,13 days 00:00:00.000000000
2019-07-03,,10.0,SP1907.SHF,0.0,0.0,4476.0,,2019-07-03,4476.0,,2019-07-15,2018-11-27,False,12 days 00:00:00.000000000
2019-07-04,,10.0,SP1907.SHF,0.0,0.0,4476.0,,2019-07-04,4476.0,,2019-07-15,2018-11-27,False,11 days 00:00:00.000000000
2019-07-05,,10.0,SP1907.SHF,0.0,0.0,4476.0,,2019-07-05,4476.0,,2019-07-15,2018-11-27,False,10 days 00:00:00.000000000
2019-07-08,,10.0,SP1907.SHF,0.0,0.0,4476.0,,2019-07-08,4476.0,,2019-07-15,2018-11-27,False,7 days 00:00:00.000000000
2019-07-09,,10.0,SP1907.SHF,0.0,0.0,4476.0,,2019-07-09,4476.0,,2019-07-15,2018-11-27,False,6 days 00:00:00.000000000
2019-07-10,,10.0,SP1907.SHF,0.0,0.0,4476.0,,2019-07-10,4476.0,,2019-07-15,2018-11-27,False,5 days 00:00:00.000000000
