date,VOLUME,OI,specific_contract,DEALNUM,HIGH,SETTLE,LOW,date,CLOSE,OPEN,last_trade_date,contract_issue_date,switch_contract,remain_days
1995-05-16,50.0,50.0,RU9507.SHF,,15900.0,15884.0,15880.0,1995-05-16,15880.0,15900.0,1995-07-17,1995-05-16,True,62 days 00:00:00.000000000
1995-05-17,30.0,50.0,RU9507.SHF,,16230.0,16126.0,15950.0,1995-05-17,15950.0,16230.0,1995-07-17,1995-05-16,False,61 days 00:00:00.000000000
1995-05-18,20.0,30.0,RU9507.SHF,,15700.0,15680.0,15650.0,1995-05-18,15700.0,15650.0,1995-07-17,1995-05-16,False,60 days 00:00:00.000000000
1995-05-19,,30.0,RU9507.SHF,,,15680.0,,1995-05-19,15700.0,,1995-07-17,1995-05-16,False,59 days 00:00:00.000000000
1995-05-22,10.0,20.0,RU9507.SHF,,16140.0,16140.0,16140.0,1995-05-22,16140.0,16140.0,1995-07-17,1995-05-16,False,56 days 00:00:00.000000000
1995-05-23,,20.0,RU9507.SHF,,,16140.0,,1995-05-23,16140.0,,1995-07-17,1995-05-16,False,55 days 00:00:00.000000000
1995-05-24,,20.0,RU9507.SHF,,,16140.0,,1995-05-24,16140.0,,1995-07-17,1995-05-16,False,54 days 00:00:00.000000000
1995-05-25,,20.0,RU9507.SHF,,,16140.0,,1995-05-25,16140.0,,1995-07-17,1995-05-16,False,53 days 00:00:00.000000000
1995-05-26,,20.0,RU9507.SHF,,,16140.0,,1995-05-26,16140.0,,1995-07-17,1995-05-16,False,52 days 00:00:00.000000000
1995-05-29,,20.0,RU9507.SHF,,,16140.0,,1995-05-29,16140.0,,1995-07-17,1995-05-16,False,49 days 00:00:00.000000000
1995-05-30,,20.0,RU9507.SHF,,,16140.0,,1995-05-30,16140.0,,1995-07-17,1995-05-16,False,48 days 00:00:00.000000000
1995-05-31,10.0,10.0,RU9507.SHF,,15340.0,15340.0,15340.0,1995-05-31,15340.0,15340.0,1995-07-17,1995-05-16,False,47 days 00:00:00.000000000
1995-06-01,,10.0,RU9507.SHF,,,15340.0,,1995-06-01,15340.0,,1995-07-17,1995-05-16,False,46 days 00:00:00.000000000
1995-06-02,,10.0,RU9507.SHF,,,15340.0,,1995-06-02,15340.0,,1995-07-17,1995-05-16,False,45 days 00:00:00.000000000
1995-06-05,,10.0,RU9507.SHF,,,15340.0,,1995-06-05,15340.0,,1995-07-17,1995-05-16,False,42 days 00:00:00.000000000
1995-06-06,,10.0,RU9507.SHF,,,15340.0,,1995-06-06,15340.0,,1995-07-17,1995-05-16,False,41 days 00:00:00.000000000
1995-06-07,,10.0,RU9507.SHF,,,15340.0,,1995-06-07,15340.0,,1995-07-17,1995-05-16,False,40 days 00:00:00.000000000
1995-06-08,,10.0,RU9507.SHF,,,15340.0,,1995-06-08,15340.0,,1995-07-17,1995-05-16,False,39 days 00:00:00.000000000
1995-06-09,,10.0,RU9507.SHF,,,15340.0,,1995-06-09,15340.0,,1995-07-17,1995-05-16,False,38 days 00:00:00.000000000
1995-06-12,,10.0,RU9507.SHF,,,15340.0,,1995-06-12,15340.0,,1995-07-17,1995-05-16,False,35 days 00:00:00.000000000
1995-06-13,,10.0,RU9507.SHF,,,15340.0,,1995-06-13,15340.0,,1995-07-17,1995-05-16,False,34 days 00:00:00.000000000
1995-06-14,,10.0,RU9507.SHF,,,15340.0,,1995-06-14,15340.0,,1995-07-17,1995-05-16,False,33 days 00:00:00.000000000
1995-06-15,,10.0,RU9507.SHF,,,15340.0,,1995-06-15,15340.0,,1995-07-17,1995-05-16,False,32 days 00:00:00.000000000
1995-06-16,,10.0,RU9507.SHF,,,15340.0,,1995-06-16,15340.0,,1995-07-17,1995-05-16,False,31 days 00:00:00.000000000
1995-06-19,,10.0,RU9507.SHF,,,15340.0,,1995-06-19,15340.0,,1995-07-17,1995-05-16,False,28 days 00:00:00.000000000
1995-06-20,,10.0,RU9507.SHF,,,15340.0,,1995-06-20,15340.0,,1995-07-17,1995-05-16,False,27 days 00:00:00.000000000
1995-06-21,,10.0,RU9507.SHF,,,15340.0,,1995-06-21,15340.0,,1995-07-17,1995-05-16,False,26 days 00:00:00.000000000
1995-06-22,,10.0,RU9507.SHF,,,15340.0,,1995-06-22,15340.0,,1995-07-17,1995-05-16,False,25 days 00:00:00.000000000
1995-06-23,,10.0,RU9507.SHF,,,15340.0,,1995-06-23,15340.0,,1995-07-17,1995-05-16,False,24 days 00:00:00.000000000
1995-06-26,,10.0,RU9507.SHF,,,15340.0,,1995-06-26,15340.0,,1995-07-17,1995-05-16,False,21 days 00:00:00.000000000
1995-06-27,,10.0,RU9507.SHF,,,15340.0,,1995-06-27,15340.0,,1995-07-17,1995-05-16,False,20 days 00:00:00.000000000
1995-06-28,,10.0,RU9507.SHF,,,15340.0,,1995-06-28,15340.0,,1995-07-17,1995-05-16,False,19 days 00:00:00.000000000
1995-06-29,,10.0,RU9507.SHF,,,15340.0,,1995-06-29,15340.0,,1995-07-17,1995-05-16,False,18 days 00:00:00.000000000
1995-06-30,,10.0,RU9507.SHF,,,15340.0,,1995-06-30,15340.0,,1995-07-17,1995-05-16,False,17 days 00:00:00.000000000
1995-07-03,,10.0,RU9507.SHF,,,15340.0,,1995-07-03,15340.0,,1995-07-17,1995-05-16,False,14 days 00:00:00.000000000
