date,VOLUME,OI,specific_contract,DEALNUM,HIGH,SETTLE,LOW,date,CLOSE,OPEN,last_trade_date,contract_issue_date,switch_contract,remain_days
2018-03-26,40656.0,3114.0,SC1809.INE,7536.0,447.1,433.8,426.3,2018-03-26,429.9,440.0,2018-08-31,2018-03-26,True,158 days 00:00:00.000000000
2018-03-27,40602.0,3936.0,SC1809.INE,9525.0,431.7,426.4,412.6,2018-03-27,424.0,429.9,2018-08-31,2018-03-26,False,157 days 00:00:00.000000000
2018-03-28,67198.0,6074.0,SC1809.INE,14028.0,429.2,414.1,406.5,2018-03-28,410.4,429.0,2018-08-31,2018-03-26,False,156 days 00:00:00.000000000
2018-03-29,66668.0,7732.0,SC1809.INE,13277.0,412.0,406.8,401.6,2018-03-29,409.7,410.5,2018-08-31,2018-03-26,False,155 days 00:00:00.000000000
2018-03-30,58562.0,7058.0,SC1809.INE,12420.0,421.7,412.0,405.0,2018-03-30,420.3,407.4,2018-08-31,2018-03-26,False,154 days 00:00:00.000000000
2018-04-02,24644.0,6536.0,SC1809.INE,6198.0,421.3,417.0,413.8,2018-04-02,416.6,420.5,2018-08-31,2018-03-26,False,151 days 00:00:00.000000000
2018-04-03,52826.0,8546.0,SC1809.INE,10816.0,414.3,405.5,400.5,2018-04-03,402.5,414.3,2018-08-31,2018-03-26,False,150 days 00:00:00.000000000
2018-04-04,44234.0,9164.0,SC1809.INE,8848.0,406.9,402.3,399.0,2018-04-04,401.5,403.8,2018-08-31,2018-03-26,False,149 days 00:00:00.000000000
2018-04-09,15470.0,9504.0,SC1809.INE,3160.0,403.5,400.5,397.7,2018-04-09,402.3,398.2,2018-08-31,2018-03-26,False,144 days 00:00:00.000000000
2018-04-10,61690.0,8992.0,SC1809.INE,11306.0,415.2,410.1,403.8,2018-04-10,413.5,404.2,2018-08-31,2018-03-26,False,143 days 00:00:00.000000000
2018-04-11,66434.0,12462.0,SC1809.INE,12084.0,421.8,418.2,414.1,2018-04-11,417.8,415.0,2018-08-31,2018-03-26,False,142 days 00:00:00.000000000
2018-04-12,110076.0,14474.0,SC1809.INE,17281.0,429.9,424.4,416.9,2018-04-12,428.7,421.0,2018-08-31,2018-03-26,False,141 days 00:00:00.000000000
2018-04-13,63092.0,13480.0,SC1809.INE,11761.0,428.7,426.1,423.3,2018-04-13,427.0,425.3,2018-08-31,2018-03-26,False,140 days 00:00:00.000000000
2018-04-16,65284.0,13494.0,SC1809.INE,11511.0,431.0,427.9,423.5,2018-04-16,424.4,427.7,2018-08-31,2018-03-26,False,137 days 00:00:00.000000000
2018-04-17,55000.0,13002.0,SC1809.INE,10148.0,427.5,425.1,421.5,2018-04-17,427.4,426.0,2018-08-31,2018-03-26,False,136 days 00:00:00.000000000
2018-04-18,80338.0,14628.0,SC1809.INE,12478.0,431.4,425.4,420.6,2018-04-18,429.7,422.8,2018-08-31,2018-03-26,False,135 days 00:00:00.000000000
2018-04-19,84716.0,15928.0,SC1809.INE,12600.0,444.0,437.8,432.5,2018-04-19,440.6,435.0,2018-08-31,2018-03-26,False,134 days 00:00:00.000000000
2018-04-20,68430.0,15616.0,SC1809.INE,12327.0,443.0,439.9,435.3,2018-04-20,436.7,440.7,2018-08-31,2018-03-26,False,133 days 00:00:00.000000000
2018-04-23,70338.0,15986.0,SC1809.INE,12374.0,441.2,436.3,432.4,2018-04-23,439.7,435.1,2018-08-31,2018-03-26,False,130 days 00:00:00.000000000
2018-04-24,91590.0,18324.0,SC1809.INE,15257.0,449.2,440.9,432.2,2018-04-24,447.3,434.2,2018-08-31,2018-03-26,False,129 days 00:00:00.000000000
2018-04-25,98992.0,16184.0,SC1809.INE,16216.0,448.9,443.2,436.6,2018-04-25,438.0,447.0,2018-08-31,2018-03-26,False,128 days 00:00:00.000000000
2018-04-26,109256.0,16286.0,SC1809.INE,16208.0,445.0,439.4,434.4,2018-04-26,441.4,437.1,2018-08-31,2018-03-26,False,127 days 00:00:00.000000000
2018-04-27,80582.0,16256.0,SC1809.INE,12999.0,445.5,442.5,440.4,2018-04-27,444.2,444.0,2018-08-31,2018-03-26,False,126 days 00:00:00.000000000
2018-05-02,33454.0,17254.0,SC1809.INE,5460.0,444.4,441.2,436.0,2018-05-02,443.5,439.7,2018-08-31,2018-03-26,False,121 days 00:00:00.000000000
2018-05-03,111198.0,21392.0,SC1809.INE,14723.0,448.0,442.6,439.1,2018-05-03,447.0,441.6,2018-08-31,2018-03-26,False,120 days 00:00:00.000000000
2018-05-04,100694.0,20456.0,SC1809.INE,14294.0,448.8,445.5,442.8,2018-05-04,446.9,443.8,2018-08-31,2018-03-26,False,119 days 00:00:00.000000000
2018-05-07,135002.0,22786.0,SC1809.INE,17136.0,461.6,454.7,448.3,2018-05-07,458.3,448.3,2018-08-31,2018-03-26,False,116 days 00:00:00.000000000
2018-05-08,110926.0,23344.0,SC1809.INE,14658.0,462.4,459.5,456.9,2018-05-08,459.1,460.6,2018-08-31,2018-03-26,False,115 days 00:00:00.000000000
2018-05-09,244268.0,25760.0,SC1809.INE,23234.0,466.6,455.8,445.3,2018-05-09,465.2,459.1,2018-08-31,2018-03-26,False,114 days 00:00:00.000000000
2018-05-10,165456.0,30620.0,SC1809.INE,18841.0,478.4,470.6,466.0,2018-05-10,476.4,466.3,2018-08-31,2018-03-26,False,113 days 00:00:00.000000000
2018-05-11,165686.0,28136.0,SC1809.INE,19484.0,474.3,470.4,467.0,2018-05-11,471.2,474.2,2018-08-31,2018-03-26,False,112 days 00:00:00.000000000
2018-05-14,168258.0,24488.0,SC1809.INE,19825.0,472.6,468.6,462.7,2018-05-14,465.6,471.7,2018-08-31,2018-03-26,False,109 days 00:00:00.000000000
2018-05-15,150048.0,27872.0,SC1809.INE,18003.0,475.6,471.0,467.5,2018-05-15,472.8,467.5,2018-08-31,2018-03-26,False,108 days 00:00:00.000000000
2018-05-16,193836.0,25888.0,SC1809.INE,21294.0,478.0,474.1,470.5,2018-05-16,473.1,478.0,2018-08-31,2018-03-26,False,107 days 00:00:00.000000000
2018-05-17,220206.0,31014.0,SC1809.INE,22389.0,485.3,476.8,470.5,2018-05-17,481.9,472.0,2018-08-31,2018-03-26,False,106 days 00:00:00.000000000
2018-05-18,179326.0,29920.0,SC1809.INE,20611.0,488.6,484.8,481.9,2018-05-18,486.5,485.0,2018-08-31,2018-03-26,False,105 days 00:00:00.000000000
2018-05-21,175668.0,26892.0,SC1809.INE,19513.0,486.0,482.4,477.0,2018-05-21,482.4,484.8,2018-08-31,2018-03-26,False,102 days 00:00:00.000000000
2018-05-22,133016.0,29060.0,SC1809.INE,16766.0,486.5,482.8,478.3,2018-05-22,485.1,480.0,2018-08-31,2018-03-26,False,101 days 00:00:00.000000000
2018-05-23,218094.0,30956.0,SC1809.INE,22782.0,493.8,488.1,482.6,2018-05-23,484.6,486.0,2018-08-31,2018-03-26,False,100 days 00:00:00.000000000
2018-05-24,217168.0,30414.0,SC1809.INE,20895.0,487.4,483.0,478.1,2018-05-24,485.0,484.5,2018-08-31,2018-03-26,False,99 days 00:00:00.000000000
2018-05-25,180374.0,30964.0,SC1809.INE,19440.0,483.8,480.6,476.6,2018-05-25,477.4,481.1,2018-08-31,2018-03-26,False,98 days 00:00:00.000000000
2018-05-28,245594.0,30338.0,SC1809.INE,24544.0,470.5,464.3,456.6,2018-05-28,462.8,467.4,2018-08-31,2018-03-26,False,95 days 00:00:00.000000000
2018-05-29,145200.0,30166.0,SC1809.INE,17898.0,466.0,462.7,459.2,2018-05-29,463.8,462.5,2018-08-31,2018-03-26,False,94 days 00:00:00.000000000
2018-05-30,224162.0,30760.0,SC1809.INE,23483.0,468.3,463.4,458.5,2018-05-30,463.9,467.0,2018-08-31,2018-03-26,False,93 days 00:00:00.000000000
2018-05-31,234544.0,33824.0,SC1809.INE,23564.0,476.8,471.9,465.3,2018-05-31,472.5,466.0,2018-08-31,2018-03-26,False,92 days 00:00:00.000000000
2018-06-01,275006.0,33986.0,SC1809.INE,24223.0,483.9,476.1,469.9,2018-06-01,474.7,470.5,2018-08-31,2018-03-26,False,91 days 00:00:00.000000000
2018-06-04,202210.0,31182.0,SC1809.INE,22220.0,473.1,470.6,467.6,2018-06-04,470.9,472.9,2018-08-31,2018-03-26,False,88 days 00:00:00.000000000
2018-06-05,212376.0,30258.0,SC1809.INE,21528.0,471.4,466.1,461.6,2018-06-05,466.2,468.7,2018-08-31,2018-03-26,False,87 days 00:00:00.000000000
2018-06-06,238464.0,33080.0,SC1809.INE,24304.0,466.7,460.7,455.8,2018-06-06,465.0,461.7,2018-08-31,2018-03-26,False,86 days 00:00:00.000000000
2018-06-07,251680.0,33264.0,SC1809.INE,23493.0,466.0,461.8,458.0,2018-06-07,465.8,461.0,2018-08-31,2018-03-26,False,85 days 00:00:00.000000000
2018-06-08,228524.0,34290.0,SC1809.INE,23390.0,474.2,470.5,466.6,2018-06-08,468.3,467.7,2018-08-31,2018-03-26,False,84 days 00:00:00.000000000
2018-06-11,192790.0,32846.0,SC1809.INE,20621.0,476.3,470.2,466.8,2018-06-11,467.5,469.0,2018-08-31,2018-03-26,False,81 days 00:00:00.000000000
2018-06-12,235584.0,33878.0,SC1809.INE,24226.0,473.0,469.1,463.9,2018-06-12,472.1,466.4,2018-08-31,2018-03-26,False,80 days 00:00:00.000000000
2018-06-13,217898.0,32200.0,SC1809.INE,21612.0,471.7,467.8,463.0,2018-06-13,464.5,469.2,2018-08-31,2018-03-26,False,79 days 00:00:00.000000000
2018-06-14,222996.0,31010.0,SC1809.INE,21102.0,472.0,468.6,464.4,2018-06-14,468.1,466.3,2018-08-31,2018-03-26,False,78 days 00:00:00.000000000
2018-06-15,182254.0,28670.0,SC1809.INE,18912.0,472.2,468.2,465.5,2018-06-15,467.2,470.7,2018-08-31,2018-03-26,False,77 days 00:00:00.000000000
2018-06-19,75788.0,31970.0,SC1809.INE,9201.0,465.5,460.7,458.0,2018-06-19,460.3,463.1,2018-08-31,2018-03-26,False,73 days 00:00:00.000000000
2018-06-20,223134.0,32990.0,SC1809.INE,21801.0,465.7,462.2,458.8,2018-06-20,464.2,461.1,2018-08-31,2018-03-26,False,72 days 00:00:00.000000000
2018-06-21,312444.0,34196.0,SC1809.INE,25982.0,468.7,463.5,458.7,2018-06-21,459.8,465.0,2018-08-31,2018-03-26,False,71 days 00:00:00.000000000
2018-06-22,271166.0,35592.0,SC1809.INE,25241.0,461.8,457.4,453.7,2018-06-22,459.0,458.0,2018-08-31,2018-03-26,False,70 days 00:00:00.000000000
2018-06-25,254096.0,34400.0,SC1809.INE,23284.0,472.0,467.0,464.3,2018-06-25,466.5,464.4,2018-08-31,2018-03-26,False,67 days 00:00:00.000000000
2018-06-26,184420.0,35956.0,SC1809.INE,20345.0,471.9,468.0,465.3,2018-06-26,471.5,468.4,2018-08-31,2018-03-26,False,66 days 00:00:00.000000000
2018-06-27,295640.0,39126.0,SC1809.INE,27104.0,486.1,476.9,469.6,2018-06-27,485.0,472.2,2018-08-31,2018-03-26,False,65 days 00:00:00.000000000
2018-06-28,260304.0,36606.0,SC1809.INE,23956.0,495.0,491.9,486.3,2018-06-28,491.0,487.0,2018-08-31,2018-03-26,False,64 days 00:00:00.000000000
2018-06-29,252972.0,36364.0,SC1809.INE,24455.0,498.0,494.6,490.4,2018-06-29,494.8,490.4,2018-08-31,2018-03-26,False,63 days 00:00:00.000000000
2018-07-02,283214.0,36276.0,SC1809.INE,27046.0,510.0,502.6,497.6,2018-07-02,501.6,498.0,2018-08-31,2018-03-26,False,60 days 00:00:00.000000000
2018-07-03,255268.0,36494.0,SC1809.INE,24895.0,505.2,501.9,496.8,2018-07-03,503.5,502.4,2018-08-31,2018-03-26,False,59 days 00:00:00.000000000
2018-07-04,319660.0,33908.0,SC1809.INE,26576.0,504.5,497.7,491.3,2018-07-04,496.7,504.1,2018-08-31,2018-03-26,False,58 days 00:00:00.000000000
2018-07-05,212576.0,34278.0,SC1809.INE,22501.0,501.8,497.2,494.4,2018-07-05,497.6,496.0,2018-08-31,2018-03-26,False,57 days 00:00:00.000000000
2018-07-06,330606.0,34222.0,SC1809.INE,29199.0,502.0,497.7,492.8,2018-07-06,495.7,498.8,2018-08-31,2018-03-26,False,56 days 00:00:00.000000000
