date_time,open,high,low,close,volume,amount,position,date,time
2019-06-18 15:00:00,97350.0,97350.0,97350.0,97350.0,0.0,0.0,0.0,2019-06-18,15:00:00
2019-06-19 15:00:00,97350.0,97350.0,97350.0,97350.0,0.0,0.0,0.0,2019-06-19,15:00:00
2019-06-19 21:42:00,97670.0,97670.0,97670.0,97670.0,2.0,195340.0,2.0,2019-06-19,21:42:00
2019-06-19 21:57:00,98120.0,98120.0,98120.0,98120.0,2.0,196240.0,4.0,2019-06-19,21:57:00
2019-06-19 22:11:00,98560.0,98560.0,98560.0,98560.0,2.0,197120.0,6.0,2019-06-19,22:11:00
2019-06-19 22:20:00,97980.0,97980.0,97980.0,97980.0,2.0,195960.0,6.0,2019-06-19,22:20:00
2019-06-20 14:42:00,98080.0,98080.0,98080.0,98080.0,2.0,196160.0,8.0,2019-06-20,14:42:00
2019-06-20 15:00:00,98080.0,98080.0,98080.0,98080.0,0.0,0.0,8.0,2019-06-20,15:00:00
2019-06-20 21:02:00,98850.0,98850.0,98850.0,98850.0,2.0,197700.0,10.0,2019-06-20,21:02:00
2019-06-20 21:03:00,98810.0,98810.0,98810.0,98810.0,2.0,197620.0,12.0,2019-06-20,21:03:00
2019-06-20 21:15:00,97510.0,97510.0,97510.0,97510.0,2.0,195020.0,12.0,2019-06-20,21:15:00
2019-06-20 21:21:00,98340.0,98340.0,98340.0,98340.0,2.0,196680.0,12.0,2019-06-20,21:21:00
2019-06-20 21:24:00,98330.0,98330.0,98330.0,98330.0,2.0,196660.0,12.0,2019-06-20,21:24:00
2019-06-20 21:55:00,98370.0,98370.0,98370.0,98370.0,2.0,196740.0,10.0,2019-06-20,21:55:00
2019-06-21 00:14:00,97900.0,97900.0,97900.0,97900.0,2.0,195800.0,10.0,2019-06-21,00:14:00
2019-06-21 09:33:00,97550.0,97550.0,97550.0,97550.0,2.0,195100.0,8.0,2019-06-21,09:33:00
2019-06-21 09:52:00,97550.0,97550.0,97550.0,97550.0,2.0,195100.0,10.0,2019-06-21,09:52:00
2019-06-21 10:11:00,97540.0,97540.0,97540.0,97540.0,2.0,195080.0,12.0,2019-06-21,10:11:00
2019-06-21 14:02:00,97010.0,97010.0,97010.0,97010.0,2.0,194020.0,10.0,2019-06-21,14:02:00
2019-06-21 14:21:00,97500.0,97500.0,97500.0,97500.0,2.0,195000.0,10.0,2019-06-21,14:21:00
2019-06-21 15:00:00,97500.0,97500.0,97500.0,97500.0,0.0,0.0,10.0,2019-06-21,15:00:00
2019-06-24 14:30:00,97540.0,97540.0,97540.0,97540.0,2.0,195080.0,10.0,2019-06-24,14:30:00
2019-06-24 15:00:00,97540.0,97540.0,97540.0,97540.0,0.0,0.0,10.0,2019-06-24,15:00:00
2019-06-25 13:54:00,98110.0,98110.0,98110.0,98110.0,2.0,196220.0,10.0,2019-06-25,13:54:00
2019-06-25 14:57:00,97990.0,97990.0,97990.0,97990.0,2.0,195980.0,10.0,2019-06-25,14:57:00
2019-06-25 15:00:00,97990.0,97990.0,97990.0,97990.0,0.0,0.0,10.0,2019-06-25,15:00:00
2019-06-26 15:00:00,97990.0,97990.0,97990.0,97990.0,0.0,0.0,10.0,2019-06-26,15:00:00
2019-06-27 09:59:00,99870.0,99870.0,99870.0,99870.0,2.0,199740.0,10.0,2019-06-27,09:59:00
2019-06-27 10:41:00,99660.0,99660.0,99660.0,99660.0,2.0,199320.0,12.0,2019-06-27,10:41:00
2019-06-27 15:00:00,99660.0,99660.0,99660.0,99660.0,0.0,0.0,12.0,2019-06-27,15:00:00
2019-06-27 21:04:00,100000.0,100000.0,100000.0,100000.0,2.0,200000.0,12.0,2019-06-27,21:04:00
2019-06-27 23:07:00,100990.0,100990.0,100990.0,100990.0,2.0,201980.0,12.0,2019-06-27,23:07:00
2019-06-27 23:11:00,100990.0,100990.0,100990.0,100990.0,2.0,201980.0,12.0,2019-06-27,23:11:00
2019-06-28 09:44:00,101000.0,101000.0,101000.0,101000.0,2.0,202000.0,14.0,2019-06-28,09:44:00
2019-06-28 14:38:00,99790.0,99790.0,99790.0,99790.0,2.0,199580.0,16.0,2019-06-28,14:38:00
2019-06-28 15:00:00,99790.0,99790.0,99790.0,99790.0,0.0,0.0,16.0,2019-06-28,15:00:00
2019-07-01 09:56:00,99770.0,99770.0,99770.0,99770.0,2.0,199540.0,16.0,2019-07-01,09:56:00
2019-07-01 10:05:00,99770.0,99770.0,99770.0,99770.0,4.0,399080.0,16.0,2019-07-01,10:05:00
2019-07-01 15:00:00,99770.0,99770.0,99770.0,99770.0,0.0,0.0,16.0,2019-07-01,15:00:00
2019-07-01 21:47:00,98920.0,98920.0,98920.0,98920.0,2.0,197840.0,18.0,2019-07-01,21:47:00
2019-07-02 09:07:00,98400.0,98400.0,98200.0,98200.0,4.0,393200.0,16.0,2019-07-02,09:07:00
2019-07-02 09:11:00,98000.0,98000.0,98000.0,98000.0,2.0,196000.0,14.0,2019-07-02,09:11:00
2019-07-02 14:07:00,97620.0,97620.0,97620.0,97620.0,2.0,195240.0,16.0,2019-07-02,14:07:00
2019-07-02 14:53:00,97790.0,97790.0,97790.0,97790.0,2.0,195580.0,16.0,2019-07-02,14:53:00
2019-07-02 14:57:00,97790.0,97790.0,97790.0,97790.0,2.0,195580.0,18.0,2019-07-02,14:57:00
2019-07-02 15:00:00,97790.0,97790.0,97790.0,97790.0,0.0,0.0,18.0,2019-07-02,15:00:00
2019-07-02 21:03:00,96670.0,96670.0,96670.0,96670.0,4.0,386680.0,16.0,2019-07-02,21:03:00
2019-07-02 21:52:00,98340.0,98340.0,98340.0,98340.0,2.0,196680.0,18.0,2019-07-02,21:52:00
2019-07-02 21:54:00,96740.0,96740.0,96740.0,96740.0,2.0,193480.0,18.0,2019-07-02,21:54:00
2019-07-02 22:20:00,96940.0,96940.0,96940.0,96940.0,2.0,193880.0,18.0,2019-07-02,22:20:00
2019-07-02 23:08:00,96840.0,96840.0,96840.0,96840.0,2.0,193680.0,20.0,2019-07-02,23:08:00
2019-07-02 23:21:00,97360.0,97360.0,97360.0,97360.0,2.0,194720.0,20.0,2019-07-02,23:21:00
2019-07-03 09:08:00,97450.0,97450.0,97450.0,97450.0,2.0,194900.0,18.0,2019-07-03,09:08:00
2019-07-03 09:12:00,97210.0,97210.0,97210.0,97210.0,2.0,194420.0,20.0,2019-07-03,09:12:00
2019-07-03 09:15:00,97210.0,97550.0,97210.0,97550.0,6.0,584620.0,20.0,2019-07-03,09:15:00
2019-07-03 15:00:00,97550.0,97550.0,97550.0,97550.0,0.0,0.0,20.0,2019-07-03,15:00:00
2019-07-03 21:01:00,99020.0,99020.0,99020.0,99020.0,6.0,594120.0,26.0,2019-07-03,21:01:00
2019-07-03 21:02:00,98870.0,98870.0,98870.0,98870.0,2.0,197740.0,26.0,2019-07-03,21:02:00
2019-07-03 21:38:00,98870.0,98870.0,98870.0,98870.0,4.0,395480.0,30.0,2019-07-03,21:38:00
2019-07-04 10:36:00,98570.0,98570.0,98570.0,98570.0,8.0,788560.0,30.0,2019-07-04,10:36:00
2019-07-04 15:00:00,98570.0,98570.0,98570.0,98570.0,0.0,0.0,30.0,2019-07-04,15:00:00
2019-07-04 21:16:00,98950.0,98950.0,98950.0,98950.0,2.0,197900.0,28.0,2019-07-04,21:16:00
2019-07-04 21:30:00,98400.0,98400.0,98400.0,98400.0,2.0,196800.0,30.0,2019-07-04,21:30:00
2019-07-05 15:00:00,98400.0,98400.0,98400.0,98400.0,0.0,0.0,30.0,2019-07-05,15:00:00
2019-07-05 21:05:00,98500.0,98500.0,98500.0,98500.0,2.0,197000.0,30.0,2019-07-05,21:05:00
2019-07-06 00:05:00,99500.0,99500.0,99500.0,99500.0,2.0,199000.0,30.0,2019-07-06,00:05:00
2019-07-08 10:10:00,99990.0,99990.0,99990.0,99990.0,2.0,199980.0,28.0,2019-07-08,10:10:00
2019-07-08 10:14:00,100000.0,100000.0,100000.0,100000.0,2.0,200000.0,30.0,2019-07-08,10:14:00
2019-07-08 10:36:00,99760.0,99760.0,99760.0,99760.0,2.0,199520.0,30.0,2019-07-08,10:36:00
2019-07-08 14:03:00,100140.0,100140.0,100140.0,100140.0,2.0,200280.0,28.0,2019-07-08,14:03:00
2019-07-08 15:00:00,100140.0,100140.0,100140.0,100140.0,0.0,0.0,28.0,2019-07-08,15:00:00
2019-07-08 21:02:00,101000.0,101000.0,101000.0,101000.0,2.0,202000.0,30.0,2019-07-08,21:02:00
2019-07-08 21:04:00,101000.0,101000.0,101000.0,101000.0,2.0,202000.0,32.0,2019-07-08,21:04:00
2019-07-09 00:00:00,101000.0,101000.0,101000.0,101000.0,2.0,202000.0,30.0,2019-07-09,00:00:00
2019-07-09 00:02:00,101000.0,101000.0,101000.0,101000.0,2.0,202000.0,28.0,2019-07-09,00:02:00
2019-07-09 09:51:00,100840.0,100840.0,100840.0,100840.0,4.0,403360.0,32.0,2019-07-09,09:51:00
2019-07-09 14:54:00,99960.0,99960.0,99960.0,99960.0,4.0,399840.0,32.0,2019-07-09,14:54:00
2019-07-09 14:55:00,99960.0,99960.0,99960.0,99960.0,2.0,199920.0,32.0,2019-07-09,14:55:00
2019-07-09 15:00:00,99960.0,99960.0,99960.0,99960.0,0.0,0.0,32.0,2019-07-09,15:00:00
2019-07-09 21:05:00,100720.0,100720.0,100720.0,100720.0,2.0,201440.0,32.0,2019-07-09,21:05:00
2019-07-09 21:14:00,100760.0,100760.0,100760.0,100760.0,2.0,201520.0,34.0,2019-07-09,21:14:00
