date_time,open,high,low,close,volume,amount,position,date,time
2019-09-17 09:00:00,5290.0,5292.0,5290.0,5292.0,30.0,0.0,364.0,2019-09-17,09:00:00
2019-09-17 09:01:00,5306.0,5328.0,5306.0,5328.0,6.0,0.0,370.0,2019-09-17,09:01:00
2019-09-17 09:02:00,5314.0,5314.0,5310.0,5310.0,6.0,0.0,372.0,2019-09-17,09:02:00
2019-09-17 09:03:00,5318.0,5320.0,5318.0,5320.0,6.0,0.0,376.0,2019-09-17,09:03:00
2019-09-17 09:04:00,5318.0,5328.0,5318.0,5328.0,4.0,0.0,376.0,2019-09-17,09:04:00
2019-09-17 09:05:00,5326.0,5326.0,5320.0,5322.0,44.0,0.0,420.0,2019-09-17,09:05:00
2019-09-17 09:07:00,5316.0,5316.0,5298.0,5300.0,34.0,0.0,426.0,2019-09-17,09:07:00
2019-09-17 09:08:00,5300.0,5300.0,5300.0,5300.0,10.0,0.0,436.0,2019-09-17,09:08:00
2019-09-17 09:09:00,5298.0,5298.0,5286.0,5294.0,14.0,0.0,430.0,2019-09-17,09:09:00
2019-09-17 09:10:00,5294.0,5294.0,5294.0,5294.0,2.0,0.0,432.0,2019-09-17,09:10:00
2019-09-17 09:11:00,5290.0,5300.0,5290.0,5300.0,24.0,0.0,430.0,2019-09-17,09:11:00
2019-09-17 09:12:00,5294.0,5294.0,5294.0,5294.0,4.0,0.0,434.0,2019-09-17,09:12:00
2019-09-17 09:13:00,5294.0,5294.0,5280.0,5280.0,14.0,0.0,448.0,2019-09-17,09:13:00
2019-09-17 09:15:00,5280.0,5280.0,5280.0,5280.0,2.0,0.0,450.0,2019-09-17,09:15:00
2019-09-17 09:16:00,5280.0,5284.0,5280.0,5284.0,6.0,0.0,456.0,2019-09-17,09:16:00
2019-09-17 09:17:00,5278.0,5280.0,5278.0,5280.0,22.0,0.0,474.0,2019-09-17,09:17:00
2019-09-17 09:20:00,5288.0,5292.0,5288.0,5292.0,6.0,0.0,476.0,2019-09-17,09:20:00
2019-09-17 09:21:00,5290.0,5294.0,5290.0,5294.0,12.0,0.0,482.0,2019-09-17,09:21:00
2019-09-17 09:22:00,5294.0,5294.0,5286.0,5286.0,26.0,0.0,506.0,2019-09-17,09:22:00
2019-09-17 09:26:00,5280.0,5288.0,5280.0,5288.0,32.0,0.0,530.0,2019-09-17,09:26:00
2019-09-17 09:27:00,5286.0,5288.0,5286.0,5288.0,12.0,0.0,518.0,2019-09-17,09:27:00
2019-09-17 09:28:00,5290.0,5290.0,5290.0,5290.0,12.0,0.0,518.0,2019-09-17,09:28:00
2019-09-17 09:29:00,5296.0,5296.0,5296.0,5296.0,2.0,0.0,520.0,2019-09-17,09:29:00
2019-09-17 09:30:00,5306.0,5306.0,5306.0,5306.0,12.0,0.0,532.0,2019-09-17,09:30:00
2019-09-17 09:32:00,5288.0,5288.0,5286.0,5286.0,4.0,0.0,536.0,2019-09-17,09:32:00
2019-09-17 09:33:00,5262.0,5268.0,5262.0,5268.0,6.0,0.0,542.0,2019-09-17,09:33:00
2019-09-17 09:35:00,5262.0,5262.0,5262.0,5262.0,2.0,0.0,542.0,2019-09-17,09:35:00
2019-09-17 09:36:00,5262.0,5268.0,5262.0,5268.0,4.0,0.0,540.0,2019-09-17,09:36:00
2019-09-17 09:37:00,5272.0,5272.0,5272.0,5272.0,2.0,0.0,540.0,2019-09-17,09:37:00
2019-09-17 09:38:00,5254.0,5258.0,5252.0,5252.0,10.0,0.0,548.0,2019-09-17,09:38:00
2019-09-17 09:39:00,5256.0,5256.0,5254.0,5254.0,4.0,0.0,550.0,2019-09-17,09:39:00
2019-09-17 09:40:00,5258.0,5258.0,5258.0,5258.0,2.0,0.0,552.0,2019-09-17,09:40:00
2019-09-17 09:42:00,5260.0,5260.0,5260.0,5260.0,2.0,0.0,554.0,2019-09-17,09:42:00
2019-09-17 09:43:00,5260.0,5262.0,5260.0,5262.0,4.0,0.0,554.0,2019-09-17,09:43:00
2019-09-17 09:44:00,5258.0,5258.0,5254.0,5254.0,4.0,0.0,558.0,2019-09-17,09:44:00
2019-09-17 09:45:00,5254.0,5254.0,5254.0,5254.0,4.0,0.0,558.0,2019-09-17,09:45:00
2019-09-17 09:48:00,5252.0,5252.0,5240.0,5240.0,18.0,0.0,570.0,2019-09-17,09:48:00
2019-09-17 09:49:00,5248.0,5248.0,5248.0,5248.0,2.0,0.0,570.0,2019-09-17,09:49:00
2019-09-17 09:50:00,5250.0,5250.0,5250.0,5250.0,2.0,0.0,572.0,2019-09-17,09:50:00
2019-09-17 09:51:00,5252.0,5252.0,5252.0,5252.0,2.0,0.0,574.0,2019-09-17,09:51:00
