,每日PnL,净值,资金占用比例,杠杆倍数,换手率
2013-05-02,-4245.0,0.976535,0.05035328994864496,0.647825,0.020927200000000003
2013-05-03,2480.0,0.979015,0.04419048737761935,0.618045,0.028203
2013-05-06,6520.0,0.985535,0.05186670184214666,0.673235,0.0511932
2013-05-07,-2825.0,0.98271,0.05166447883912854,0.66866,0.0
2013-05-08,2175.0,0.984885,0.036892885971458594,0.519075,0.0637472
2013-05-09,2450.0,0.987335,0.05179447705186184,0.67245,0.04345025
2013-05-10,-2525.0,0.98481,0.05280282491038881,0.683225,0.0
2013-05-13,1955.0,0.986765,0.052458893454875276,0.68088,0.021833000000000005
2013-05-14,-3525.0,0.98324,0.061176925267483015,0.80138,0.05028025
2013-05-15,2000.0,0.98524,0.05121087247777192,0.664,0.0132706
2013-05-16,1870.0,0.98711,0.051505708583643166,0.66924,0.04260270000000001
2013-05-17,9110.0,0.99622,0.06047394149886571,0.801805,0.012857250000000002
2013-05-20,-595.0,0.995625,0.03642284996861268,0.51805,0.075086
2013-05-21,7855.0,1.00348,0.06035840275840077,0.806735,0.056908099999999996
2013-05-22,3560.0,1.00704,0.042015709405783294,0.60445,0.062368650000000005
2013-05-23,360.0,1.0074,0.03446773873337304,0.49604,0.0771701
2013-05-24,2250.0,1.00965,0.03876640419947507,0.55915,0.0462028
2013-05-27,5150.0,1.0148,0.03897319668900276,0.565,0.057344
2013-05-28,-800.0,1.014,0.06138037475345168,0.83441,0.1019427
2013-05-29,-4410.0,1.00959,0.060964748066046605,0.82562,0.0
2013-05-30,1260.0,1.01085,0.057762674976504925,0.78032,0.0158984
2013-05-31,-3390.0,1.00746,0.04068796776050662,0.53205,0.026464200000000004
2013-06-03,3600.0,1.01106,0.04089717721994738,0.53655,0.0
2013-06-04,2950.0,1.01401,0.04100058184830525,0.5392,0.0
2013-06-05,4825.0,1.018835,0.03633856316282813,0.5289,0.07833225
2013-06-06,-4400.0,1.014435,0.04439466303903158,0.59125,0.0531125
2013-06-07,1650.0,1.016085,0.03987264844968679,0.5264,0.024780000000000003
2013-06-13,-9200.0,1.006885,0.04434865947948376,0.5872,0.024976000000000005
2013-06-14,2250.0,1.009135,0.042971753036016,0.61949,0.030469800000000002
2013-06-17,-1430.0,1.007705,0.04339603356140935,0.62472,0.0
2013-06-18,-3435.0,1.00427,0.05119265735310226,0.682475,0.0482531
2013-06-19,-3550.0,1.00072,0.04378917179630666,0.62601,0.04823545
2013-06-20,1500.0,1.00222,0.045904891141665516,0.65724,0.019678400000000002
2013-06-21,1140.0,1.00336,0.04573134268856643,0.6555,0.0
2013-06-24,2575.0,1.005935,0.04406770815211719,0.633275,0.0441455
2013-06-25,2750.0,1.008685,0.038182385977782965,0.5502,0.01801625
2013-06-26,2000.0,1.010685,0.042982729534919384,0.5722,0.025928
2013-06-27,1400.0,1.012085,0.04319400050391024,0.5758,0.0
2013-06-28,-650.0,1.011435,0.03797129820502554,0.54865,0.025255
2013-07-01,-1650.0,1.009785,0.044317354684413016,0.5875,0.026035
2013-07-02,-2300.0,1.007485,0.03836682431996506,0.5522,0.056112
2013-07-03,-2600.0,1.004885,0.038284977883041346,0.5496,0.0
2013-07-04,3000.0,1.007885,0.03837937859974104,0.5526,0.0
2013-07-05,-500.0,1.007385,0.04178243670493407,0.6013,0.053074
2013-07-08,-1900.0,1.005485,0.04171519217094239,0.5992,0.0
2013-07-09,1970.0,1.007455,0.04846062603292456,0.64837,0.0242782
2013-07-10,3835.0,1.01129,0.05592901146060971,0.758635,0.033939500000000004
2013-07-11,-4405.0,1.006885,0.05858623378042179,0.79128,0.050508500000000005
2013-07-12,6150.0,1.013035,0.05756573070032131,0.78313,0.0
2013-07-15,3610.0,1.016645,0.055184454750675016,0.7519,0.012667200000000002
2013-07-16,-5110.0,1.011535,0.0567317492721458,0.769445,0.03989125
2013-07-17,-8780.0,1.002755,0.05909928147952391,0.79443,0.03775345
2013-07-18,-230.0,1.002525,0.05734789656118301,0.76891,0.0315875
2013-07-19,-3375.0,0.99915,0.049822699294400245,0.658405,0.012723900000000002
2013-07-22,1440.0,1.00059,0.05016555232412877,0.663745,0.0
2013-07-23,2135.0,1.002725,0.044560572440100726,0.5858,0.015499400000000002
2013-07-24,-1800.0,1.000925,0.044850513275220424,0.5882,0.0
2013-07-25,-800.0,1.000125,0.04477440319960005,0.5867,0.0
2013-07-26,200.0,1.000325,0.04415564941394047,0.5791,0.0
2013-07-29,2905.0,1.00323,0.04834185580574744,0.6425,0.015309350000000003
2013-07-30,50.0,1.00328,0.03873694282752572,0.5552,0.0439375
2013-07-31,-2365.0,1.000915,0.049010855067613136,0.64961,0.04360475
2013-08-01,75.0,1.00099,0.049533911427686594,0.656585,0.0
2013-08-02,425.0,1.001415,0.04954259722492673,0.65731,0.0
2013-08-05,-80.0,1.001335,0.05899833721981155,0.79173,0.013741000000000001
2013-08-06,-2430.0,0.998905,0.04486112292960792,0.5876,0.029393000000000006
2013-08-07,-250.0,0.998655,0.04466257115820779,0.58495,0.0
2013-08-08,-6250.0,0.992405,0.04577667383779808,0.5945,0.0
2013-08-09,-3550.0,0.988855,0.04611040041259841,0.59615,0.0
2013-08-12,-3350.0,0.985505,0.046662371068639935,0.6006,0.0
2013-08-13,3200.0,0.988705,0.048032527396948535,0.6217,0.029008
2013-08-14,-3700.0,0.985005,0.05267765138248029,0.685025,0.017449250000000003
2013-08-15,725.0,0.98573,0.05246720704452538,0.68305,0.0
2013-08-16,1265.0,0.986995,0.04587292742111156,0.646805,0.0289179
2013-08-19,-3145.0,0.98385,0.06177791329979163,0.81156,0.042785199999999995
2013-08-20,565.0,0.984415,0.061213766551708376,0.805225,0.0
2013-08-21,-1130.0,0.983285,0.061380627183370035,0.806395,0.0
2013-08-22,-2895.0,0.98039,0.061879456134803494,0.8099,0.0
2013-08-23,-8725.0,0.971665,0.06300448199739622,0.816575,0.0
2013-08-26,715.0,0.97238,0.06386320162899278,0.82799,0.0
2013-08-27,2535.0,0.974915,0.06389762184395563,0.830825,0.0
2013-08-28,12935.0,0.98785,0.062112871387356376,0.81896,0.0
2013-08-29,-605.0,0.987245,0.06208980546875396,0.818155,0.0
2013-08-30,-1505.0,0.98574,0.04597074279221702,0.64736,0.0427387
2013-09-02,-3685.0,0.982055,0.04641659581184354,0.651195,0.0
2013-09-03,2695.0,0.98475,0.06306240162477786,0.82711,0.043777199999999995
2013-09-04,2555.0,0.987305,0.06249694876456617,0.822365,0.0
2013-09-05,1195.0,0.9885,0.0627467880627213,0.82666,0.0
2013-09-06,-235.0,0.988265,0.06271268333898297,0.825925,0.0
2013-09-09,1865.0,0.99013,0.06296476220294304,0.83099,0.0
2013-09-10,625.0,0.990755,0.062296985632169406,0.823015,0.0
2013-09-11,-3260.0,0.987495,0.05330113063863615,0.69268,0.013788250000000002
2013-09-12,6985.0,0.99448,0.052270080846271424,0.684765,0.0
2013-09-13,2355.0,0.996835,0.04074295144131175,0.5802,0.0472894
2013-09-16,800.0,0.997635,0.04054188154986543,0.5778,0.0
2013-09-17,-4060.0,0.993575,0.061184409833178174,0.81019,0.0604735
2013-09-18,-5495.0,0.98808,0.04671585296737106,0.6,0.029571850000000007
2013-09-23,50.0,0.98813,0.046887049274892977,0.60215,0.0
2013-09-24,1300.0,0.98943,0.04648888754131166,0.59815,0.0
2013-09-25,420.0,0.98985,0.05414300146486842,0.706835,0.01771945
2013-09-26,-1000.0,0.98885,0.04306679476159175,0.60838,0.04784655
2013-09-27,3820.0,0.99267,0.042631690289824414,0.60456,0.0
2013-09-30,2925.0,0.995595,0.05315424444678811,0.69863,0.047239050000000005
2013-10-08,-210.0,0.995385,0.04263003762363307,0.60619,0.0472627
2013-10-09,940.0,0.996325,0.062274057160063234,0.82766,0.0843463
2013-10-10,3140.0,0.999465,0.05045779492028235,0.72044,0.070316
2013-10-11,-2280.0,0.997185,0.04146923589905585,0.59075,0.0345849
2013-10-14,-1570.0,0.995615,0.041626733225192475,0.59206,0.0
2013-10-15,-1940.0,0.993675,0.0454641608171686,0.58488,0.0342462
2013-10-16,3550.0,0.997225,0.045014013888540705,0.58173,0.0
2013-10-17,5880.0,1.003105,0.059111010312978204,0.788765,0.03059525
2013-10-18,60.0,1.003165,0.05821425189275942,0.77585,0.04413185000000001
2013-10-21,-510.0,1.002655,0.059363489934224634,0.79143,0.044243500000000005
2013-10-22,-690.0,1.001965,0.05943520981271801,0.7923,0.021756000000000005
2013-10-23,3910.0,1.005875,0.06280830123027216,0.84509,0.0118636
2013-10-24,3430.0,1.009305,0.05861142073010636,0.78754,0.0118076
2013-10-25,5790.0,1.015095,0.05720656687305129,0.77413,0.0
2013-10-28,-3360.0,1.011735,0.051829431619940004,0.693795,0.03390275
2013-10-29,-265.0,1.01147,0.035502783078094256,0.513,0.0420204
2013-10-30,3650.0,1.01512,0.044140101662857596,0.58415,0.050628
2013-10-31,560.0,1.01568,0.0614328331758034,0.83613,0.0381808
2013-11-01,-980.0,1.0147,0.05797822016359515,0.78505,0.011879000000000002
2013-11-04,3540.0,1.01824,0.06169734050911377,0.84111,0.0470902
2013-11-05,2960.0,1.0212,0.0636677927927928,0.873165,0.012976950000000001
2013-11-06,365.0,1.021565,0.04986780087414897,0.67226,0.0243915
2013-11-07,-3280.0,1.018285,0.04918308724964033,0.65942,0.0169652
2013-11-08,-1370.0,1.016915,0.05990894027524424,0.81469,0.011151000000000001
2013-11-11,1540.0,1.0184549999999999,0.06092551953694567,0.83097,0.016818200000000002
2013-11-12,4560.0,1.023015,0.05855681490496229,0.80075,0.031185000000000004
2013-11-13,165.0,1.02318,0.05767279462069235,0.787995,0.021336000000000004
2013-11-14,-3200.0,1.01998,0.05952587305633444,0.81216,0.053959850000000004
2013-11-15,2090.0,1.02207,0.05909076677722661,0.80807,0.0
2013-11-18,640.0,1.02271,0.059134749831330484,0.80931,0.0
2013-11-19,-2950.0,1.01976,0.059566368557307604,0.81282,0.0
2013-11-20,290.0,1.02005,0.059800303906671244,0.81609,0.0
2013-11-21,1860.0,1.02191,0.049621688798426475,0.66957,0.0278614
2013-11-22,2240.0,1.02415,0.0592279451252258,0.81199,0.0277606
2013-11-25,5790.0,1.02994,0.05873254752704041,0.8103,0.0
2013-11-26,140.0,1.03008,0.051466390959925445,0.70325,0.0078183
2013-11-27,-680.0,1.0294,0.05260258402953177,0.71933,0.0165858
2013-11-28,-3250.0,1.02615,0.05306007893582809,0.72278,0.0
2013-11-29,-4020.0,1.02213,0.05365286216039056,0.72716,0.0
2013-12-02,-440.0,1.02169,0.05381612817978056,0.72922,0.0
2013-12-03,1330.0,1.02302,0.04107681179253583,0.60032,0.0380715
2013-12-04,-525.0,1.022495,0.04424774693274784,0.64633,0.01269275
2013-12-05,1090.0,1.023585,0.04427517011288755,0.64742,0.018032
2013-12-06,750.0,1.024335,0.0429628002557757,0.62869,0.035273
2013-12-09,520.0,1.024855,0.04303116050563251,0.63001,0.0
2013-12-10,-70.0,1.024785,0.05804983484340619,0.79328,0.020102
2013-12-11,580.0,1.025365,0.0490030379425863,0.6617,0.013587000000000002
2013-12-12,-3470.0,1.021895,0.051819316074547775,0.69897,0.020328
2013-12-13,8680.0,1.030575,0.057217475681051844,0.78557,0.006783
2013-12-16,-140.0,1.030435,0.0516549806635062,0.70383,0.031920000000000004
2013-12-17,3130.0,1.033565,0.05254967031584854,0.72045,0.016873500000000003
2013-12-18,4670.0,1.038235,0.05203195808270767,0.71702,0.015659000000000003
2013-12-19,1310.0,1.039545,0.05560115242726384,0.77127,0.042267400000000004
2013-12-20,1585.0,1.0411299999999999,0.05368969292979744,0.744685,0.0199696
2013-12-23,3870.0,1.045,0.05314435406698565,0.740455,0.0
2013-12-24,760.0,1.04576,0.052879484776621785,0.737675,0.0
2013-12-25,1745.0,1.047505,0.05299821957890417,0.74047,0.0
2013-12-26,-1600.0,1.045905,0.0556170015441173,0.77853,0.03385900000000001
2013-12-27,-145.0,1.04576,0.055867072750918,0.781965,0.015564500000000004
2013-12-30,3460.0,1.04922,0.04757505575570424,0.66091,0.02851975
2013-12-31,-1095.0,1.048125,0.053686440071556346,0.75203,0.029478050000000002
2014-01-02,620.0,1.048745,0.05355229345551111,0.75051,0.0
2014-01-03,4180.0,1.052925,0.05252748296412375,0.73975,0.015195600000000002
2014-01-06,2165.0,1.05509,0.05189751585172829,0.732965,0.0
2014-01-07,4325.0,1.059415,0.051014758144825215,0.72404,0.0
2014-01-08,295.0,1.05971,0.0509567240093988,0.723605,0.014884800000000002
2014-01-09,-3900.0,1.05581,0.051147791742832516,0.723305,0.0
2014-01-10,-1765.0,1.054045,0.05127665327381659,0.72377,0.0
2014-01-13,4880.0,1.058925,0.04771877139551904,0.67518,0.012116300000000003
2014-01-14,390.0,1.059315,0.0427699031921572,0.64724,0.0237435
2014-01-15,1370.0,1.060685,0.04826305642108637,0.68367,0.02412
2014-01-16,650.0,1.061335,0.050755840521607226,0.721685,0.02753065
2014-01-17,945.0,1.06228,0.04793368979929962,0.6799,0.0120344
2014-01-20,-5440.0,1.05684,0.04819442867416071,0.67954,0.0
2014-01-21,6445.0,1.063285,0.0515490202532717,0.73609,0.013795950000000003
2014-01-22,1640.0,1.064925,0.03470404019062375,0.52796,0.0453643
2014-01-23,-60.0,1.064865,0.047578707160062544,0.67647,0.031755500000000006
2014-01-24,40.0,1.064905,0.047720782605021106,0.67863,0.0
2014-01-27,940.0,1.065845,0.04218934272807022,0.64239,0.023877
2014-01-28,-3830.0,1.062015,0.05302589888090093,0.75989,0.0167521
2014-01-29,305.0,1.06232,0.04369836772347315,0.618495,0.026980800000000003
2014-01-30,1270.0,1.06359,0.03676581201402796,0.558625,0.025454
2014-02-07,240.0,1.06383,0.04613246477350705,0.65713,0.05356565
2014-02-10,-350.0,1.06348,0.05171681648926167,0.74034,0.0554858
2014-02-11,-570.0,1.06291,0.05137942064709147,0.73501,0.018676
2014-02-12,-350.0,1.06256,0.04198045286854389,0.592225,0.027080550000000002
2014-02-13,-1670.0,1.06089,0.04587949740312379,0.69533,0.04979675
2014-02-14,-5930.0,1.05496,0.046333131113975884,0.69828,0.017955
2014-02-17,2085.0,1.057045,0.041692264756940337,0.62958,0.00525105
2014-02-18,1380.0,1.058425,0.054998984339939064,0.78549,0.0147555
2014-02-19,235.0,1.05866,0.0551539209944647,0.787875,0.029205
2014-02-20,-4545.0,1.054115,0.05469137617812098,0.7791,0.0
2014-02-21,-440.0,1.053675,0.04795197760220182,0.67734,0.022215199999999997
2014-02-24,-9150.0,1.044525,0.04708082621287188,0.66023,0.0
2014-02-25,-520.0,1.044005,0.058618397421468287,0.83257,0.0168196
2014-02-26,-1180.0,1.0428250000000001,0.05860321722244863,0.83107,0.0
2014-02-27,-3960.0,1.038865,0.054676690426571306,0.77051,0.0283178
2014-02-28,2490.0,1.041355,0.05492219272006185,0.77425,0.0263295
2014-03-03,-4150.0,1.037205,0.04557671819939164,0.67532,0.032286800000000004
2014-03-04,-250.0,1.036955,0.0585950209989826,0.82602,0.0594577
2014-03-05,-6810.0,1.030145,0.05683229059986701,0.79295,0.012153400000000002
2014-03-06,-1715.0,1.02843,0.05410990538976887,0.794975,0.0425432
2014-03-07,-1175.0,1.027255,0.06299828182875722,0.88169,0.04982550000000001
2014-03-10,4250.0,1.031505,0.06135733709482747,0.86282,0.0
2014-03-11,-2365.0,1.02914,0.05209665351652836,0.765925,0.0664363
2014-03-12,-1975.0,1.027165,0.056140931593268856,0.8238,0.0205345
2014-03-13,-455.0,1.02671,0.060731560031557115,0.84551,0.023774850000000004
2014-03-14,6735.0,1.033445,0.05526772106885224,0.815945,0.0236752
2014-03-17,6695.0,1.04014,0.05356259734266541,0.75308,0.0459302
2014-03-18,410.0,1.04055,0.04488996203930614,0.624675,0.052288949999999994
2014-03-19,200.0,1.04075,0.04503507086235888,0.625975,0.0
2014-03-20,-365.0,1.040385,0.053595255602493314,0.75321,0.025146800000000004
2014-03-21,-1070.0,1.039315,0.0536232037447742,0.75322,0.0177072
2014-03-24,3905.0,1.04322,0.060522181323210834,0.858485,0.0233212
2014-03-25,2375.0,1.045595,0.04381380936213353,0.65445,0.06724070000000001
2014-03-26,-2620.0,1.042975,0.05565454589036171,0.78489,0.0335064
2014-03-27,1455.0,1.04443,0.05022064666851776,0.705385,0.012831700000000001
2014-03-28,-5345.0,1.039085,0.05557370186269651,0.82494,0.051114700000000006
2014-03-31,6680.0,1.045765,0.05621774490444794,0.839865,0.057743350000000006
2014-04-01,-3260.0,1.042505,0.06442252075529614,0.91434,0.05757575
2014-04-02,-1750.0,1.040755,0.06404667765228127,0.90787,0.0
2014-04-03,-2655.0,1.0381,0.057236778730372806,0.80475,0.02533615
2014-04-04,-2240.0,1.03586,0.059109532176162806,0.83056,0.0332731
2014-04-08,865.0,1.036725,0.05977308350816273,0.840275,0.0
2014-04-09,-7315.0,1.02941,0.0642251386716663,0.9007,0.028678300000000004
2014-04-10,-975.0,1.028435,0.057091600344212325,0.7956,0.028165550000000004
2014-04-11,-470.0,1.027965,0.05655348187924686,0.8305,0.0356475
2014-04-14,-310.0,1.027655,0.05347465832404845,0.78505,0.0320852
2014-04-15,225.0,1.02788,0.055805736078141426,0.77648,0.042539150000000005
2014-04-16,-1870.0,1.02601,0.057317472539254004,0.79719,0.034717200000000004
2014-04-17,2870.0,1.02888,0.06318190653914937,0.88638,0.0416038
2014-04-18,-1990.0,1.02689,0.061924354117773084,0.86785,0.017509800000000002
2014-04-21,3260.0,1.03015,0.06218701160025239,0.875385,0.03633595
2014-04-22,1935.0,1.032085,0.05802700358982061,0.81554,0.0351064
2014-04-23,1230.0,1.033315,0.051715643342059296,0.723365,0.027796650000000003
2014-04-24,-335.0,1.03298,0.05083815756355399,0.71004,0.017845800000000002
2014-04-25,-1895.0,1.031085,0.054098158735700744,0.75684,0.015487150000000002
2014-04-28,-7150.0,1.023935,0.05779009409776988,0.80419,0.029468599999999998
2014-04-29,580.0,1.024515,0.059226951289146575,0.82527,0.015303400000000002
2014-04-30,-2020.0,1.022495,0.05905231810424501,0.82161,0.0
2014-05-05,4080.0,1.026575,0.0591484304605119,0.82639,0.0
2014-05-06,3270.0,1.029845,0.06029217989114867,0.84678,0.0153328
2014-05-07,885.0,1.03073,0.05900502556440581,0.828575,0.028746200000000003
2014-05-08,-85.0,1.030645,0.0470149760586817,0.692225,0.03755525
2014-05-09,-1275.0,1.02937,0.040624168180537615,0.59739,0.011228
2014-05-12,3315.0,1.032685,0.04931014781855068,0.727455,0.0133644
2014-05-13,-2240.0,1.030445,0.06400026202271834,0.901725,0.0338088
2014-05-14,-3050.0,1.027395,0.06112945848480867,0.85633,0.020795950000000004
2014-05-15,-1900.0,1.025495,0.05149615551514147,0.754415,0.03361275
2014-05-16,1700.0,1.027195,0.05519891549316342,0.770515,0.0209145
2014-05-19,-9365.0,1.01783,0.06155330457935019,0.85344,0.0529865
2014-05-20,735.0,1.018565,0.06378802531011767,0.886775,0.07027219999999999
2014-05-21,2510.0,1.021075,0.05414798129422423,0.789845,0.0593256
2014-05-22,3150.0,1.024225,0.0543810197954551,0.75462,0.07087825
2014-05-23,-1430.0,1.022795,0.05248656866723049,0.7669,0.0238025
2014-05-26,6500.0,1.029295,0.0553487581305651,0.77176,0.0395006
2014-05-27,1180.0,1.030475,0.0555784468327713,0.77666,0.0350672
2014-05-28,3050.0,1.033525,0.05890975061077381,0.82841,0.0601482
2014-05-29,-680.0,1.032845,0.05812072479413659,0.81671,0.030696400000000002
2014-05-30,-1560.0,1.031285,0.04888207430535692,0.679805,0.05478725000000001
2014-06-03,-2280.0,1.029005,0.04261850039601363,0.586195,0.011188100000000003
2014-06-04,-1185.0,1.02782,0.049442412095503104,0.72597,0.0600115
2014-06-05,360.0,1.02818,0.05984496877978565,0.83842,0.053533700000000004
2014-06-06,1150.0,1.02933,0.0601100715999728,0.84333,0.025946200000000006
2014-06-09,-220.0,1.02911,0.053942241354179826,0.75235,0.010984400000000002
2014-06-10,-2020.0,1.02709,0.06344984373326583,0.89021,0.0507466
2014-06-11,260.0,1.02735,0.060240716406288024,0.84309,0.0203686
2014-06-12,-4690.0,1.02266,0.06015352120939511,0.83848,0.0
2014-06-13,4235.0,1.026895,0.060593634207976484,0.84779,0.01436925
2014-06-16,-1990.0,1.024905,0.060331152643415736,0.84261,0.014641900000000001
2014-06-17,6715.0,1.03162,0.06014380295069891,0.845465,0.02732450000000001
2014-06-18,585.0,1.032205,0.06660411449276064,0.94113,0.037611700000000005
2014-06-19,3020.0,1.035225,0.06651182110169288,0.94211,0.0
2014-06-20,5400.0,1.040625,0.05905811411411412,0.835205,0.02542085
2014-06-23,6085.0,1.04671,0.06491129348148007,0.92689,0.0104825
2014-06-24,-470.0,1.04624,0.0657187643370546,0.93858,0.057850200000000004
2014-06-25,-710.0,1.04553,0.06577707000277372,0.93897,0.0
2014-06-26,3460.0,1.04899,0.06910018207990544,0.99162,0.013358100000000001
2014-06-27,1980.0,1.05097,0.06727832383417225,0.96685,0.0146195
2014-06-30,910.0,1.05188,0.07027674259421228,1.01351,0.012446700000000002
2014-07-01,570.0,1.0524499999999999,0.06840552995391706,0.98602,0.037977199999999996
2014-07-02,2180.0,1.05463,0.06847595839299091,0.98934,0.039282
2014-07-03,185.0,1.054815,0.07236430084896403,1.048185,0.007830900000000002
2014-07-04,1410.0,1.056225,0.06837449407086559,0.989855,0.020841800000000004
2014-07-07,-3310.0,1.052915,0.06018491521157928,0.90528,0.04322075
2014-07-08,1130.0,1.054045,0.05749972724124682,0.82579,0.063014
2014-07-09,2460.0,1.056505,0.062209549410556515,0.89901,0.027456800000000003
2014-07-10,420.0,1.0569250000000001,0.06208851148378552,0.89767,0.0
2014-07-11,1980.0,1.058905,0.061992813330752065,0.89805,0.0
2014-07-14,-820.0,1.058085,0.06726794161149625,0.97676,0.023009700000000004
2014-07-15,1990.0,1.060075,0.06396764379878782,0.92875,0.025540200000000006
2014-07-16,1475.0,1.06155,0.06652512835005417,0.968725,0.0129115
2014-07-17,-2590.0,1.05896,0.07151450479715948,1.0412,0.00510475
2014-07-18,3010.0,1.06197,0.06628341666902078,0.9654,0.013134100000000003
2014-07-21,-635.0,1.061335,0.0712905915662821,1.04076,0.03666425
2014-07-22,1295.0,1.06263,0.07157877153854118,1.046225,0.0
2014-07-23,-1570.0,1.06106,0.06594188830037886,0.95529,0.06349115000000001
2014-07-24,-4045.0,1.057015,0.07310473361305186,1.05904,0.03699185
2014-07-25,1235.0,1.05825,0.07241634774391685,1.04988,0.03231515
2014-07-28,2445.0,1.060695,0.07118893744196023,1.034125,0.029682100000000006
2014-07-29,-15590.0,1.045105,0.06885695695647806,0.982225,0.03253110000000001
2014-07-30,170.0,1.045275,0.06687455454306282,0.95339,0.02687265
2014-07-31,75.0,1.04535,0.07103682976993352,1.015705,0.018689300000000002
2014-08-01,740.0,1.04609,0.0704883423032435,1.009145,0.0
2014-08-04,3455.0,1.049545,0.06829588059587727,0.97938,0.054069900000000004
2014-08-05,1300.0,1.050845,0.05991178527756235,0.8994,0.041154
2014-08-06,3560.0,1.054405,0.05927731753927571,0.89289,0.030324700000000003
2014-08-07,1370.0,1.055775,0.05528062323885299,0.83377,0.0566853
2014-08-08,-1610.0,1.054165,0.06248547428533485,0.941,0.007387800000000001
2014-08-11,6740.0,1.060905,0.0653367643662722,0.99023,0.019470500000000005
2014-08-12,990.0,1.061895,0.0601373958818904,0.86888,0.054169
2014-08-13,-3785.0,1.05811,0.06629906153424503,0.95891,0.04983895000000001
2014-08-14,-985.0,1.057125,0.05734440108785622,0.82336,0.031204950000000006
2014-08-15,3110.0,1.060235,0.06524025334006141,0.9457,0.0247835
2014-08-18,-550.0,1.059685,0.06447132874391918,0.93339,0.016135
2014-08-19,-320.0,1.0593650000000001,0.06475511273262757,0.93719,0.0
2014-08-20,-2180.0,1.057185,0.07113371831798597,1.03155,0.006888
2014-08-21,1060.0,1.058245,0.06719247433250335,0.97303,0.009276399999999999
2014-08-22,-630.0,1.057615,0.07283359256440199,1.05727,0.010765299999999998
2014-08-25,1825.0,1.05944,0.07221079060635807,1.05,0.013865250000000003
2014-08-26,4495.0,1.063935,0.06671695169347752,0.97185,0.023994250000000005
2014-08-27,-2860.0,1.061075,0.06637099168296304,0.96368,0.0161371
2014-08-28,-2310.0,1.058765,0.07131856455398507,1.03688,0.028333900000000006
2014-08-29,5340.0,1.064105,0.06881952438904057,1.00476,0.0357168
2014-09-01,-1655.0,1.06245,0.06705854393147913,0.976905,0.0350364
2014-09-02,-270.0,1.06218,0.07010111280573914,1.0224,0.04509785000000001
2014-09-03,-1250.0,1.06093,0.07151659393173912,1.04293,0.04319560000000001
2014-09-04,-4720.0,1.05621,0.07334242243493244,1.0653,0.015476300000000002
2014-09-05,2770.0,1.05898,0.0667048952765869,0.968845,0.02025275
2014-09-09,780.0,1.05976,0.0693736317656828,1.01162,0.00423325
2014-09-10,3870.0,1.06363,0.06712559818733958,0.98144,0.0140567
2014-09-11,-6315.0,1.057315,0.06368660238434147,0.92364,0.02202865
2014-09-12,1260.0,1.058575,0.06533500224358217,0.9494,0.0119672
2014-09-15,3440.0,1.062015,0.06202605424593815,0.90228,0.024469199999999997
2014-09-16,-1740.0,1.060275,0.06710829737568083,0.977775,0.03461815000000001
2014-09-17,1640.0,1.061915,0.06712990211080924,0.979575,0.0
2014-09-18,2765.0,1.06468,0.062476612691137245,0.91218,0.0357287
2014-09-19,2600.0,1.06728,0.06358106588711492,0.93274,0.030798600000000002
2014-09-22,-4830.0,1.06245,0.05232161513482988,0.79413,0.029396600000000002
2014-09-23,6605.0,1.069055,0.06276664904986179,0.9237,0.025120350000000003
2014-09-24,-370.0,1.0686849999999999,0.062530025217908,0.91957,0.0134666
2014-09-25,-1775.0,1.06691,0.06354608167511785,0.934085,0.012849200000000002
2014-09-26,610.0,1.06752,0.06855356339928058,1.00999,0.03096695
2014-09-29,-8630.0,1.0588899999999999,0.06872139693452578,1.00492,0.014294000000000001
2014-09-30,-1740.0,1.05715,0.06845613205316181,0.99892,0.031290000000000005
2014-10-08,4170.0,1.06132,0.05870840085930728,0.89012,0.0128135
2014-10-09,9190.0,1.07051,0.06757489420930211,0.99748,0.043325300000000004
2014-10-10,2825.0,1.073335,0.06415285069433121,0.94855,0.04668545
2014-10-13,2100.0,1.075435,0.06638346343572601,0.98373,0.029912400000000006
2014-10-14,2080.0,1.077515,0.06766601857050715,1.005445,0.04471425
2014-10-15,-8820.0,1.068695,0.0641534769040746,0.94335,0.04226565
2014-10-16,3320.0,1.072015,0.06675942034393176,0.98673,0.0232155
2014-10-17,-2455.0,1.06956,0.06699334305695799,0.98732,0.04302375
2014-10-20,-1740.0,1.06782,0.07028328744544962,1.03567,0.0033215000000000007
2014-10-21,3830.0,1.07165,0.06675192460224887,0.98531,0.0647017
2014-10-22,70.0,1.07172,0.06667413130295226,0.984,0.0
2014-10-23,3025.0,1.074745,0.06546585469111278,0.96733,0.04236995
2014-10-24,3685.0,1.07843,0.07494079356100998,1.07812,0.04698165000000001
2014-10-27,5830.0,1.08426,0.06563614815634626,0.979295,0.09441775
2014-10-28,-1615.0,1.082645,0.05921673309348863,0.87811,0.024297
2014-10-29,-2845.0,1.0798,0.05836085386182627,0.861715,0.031147199999999996
2014-10-30,1215.0,1.081015,0.06136547596471834,0.9096,0.028452200000000004
2014-10-31,-2440.0,1.078575,0.06068507057923649,0.89702,0.0621614
2014-11-03,4735.0,1.08331,0.057722212478422616,0.855715,0.03905510000000001
2014-11-04,3655.0,1.086965,0.06478497467719752,0.9693,0.052140200000000005
2014-11-05,6590.0,1.093555,0.06485974642336234,0.97821,0.015626800000000003
2014-11-06,790.0,1.094345,0.067271107374731,1.01654,0.048897800000000005
