date_time,open,high,low,close,volume,amount,position,date,time
2019-05-16 09:24:00,48050.0,48050.0,48050.0,48050.0,4.0,961000.0,8.0,2019-05-16,09:24:00
2019-05-16 09:28:00,48060.0,48060.0,48060.0,48060.0,4.0,961200.0,12.0,2019-05-16,09:28:00
2019-05-16 09:30:00,48060.0,48060.0,48060.0,48060.0,12.0,2883600.0,24.0,2019-05-16,09:30:00
2019-05-16 09:35:00,47980.0,47980.0,47980.0,47980.0,16.0,3838400.0,8.0,2019-05-16,09:35:00
2019-05-16 15:00:00,47980.0,47980.0,47980.0,47980.0,0.0,0.0,8.0,2019-05-16,15:00:00
2019-05-16 21:00:00,47980.0,47980.0,47980.0,47980.0,0.0,0.0,8.0,2019-05-16,21:00:00
2019-05-17 14:12:00,48040.0,48040.0,48040.0,48040.0,8.0,1921600.0,16.0,2019-05-17,14:12:00
2019-05-17 14:13:00,48040.0,48040.0,48040.0,48040.0,6.0,1441200.0,22.0,2019-05-17,14:13:00
2019-05-17 15:00:00,48040.0,48040.0,48040.0,48040.0,0.0,0.0,22.0,2019-05-17,15:00:00
2019-05-17 21:05:00,48000.0,48000.0,47980.0,47980.0,8.0,1919600.0,22.0,2019-05-17,21:05:00
2019-05-17 21:22:00,48000.0,48000.0,48000.0,48000.0,2.0,480000.0,24.0,2019-05-17,21:22:00
2019-05-17 21:23:00,48040.0,48040.0,48040.0,48040.0,2.0,480400.0,26.0,2019-05-17,21:23:00
2019-05-17 21:25:00,48000.0,48000.0,48000.0,48000.0,2.0,480000.0,28.0,2019-05-17,21:25:00
2019-05-18 00:12:00,47990.0,47990.0,47990.0,47990.0,4.0,959800.0,32.0,2019-05-18,00:12:00
2019-05-20 10:11:00,47960.0,47960.0,47960.0,47960.0,4.0,959200.0,32.0,2019-05-20,10:11:00
2019-05-20 10:13:00,47960.0,47960.0,47960.0,47960.0,4.0,959200.0,32.0,2019-05-20,10:13:00
2019-05-20 11:00:00,47970.0,47970.0,47970.0,47970.0,2.0,479700.0,32.0,2019-05-20,11:00:00
2019-05-20 11:05:00,47950.0,47950.0,47950.0,47950.0,4.0,959000.0,36.0,2019-05-20,11:05:00
2019-05-20 11:06:00,47940.0,47940.0,47920.0,47920.0,8.0,1917200.0,40.0,2019-05-20,11:06:00
2019-05-20 13:30:00,47960.0,47960.0,47960.0,47960.0,6.0,1438800.0,46.0,2019-05-20,13:30:00
2019-05-20 13:33:00,47930.0,47930.0,47930.0,47930.0,30.0,7189500.0,70.0,2019-05-20,13:33:00
2019-05-20 13:40:00,47900.0,47900.0,47900.0,47900.0,4.0,958000.0,72.0,2019-05-20,13:40:00
2019-05-20 13:41:00,47900.0,47900.0,47900.0,47900.0,6.0,1437000.0,72.0,2019-05-20,13:41:00
2019-05-20 14:00:00,47870.0,47870.0,47870.0,47870.0,2.0,478700.0,72.0,2019-05-20,14:00:00
2019-05-20 14:03:00,47870.0,47870.0,47870.0,47870.0,2.0,478700.0,72.0,2019-05-20,14:03:00
2019-05-20 15:00:00,47870.0,47870.0,47870.0,47870.0,0.0,0.0,72.0,2019-05-20,15:00:00
2019-05-20 21:00:00,47870.0,47870.0,47870.0,47870.0,0.0,0.0,72.0,2019-05-20,21:00:00
2019-05-20 21:02:00,47850.0,47850.0,47850.0,47850.0,2.0,478500.0,74.0,2019-05-20,21:02:00
2019-05-21 00:49:00,47850.0,47850.0,47850.0,47850.0,2.0,478500.0,72.0,2019-05-21,00:49:00
2019-05-21 09:09:00,47960.0,47960.0,47960.0,47960.0,2.0,479600.0,74.0,2019-05-21,09:09:00
2019-05-21 09:10:00,47950.0,47950.0,47950.0,47950.0,2.0,479500.0,76.0,2019-05-21,09:10:00
2019-05-21 09:21:00,47930.0,47930.0,47930.0,47930.0,4.0,958600.0,80.0,2019-05-21,09:21:00
2019-05-21 14:31:00,47950.0,47950.0,47950.0,47950.0,2.0,479500.0,80.0,2019-05-21,14:31:00
2019-05-21 15:00:00,47950.0,47950.0,47950.0,47950.0,0.0,0.0,80.0,2019-05-21,15:00:00
2019-05-21 21:00:00,47950.0,47950.0,47950.0,47950.0,0.0,0.0,80.0,2019-05-21,21:00:00
2019-05-21 21:37:00,47870.0,47870.0,47870.0,47870.0,10.0,2393500.0,86.0,2019-05-21,21:37:00
2019-05-21 21:38:00,47890.0,47890.0,47890.0,47890.0,20.0,4789000.0,106.0,2019-05-21,21:38:00
2019-05-21 21:43:00,47890.0,47890.0,47890.0,47890.0,8.0,1915600.0,114.0,2019-05-21,21:43:00
2019-05-21 21:44:00,47870.0,47870.0,47870.0,47870.0,10.0,2393500.0,124.0,2019-05-21,21:44:00
2019-05-22 09:04:00,47660.0,47660.0,47660.0,47660.0,2.0,476600.0,126.0,2019-05-22,09:04:00
2019-05-22 09:38:00,47600.0,47630.0,47600.0,47630.0,4.0,952300.0,124.0,2019-05-22,09:38:00
2019-05-22 09:57:00,47600.0,47600.0,47600.0,47600.0,2.0,476000.0,122.0,2019-05-22,09:57:00
2019-05-22 10:02:00,47620.0,47620.0,47620.0,47620.0,6.0,1428600.0,120.0,2019-05-22,10:02:00
2019-05-22 14:10:00,47410.0,47410.0,47410.0,47410.0,6.0,1422300.0,126.0,2019-05-22,14:10:00
2019-05-22 14:11:00,47370.0,47370.0,47370.0,47370.0,10.0,2368500.0,134.0,2019-05-22,14:11:00
2019-05-22 14:24:00,47380.0,47380.0,47380.0,47380.0,2.0,473800.0,132.0,2019-05-22,14:24:00
2019-05-22 14:26:00,47370.0,47370.0,47370.0,47370.0,2.0,473700.0,132.0,2019-05-22,14:26:00
2019-05-22 15:00:00,47370.0,47370.0,47370.0,47370.0,0.0,0.0,132.0,2019-05-22,15:00:00
2019-05-22 21:00:00,47370.0,47370.0,47370.0,47370.0,0.0,0.0,132.0,2019-05-22,21:00:00
2019-05-22 21:13:00,47170.0,47180.0,47170.0,47180.0,12.0,2830300.0,144.0,2019-05-22,21:13:00
2019-05-22 22:16:00,47150.0,47150.0,47150.0,47150.0,2.0,471500.0,146.0,2019-05-22,22:16:00
2019-05-22 22:47:00,47010.0,47010.0,47010.0,47010.0,2.0,470100.0,146.0,2019-05-22,22:47:00
2019-05-23 09:45:00,47000.0,47000.0,47000.0,47000.0,4.0,940000.0,150.0,2019-05-23,09:45:00
2019-05-23 10:09:00,46870.0,46870.0,46870.0,46870.0,2.0,468700.0,152.0,2019-05-23,10:09:00
2019-05-23 10:33:00,46860.0,46860.0,46860.0,46860.0,2.0,468600.0,154.0,2019-05-23,10:33:00
2019-05-23 10:45:00,46950.0,46950.0,46950.0,46950.0,2.0,469500.0,156.0,2019-05-23,10:45:00
2019-05-23 10:50:00,47020.0,47020.0,47020.0,47020.0,2.0,470200.0,158.0,2019-05-23,10:50:00
2019-05-23 10:57:00,46980.0,46980.0,46980.0,46980.0,2.0,469800.0,156.0,2019-05-23,10:57:00
2019-05-23 11:11:00,46870.0,46870.0,46870.0,46870.0,2.0,468700.0,154.0,2019-05-23,11:11:00
2019-05-23 13:30:00,47050.0,47050.0,47050.0,47050.0,2.0,470500.0,154.0,2019-05-23,13:30:00
2019-05-23 13:47:00,47040.0,47040.0,47040.0,47040.0,6.0,1411200.0,160.0,2019-05-23,13:47:00
2019-05-23 14:46:00,47010.0,47010.0,47010.0,47010.0,2.0,470100.0,162.0,2019-05-23,14:46:00
2019-05-23 14:47:00,47010.0,47010.0,47010.0,47010.0,2.0,470100.0,164.0,2019-05-23,14:47:00
2019-05-23 15:00:00,47010.0,47010.0,47010.0,47010.0,0.0,0.0,164.0,2019-05-23,15:00:00
2019-05-23 21:00:00,47010.0,47010.0,47010.0,47010.0,0.0,0.0,164.0,2019-05-23,21:00:00
2019-05-23 21:02:00,46840.0,46840.0,46840.0,46840.0,2.0,468400.0,166.0,2019-05-23,21:02:00
2019-05-23 21:08:00,46820.0,46820.0,46820.0,46820.0,2.0,468200.0,166.0,2019-05-23,21:08:00
2019-05-23 21:34:00,46970.0,46970.0,46970.0,46970.0,2.0,469700.0,168.0,2019-05-23,21:34:00
2019-05-23 22:03:00,46950.0,46950.0,46950.0,46950.0,2.0,469500.0,166.0,2019-05-23,22:03:00
2019-05-23 23:11:00,47000.0,47000.0,47000.0,47000.0,2.0,470000.0,166.0,2019-05-23,23:11:00
2019-05-24 09:27:00,47260.0,47260.0,47220.0,47220.0,6.0,1417400.0,164.0,2019-05-24,09:27:00
2019-05-24 10:49:00,47170.0,47170.0,47170.0,47170.0,2.0,471700.0,162.0,2019-05-24,10:49:00
2019-05-24 13:34:00,47230.0,47230.0,47230.0,47230.0,2.0,472300.0,162.0,2019-05-24,13:34:00
2019-05-24 13:35:00,47310.0,47310.0,47310.0,47310.0,14.0,3311700.0,160.0,2019-05-24,13:35:00
2019-05-24 13:36:00,47310.0,47310.0,47310.0,47310.0,4.0,946200.0,156.0,2019-05-24,13:36:00
2019-05-24 13:37:00,47380.0,47380.0,47380.0,47380.0,10.0,2369000.0,156.0,2019-05-24,13:37:00
2019-05-24 13:38:00,47390.0,47390.0,47390.0,47390.0,12.0,2843400.0,152.0,2019-05-24,13:38:00
2019-05-24 14:03:00,47350.0,47350.0,47350.0,47350.0,4.0,947000.0,154.0,2019-05-24,14:03:00
2019-05-24 14:17:00,47360.0,47360.0,47360.0,47360.0,4.0,947200.0,154.0,2019-05-24,14:17:00
2019-05-24 14:21:00,47390.0,47390.0,47390.0,47390.0,4.0,947800.0,154.0,2019-05-24,14:21:00
